item_desc,suppl_name,corp_item_prod_cat_name,corp_item_prod_class_name,brand_name,class_desc,category_desc,corp_item_pgrp_name,corp_item_flavor,corp_item_appel_name,corp_item_region_name,corp_item_cnty_name,corp_item_proof,varietal,color,corp_item_size,corp_item_uom,item_no,group_desc,corp_item_prod_super_group_name,customer_no,stdlinxscd,customer_name,address_1,address_2,city,state,site,premise_code,upc_cd,brand_no,suppl_no,decimal_case_qty,net_revenue_amt
TRULY CKTL VOD SELT RTD BLBY CAN4P,BOSTON BEER CO,SPIRITS,COCKTAILS,TRULY HARD SELTZER,LIQUEUR,Liquor Products,TRULY HARD SELTZER,BLEND-FRUITS,DNA--UNITED STATES,DNA--UNITED STATES,UNITED STATES,10.00,,OTHER,12 Z,OZ ,564655,,BOSTON BEER,1884,1606433    ,COTTONWOOD COVE RESORT& MARINA,10000 COTTONWOOD COVE RD,,SEARCHLIGHT,NV,30,ON ,0008769201467,11665,107093,7.000,321.58
TRULY HARD SELT AST HOLIDAY CAN12P,BOSTON BEER CO,BEER,BEER(BOT/CAN),TRULY HARD SELTZER,DOMESTIC BEER,Beer & Malt Coolers,TRULY HARD SELTZER,OTHER,DNA--UNITED STATES,DNA--UNITED STATES,UNITED STATES,0.00,,OTHER,12 Z,OZ ,532635,,BOSTON BEER,1884,1606433    ,COTTONWOOD COVE RESORT& MARINA,10000 COTTONWOOD COVE RD,,SEARCHLIGHT,NV,30,ON ,0008769201282,11665,107093,2.000,61.12
TRULY HARD SELT AST SUMMER CAN 12P,BOSTON BEER CO,BEER,BEER(BOT/CAN),TRULY HARD SELTZER,DOMESTIC BEER,Beer & Malt Coolers,TRULY HARD SELTZER,OTHER,DNA--UNITED STATES,DNA--UNITED STATES,UNITED STATES,0.00,MIXED PACKAGE,OTHER,12 Z,OZ ,592343,,BOSTON BEER,1884,1606433    ,COTTONWOOD COVE RESORT& MARINA,10000 COTTONWOOD COVE RD,,SEARCHLIGHT,NV,30,ON ,0008769201282,11665,107093,13.000,397.28
TRULY HARD SELT FRUIT PUNCH CAN 6P,BOSTON BEER CO,BEER,MALT BEVERAGE,TRULY HARD SELTZER,DOMESTIC BEER,Beer & Malt Coolers,TRULY HARD SELTZER,BLEND-FRUITS,DNA--UNITED STATES,DNA--UNITED STATES,UNITED STATES,0.00,,PINK,12 Z,OZ ,552370,,BOSTON BEER,1884,1606433    ,COTTONWOOD COVE RESORT& MARINA,10000 COTTONWOOD COVE RD,,SEARCHLIGHT,NV,30,ON ,0008769201314,11665,107093,9.000,288.00
TRULY HARD SELT ORIG LEMON CAN4/3P,BOSTON BEER CO,BEER,MALT BEVERAGE,TRULY HARD SELTZER,DOMESTIC BEER,Beer & Malt Coolers,TRULY HARD SELTZER,LEMON,DNA--UNITED STATES,DNA--UNITED STATES,UNITED STATES,0.00,BLEND-GRAINS,OTHER,24 Z,OZ ,542386,,BOSTON BEER,1884,1606433    ,COTTONWOOD COVE RESORT& MARINA,10000 COTTONWOOD COVE RD,,SEARCHLIGHT,NV,30,ON ,0008769201419,11665,107093,2.000,50.00
TRULY HARD SELT PINEAPPLE CAN 4/6P,BOSTON BEER CO,BEER,MALT BEVERAGE,TRULY HARD SELTZER,DOMESTIC BEER,Beer & Malt Coolers,TRULY HARD SELTZER,PINEAPPLE,DNA--UNITED STATES,DNA--UNITED STATES,UNITED STATES,0.00,BLEND-GRAINS,OTHER,12 Z,OZ ,979115,,BOSTON BEER,1884,1606433    ,COTTONWOOD COVE RESORT& MARINA,10000 COTTONWOOD COVE RD,,SEARCHLIGHT,NV,30,ON ,0008769200965,11665,107093,10.000,320.00
TRULY HARD SELT STRAW LEMON CAN12P,BOSTON BEER CO,BEER,MALT BEVERAGE,TRULY HARD SELTZER,DOMESTIC BEER,Beer & Malt Coolers,TRULY HARD SELTZER,STRAWBERRY,DNA--UNITED STATES,DNA--UNITED STATES,UNITED STATES,0.00,BLEND-GRAINS,OTHER,24 Z,OZ ,980989,,BOSTON BEER,1884,1606433    ,COTTONWOOD COVE RESORT& MARINA,10000 COTTONWOOD COVE RD,,SEARCHLIGHT,NV,30,ON ,0008769201168,11665,107093,4.000,103.15
TRULY HARD SELT STRAW LEMON CAN4/6,BOSTON BEER CO,BEER,MALT BEVERAGE,TRULY HARD SELTZER,DOMESTIC BEER,Beer & Malt Coolers,TRULY HARD SELTZER,STRAWBERRY,DNA--UNITED STATES,DNA--UNITED STATES,UNITED STATES,0.00,BLEND-GRAINS,OTHER,12 Z,OZ ,979707,,BOSTON BEER,1884,1606433    ,COTTONWOOD COVE RESORT& MARINA,10000 COTTONWOOD COVE RD,,SEARCHLIGHT,NV,30,ON ,0008769201169,11665,107093,13.000,416.00
TRULY HARD SELT WILD BERRY CAN 4/6,BOSTON BEER CO,BEER,MALT BEVERAGE,TRULY HARD SELTZER,DOMESTIC BEER,Beer & Malt Coolers,TRULY HARD SELTZER,BERRY,DNA--UNITED STATES,DNA--UNITED STATES,UNITED STATES,0.00,BLEND-GRAINS,OTHER,12 Z,OZ ,979592,,BOSTON BEER,1884,1606433    ,COTTONWOOD COVE RESORT& MARINA,10000 COTTONWOOD COVE RD,,SEARCHLIGHT,NV,30,ON ,0008769200678,11665,107093,8.000,256.00
TWISTED TEA HALF & HALF CAN 2/12PK,BOSTON BEER CO,BEER,MALT BEVERAGE,TWISTED TEA,DOMESTIC BEER,Beer & Malt Coolers,TWISTED TEA,TEA-SWEET,DNA--UNITED STATES,DNA--UNITED STATES,UNITED STATES,0.00,BLEND-GRAINS,TAWNY/BROWN,12 Z,OZ ,979776,,BOSTON BEER,1884,1606433    ,COTTONWOOD COVE RESORT& MARINA,10000 COTTONWOOD COVE RD,,SEARCHLIGHT,NV,30,ON ,0008769275134,11649,107093,37.000,1136.00
TWISTED TEA ORIGINAL CAN 12PK,BOSTON BEER CO,BEER,MALT BEVERAGE,TWISTED TEA,DOMESTIC BEER,Beer & Malt Coolers,TWISTED TEA,TEA-SWEET,DNA--UNITED STATES,DNA--UNITED STATES,UNITED STATES,0.00,BLEND-GRAINS,TAWNY/BROWN,24 Z,OZ ,453603,,BOSTON BEER,1884,1606433    ,COTTONWOOD COVE RESORT& MARINA,10000 COTTONWOOD COVE RD,,SEARCHLIGHT,NV,30,ON ,0008769283231,11649,107093,34.000,864.60
TWISTED TEA ORIGINAL CAN 2/12PK,BOSTON BEER CO,BEER,MALT BEVERAGE,TWISTED TEA,DOMESTIC BEER,Beer & Malt Coolers,TWISTED TEA,TEA,DNA--UNITED STATES,DNA--UNITED STATES,UNITED STATES,0.00,BLEND-GRAINS,TAWNY/BROWN,12 Z,OZ ,453604,,BOSTON BEER,1884,1606433    ,COTTONWOOD COVE RESORT& MARINA,10000 COTTONWOOD COVE RD,,SEARCHLIGHT,NV,30,ON ,0008769283134,11649,107093,43.000,1322.00
TWISTED TEA RASPBERRY CAN 2/12PK,BOSTON BEER CO,BEER,MALT BEVERAGE,TWISTED TEA,DOMESTIC BEER,Beer & Malt Coolers,TWISTED TEA,RASPBERRY,DNA--UNITED STATES,DNA--UNITED STATES,UNITED STATES,0.00,BLEND-GRAINS,TAWNY/BROWN,12 Z,OZ ,979774,,BOSTON BEER,1884,1606433    ,COTTONWOOD COVE RESORT& MARINA,10000 COTTONWOOD COVE RD,,SEARCHLIGHT,NV,30,ON ,0008769200819,11649,107093,35.000,1078.00
BARTENDER CKTL BANANAS OVER YOU 25,CHARLES JACQUIN ET CIE,SPIRITS,COCKTAILS,BARTENDERS PRE-MIXED,LIQUOR LO,Liquor Products,BARTENDERS TRADING CO,BANANA,DNA--UNITED STATES,DNA--UNITED STATES,UNITED STATES,25.00,,YELLOW,750ML,ML ,989815,,BARTENDERS TRADING CO,1884,1606433    ,COTTONWOOD COVE RESORT& MARINA,10000 COTTONWOOD COVE RD,,SEARCHLIGHT,NV,30,ON ,0008438042464,1141,100107,2.000,246.00
BARTENDER CKTL ORANGE 25,CHARLES JACQUIN ET CIE,SPIRITS,COCKTAILS,BARTENDERS PRE-MIXED,LIQUOR LO,Liquor Products,BARTENDERS TRADING CO,ORANGE,DNA--PENNSYLVANIA,PENNSYLVANIA,UNITED STATES,25.00,,ORANGE,750ML,ML ,988730,,BARTENDERS TRADING CO,1884,1606433    ,COTTONWOOD COVE RESORT& MARINA,10000 COTTONWOOD COVE RD,,SEARCHLIGHT,NV,30,ON ,0008438042534,1141,100107,2.000,246.00
J ROGET BRUT,CONSTELLATION BRANDS,WINE,SPARKLING WINE,J ROGET CHAMPAGNE,CHAMPAGNE/SPARKLING,Wine & Wine Coolers,J ROGET,,DNA--UNITED STATES,DNA--UNITED STATES,UNITED STATES,0.00,BLEND-SPARKLING WINE,WHITE,187ML,ML ,15361,CBRANDS TACTICAL,CBI IGNITE MAINSTREAM,1884,1606433    ,COTTONWOOD COVE RESORT& MARINA,10000 COTTONWOOD COVE RD,,SEARCHLIGHT,NV,30,ON ,0008210000124,1043,100092,1.000,47.74
