item_desc,suppl_name,corp_item_prod_cat_name,corp_item_prod_class_name,brand_name,class_desc,category_desc,corp_item_pgrp_name,corp_item_flavor,corp_item_appel_name,corp_item_region_name,corp_item_cnty_name,corp_item_proof,varietal,color,corp_item_size,corp_item_uom,item_no,group_desc,corp_item_prod_super_group_name,customer_no,stdlinxscd,customer_name,address_1,address_2,city,state,site,premise_code,upc_cd,brand_no,suppl_no,decimal_case_qty,net_revenue_amt
BACARDI SUNSET PUNCH 11.8 CAN 6/4P,BACARDI USA INC,SPIRITS,COCKTAILS,BACARDI RTD,OTHER SPIRITS,Liquor Products,BACARDI CLASSIC COCKTAILS,BLEND-FRUITS,DNA--UNITED STATES,DNA--UNITED STATES,UNITED STATES,11.80,,RED,355ML,ML ,534562,PREPARED COCKTAILS,HOUSE OF BACARDI,4427,5220200    ,OUTRIGGER KONA RESORT AND SPA,78-128 EHUKAI STREET,,KAILUA KONA,HI,50,ON ,0008048098768,245,101079,1.000,63.50
BACARDI RUM SUPERIOR WHITE 80,BACARDI USA INC,SPIRITS,RUM,BACARDI RUM,RUM,Liquor Products,BACARDI SPR/G/S/B/151,,DNA--PUERTO RICO,DNA--PUERTO RICO,PUERTO RICO,80.00,,WHITE,750ML,ML ,28729,RUM IMPORTED,HOUSE OF BACARDI,4427,5220200    ,OUTRIGGER KONA RESORT AND SPA,78-128 EHUKAI STREET,,KAILUA KONA,HI,50,ON ,0008048001540,241,101079,3.000,465.96
BACARDI RUM SUPERIOR WHITE 80,BACARDI USA INC,SPIRITS,RUM,BACARDI RUM,RUM,Liquor Products,BACARDI SPR/G/S/B/151,,DNA--PUERTO RICO,DNA--PUERTO RICO,PUERTO RICO,80.00,,WHITE,1.0L,LT ,28728,RUM IMPORTED,HOUSE OF BACARDI,4427,5220200    ,OUTRIGGER KONA RESORT AND SPA,78-128 EHUKAI STREET,,KAILUA KONA,HI,50,ON ,0008048001530,241,101079,26.000,4684.72
BOMBAY CKTL SAPPH G&T 11.8 CAN 4P,BACARDI USA INC,SPIRITS,COCKTAILS,BOMBAY GIN,OTHER SPIRITS,Liquor Products,BOMBAY COCKTAILS,OTHER,DNA--BELGIUM,DNA--BELGIUM,BELGIUM,11.80,,OTHER,250ML,ML ,984905,PREPARED COCKTAILS,HOUSE OF BOMBAY,4427,5220200    ,OUTRIGGER KONA RESORT AND SPA,78-128 EHUKAI STREET,,KAILUA KONA,HI,50,ON ,0008048098618,265,101079,1.000,71.94
BOMBAY SAPPHIRE GIN 94,BACARDI USA INC,SPIRITS,GIN,BOMBAY GIN,GIN IMPORTED,Liquor Products,BOMBAY SAPPHIRE,BLEND-BOTANICALS,DNA--ENGLAND,ENGLAND,UNITED KINGDOM,94.00,BLEND-GRAINS,WHITE,1.0L,LT ,11291,GIN IMPORTED,HOUSE OF BOMBAY,4427,5220200    ,OUTRIGGER KONA RESORT AND SPA,78-128 EHUKAI STREET,,KAILUA KONA,HI,50,ON ,0008048030101,265,101079,2.078,890.82
CASTILLO RUM SILVER 80,BACARDI USA INC,SPIRITS,RUM,CASTILLO RUM,RUM,Liquor Products,CASTILLO RUMS,,DNA--PUERTO RICO,DNA--PUERTO RICO,PUERTO RICO,80.00,,WHITE,1.0L,LT ,28768,RUM IMPORTED,HOUSE OF CASTILLO,4427,5220200    ,OUTRIGGER KONA RESORT AND SPA,78-128 EHUKAI STREET,,KAILUA KONA,HI,50,ON ,0008048006530,243,101079,137.000,12550.54
CAZADORES CKTL PALOMA11.8CAN PAD4P,BACARDI USA INC,SPIRITS,COCKTAILS,CAZADORES (COCKTAIL),OTHER SPIRITS,Liquor Products,CAZADORES COCKTAILS,OTHER,DNA--JALISCO,JALISCO,MEXICO,11.80,,OTHER,355ML,ML ,541054,PREPARED COCKTAILS,HOUSE OF CAZADORES,4427,5220200    ,OUTRIGGER KONA RESORT AND SPA,78-128 EHUKAI STREET,,KAILUA KONA,HI,50,ON ,0008048098707,582,101079,1.000,75.54
CAZADORES TEQ BLANCO 80,BACARDI USA INC,SPIRITS,TEQUILA,CAZADORES (TEQUILA),TEQUILA,Liquor Products,HOUSE OF CAZADORES,,TEQUILA,JALISCO,MEXICO,80.00,100% BLUE AGAVE,WHITE,1.0L,LT ,535809,TEQUILA,HOUSE OF CAZADORES,4427,5220200    ,OUTRIGGER KONA RESORT AND SPA,78-128 EHUKAI STREET,,KAILUA KONA,HI,50,ON ,0008048017201,261,101079,2.000,714.72
CAZADORES TEQ BLANCO 80,BACARDI USA INC,SPIRITS,TEQUILA,CAZADORES (TEQUILA),TEQUILA,Liquor Products,HOUSE OF CAZADORES,,TEQUILA,JALISCO,MEXICO,80.00,100% BLUE AGAVE,WHITE,750ML,ML ,535798,TEQUILA,HOUSE OF CAZADORES,4427,5220200    ,OUTRIGGER KONA RESORT AND SPA,78-128 EHUKAI STREET,,KAILUA KONA,HI,50,ON ,0008048017202,261,101079,1.000,249.98
DEWARS WHITE LABEL 80,BACARDI USA INC,SPIRITS,SCOTCH,DEWARS,SCOTCH WHISKEY BLEND,Liquor Products,DEWARS WHITE LABEL,,DNA--ENGLAND,ENGLAND,UNITED KINGDOM,80.00,BLEND-GRAINS,TAWNY/BROWN,1.0L,LT ,19307,WHISKY SCOTCH BLENDED,HOUSE OF DEWARS,4427,5220200    ,OUTRIGGER KONA RESORT AND SPA,78-128 EHUKAI STREET,,KAILUA KONA,HI,50,ON ,0008048023001,254,101079,2.000,635.26
