item_desc,suppl_name,corp_item_prod_cat_name,corp_item_prod_class_name,brand_name,class_desc,category_desc,corp_item_pgrp_name,corp_item_flavor,corp_item_appel_name,corp_item_region_name,corp_item_cnty_name,corp_item_proof,varietal,color,corp_item_size,corp_item_uom,item_no,group_desc,corp_item_prod_super_group_name,customer_no,stdlinxscd,customer_name,address_1,address_2,city,state,site,premise_code,upc_cd,brand_no,suppl_no,decimal_case_qty,net_revenue_amt
BACARDI RUM SUPERIOR WHITE 80,BACARDI USA INC,SPIRITS,RUM,BACARDI RUM,RUM,Liquor Products,BACARDI SPR/G/S/B/151,,DNA--PUERTO RICO,DNA--PUERTO RICO,PUERTO RICO,80.00,,WHITE,1.0L,LT ,28728,RUM IMPORTED,HOUSE OF BACARDI,2064,7529381    ,WESTIN NANEA OCN VILLAS HTL,45 KAI MALINA PKWY,,LAHAINA,HI,50,ON ,0008048001530,241,101079,4.000,610.88
BOMBAY SAPPHIRE EAST GIN 84,BACARDI USA INC,SPIRITS,GIN,BOMBAY GIN,GIN IMPORTED,Liquor Products,BOMBAY SAPPHIRE EAST,BLEND-BOTANICALS,DNA--ENGLAND,ENGLAND,UNITED KINGDOM,84.00,BLEND-GRAINS,WHITE,1.0L,LT ,243923,GIN IMPORTED,HOUSE OF BOMBAY,2064,7529381    ,WESTIN NANEA OCN VILLAS HTL,45 KAI MALINA PKWY,,LAHAINA,HI,50,ON ,0008048000210,265,101079,1.000,366.50
BOMBAY SAPPHIRE GIN 94,BACARDI USA INC,SPIRITS,GIN,BOMBAY GIN,GIN IMPORTED,Liquor Products,BOMBAY SAPPHIRE,BLEND-BOTANICALS,DNA--ENGLAND,ENGLAND,UNITED KINGDOM,94.00,BLEND-GRAINS,WHITE,1.0L,LT ,11291,GIN IMPORTED,HOUSE OF BOMBAY,2064,7529381    ,WESTIN NANEA OCN VILLAS HTL,45 KAI MALINA PKWY,,LAHAINA,HI,50,ON ,0008048030101,265,101079,4.000,1452.24
CASTILLO RUM SILVER 80,BACARDI USA INC,SPIRITS,RUM,CASTILLO RUM,RUM,Liquor Products,CASTILLO RUMS,,DNA--PUERTO RICO,DNA--PUERTO RICO,PUERTO RICO,80.00,,WHITE,1.0L,LT ,28768,RUM IMPORTED,HOUSE OF CASTILLO,2064,7529381    ,WESTIN NANEA OCN VILLAS HTL,45 KAI MALINA PKWY,,LAHAINA,HI,50,ON ,0008048006530,243,101079,431.000,39563.00
DEWARS WHITE LABEL 80,BACARDI USA INC,SPIRITS,SCOTCH,DEWARS,SCOTCH WHISKEY BLEND,Liquor Products,DEWARS WHITE LABEL,,DNA--SCOTLAND,SCOTLAND,UNITED KINGDOM,80.00,BLEND-GRAINS,TAWNY/BROWN,750ML,ML ,19315,WHISKY SCOTCH BLENDED,HOUSE OF DEWARS,2064,7529381    ,WESTIN NANEA OCN VILLAS HTL,45 KAI MALINA PKWY,,LAHAINA,HI,50,ON ,0008048023002,254,101079,0.830,221.50
GREY GOOSE VODKA 80,BACARDI USA INC,SPIRITS,VODKA,GREY GOOSE VODKA,VODKA IMPORTED,Liquor Products,HOUSE OF GREY GOOSE,,DNA--FRANCE,DNA--FRANCE,FRANCE,80.00,WHEAT,WHITE,1.0L,LT ,17098,VODKA IMPORTED,HOUSE OF GREY GOOSE,2064,7529381    ,WESTIN NANEA OCN VILLAS HTL,45 KAI MALINA PKWY,,LAHAINA,HI,50,ON ,0008308955010,1714,101079,23.000,4327.36
PATRON TEQ ANEJO 80 BAR,BACARDI USA INC,SPIRITS,TEQUILA,PATRON TEQ ANEJO,TEQUILA,Liquor Products,PATRON TEQUILA (EXCLUDING ROCA),,TEQUILA,JALISCO,MEXICO,80.00,100% BLUE AGAVE,TAWNY/BROWN,750ML,ML ,469091,TEQUILA,PATRON SPIRITS COMPANY,2064,7529381    ,WESTIN NANEA OCN VILLAS HTL,45 KAI MALINA PKWY,,LAHAINA,HI,50,ON ,0072173300315,9150,101079,0.332,103.50
PATRON TEQ REPOSADO 80 BAR,BACARDI USA INC,SPIRITS,TEQUILA,PATRON TEQ REPOSADO,TEQUILA,Liquor Products,PATRON TEQUILA (EXCLUDING ROCA),,TEQUILA,JALISCO,MEXICO,80.00,100% BLUE AGAVE,TAWNY/BROWN,750ML,ML ,469089,TEQUILA,PATRON SPIRITS COMPANY,2064,7529381    ,WESTIN NANEA OCN VILLAS HTL,45 KAI MALINA PKWY,,LAHAINA,HI,50,ON ,0072173300015,9155,101079,3.000,774.72
PATRON TEQ SILVER 80,BACARDI USA INC,SPIRITS,TEQUILA,PATRON TEQ SILVER,TEQUILA,Liquor Products,PATRON TEQUILA (EXCLUDING ROCA),,TEQUILA,JALISCO,MEXICO,80.00,100% BLUE AGAVE,WHITE,750ML,ML ,328,TEQUILA,PATRON SPIRITS COMPANY,2064,7529381    ,WESTIN NANEA OCN VILLAS HTL,45 KAI MALINA PKWY,,LAHAINA,HI,50,ON ,0072173300002,9159,101079,2.000,906.96
PATRON TEQ SILVER 80 BAR,BACARDI USA INC,SPIRITS,TEQUILA,PATRON TEQ SILVER,TEQUILA,Liquor Products,PATRON TEQUILA (EXCLUDING ROCA),,TEQUILA,JALISCO,MEXICO,80.00,100% BLUE AGAVE,WHITE,750ML,ML ,109101,TEQUILA,PATRON SPIRITS COMPANY,2064,7529381    ,WESTIN NANEA OCN VILLAS HTL,45 KAI MALINA PKWY,,LAHAINA,HI,50,ON ,0072173300032,9159,101079,3.000,665.82
PATRON TEQUILA SILVER 80 BAR,BACARDI USA INC,SPIRITS,TEQUILA,PATRON TEQ SILVER,TEQUILA,Liquor Products,PATRON TEQUILA (EXCLUDING ROCA),,TEQUILA,JALISCO,MEXICO,80.00,100% BLUE AGAVE,WHITE,750ML,ML ,118695,TEQUILA,PATRON SPIRITS COMPANY,2064,7529381    ,WESTIN NANEA OCN VILLAS HTL,45 KAI MALINA PKWY,,LAHAINA,HI,50,ON ,0072173300002,9159,101079,12.000,5412.96
