item_desc,suppl_name,corp_item_prod_cat_name,corp_item_prod_class_name,brand_name,class_desc,category_desc,corp_item_pgrp_name,corp_item_flavor,corp_item_appel_name,corp_item_region_name,corp_item_cnty_name,corp_item_proof,varietal,color,corp_item_size,corp_item_uom,item_no,group_desc,corp_item_prod_super_group_name,customer_no,stdlinxscd,customer_name,address_1,address_2,city,state,site,premise_code,upc_cd,brand_no,suppl_no,decimal_case_qty,net_revenue_amt
LEJAY CREME DE CASSIS 34,ABCK CORP/MHW LTD,SPIRITS,CORDIALS/LIQUORS,LEJAY,CORDIALS AND LIQUEURS,Liquor Products,LEJAY,BLACK CURRANT,CASSIS DE DIJON,BURGUNDY,FRANCE,34.00,,RED,700ML,ML ,541914,,LEJAY,57,5220986    ,ARIZONA BILTMORE,24TH ST & MISSOURI,,PHOENIX,AZ,40,ON ,0310469000168,2781,106989,148.000,21186.08
TWO SQUARED TWO2 RED 19,ALPHA OMEGA WINERY,WINE,RED WINE,TWO SQUARED,OTHER RED,Wine & Wine Coolers,TWO SQUARED,,NAPA VALLEY,CALIFORNIA,UNITED STATES,0.00,BLEND-BORDEAUX CABERNET BASED,RED,750ML,ML ,580358,,TWO SQUARED,57,5220986    ,ARIZONA BILTMORE,24TH ST & MISSOURI,,PHOENIX,AZ,40,ON ,0000000000000,2964,105556,17.000,3467.32
TWO SQUARED TWO2 RED 21,ALPHA OMEGA WINERY,WINE,RED WINE,TWO SQUARED,OTHER RED,Wine & Wine Coolers,TWO SQUARED,,NAPA VALLEY,CALIFORNIA,UNITED STATES,0.00,BLEND-BORDEAUX CABERNET BASED,RED,750ML,ML ,613902,,TWO SQUARED,57,5220986    ,ARIZONA BILTMORE,24TH ST & MISSOURI,,PHOENIX,AZ,40,ON ,0000000000000,2964,105556,6.000,1223.76
COPPER CITY BOURBON 90,ARIZONA DISTILLING CO,SPIRITS,BOURBON,COPPER CITY,WHISKEY BOURBON,Liquor Products,COPPER CITY,,DNA--ARIZONA,ARIZONA,UNITED STATES,90.00,BLEND-GRAINS,TAWNY/BROWN,750ML,ML ,922276,,COPPER CITY,57,5220986    ,ARIZONA BILTMORE,24TH ST & MISSOURI,,PHOENIX,AZ,40,ON ,0085477000401,1666,113100,2.000,287.92
MOODY HILLS RED BIB,ASV WINES INC,WINE,RED WINE,MOODY HILLS,OTHER RED,Wine & Wine Coolers,MOODY HILLS,,DNA--CALIFORNIA,CALIFORNIA,UNITED STATES,0.00,BLEND-GENERIC,RED,18.0L,LT ,449014,,MOODY HILLS,57,5220986    ,ARIZONA BILTMORE,24TH ST & MISSOURI,,PHOENIX,AZ,40,ON ,0076166600185,2114,102453,5.000,235.00
ANGELS ENVY BBN 86.6,BACARDI USA INC,SPIRITS,BOURBON,ANGELS ENVY,WHISKEY BOURBON,Liquor Products,ANGELS ENVY,,DNA--KENTUCKY,KENTUCKY,UNITED STATES,86.60,BLEND-GRAINS,TAWNY/BROWN,750ML,ML ,404725,ANGELS ENVY,HOUSE OF BACARDI PRESTIGE BRANDS,57,5220986    ,ARIZONA BILTMORE,24TH ST & MISSOURI,,PHOENIX,AZ,40,ON ,0085004700300,846,101079,56.000,12230.34
ANGELS ENVY RYE WSKY 100,BACARDI USA INC,SPIRITS,STRAIGHT RYE WHISKY,ANGELS ENVY,RUM,Liquor Products,ANGELS ENVY,,DNA--KENTUCKY,KENTUCKY,UNITED STATES,100.00,RYE,TAWNY/BROWN,750ML,ML ,410753,ANGELS ENVY,HOUSE OF BACARDI PRESTIGE BRANDS,57,5220986    ,ARIZONA BILTMORE,24TH ST & MISSOURI,,PHOENIX,AZ,40,ON ,0085004700306,846,101079,7.000,2657.67
BACARDI RUM ANEJO CUATRO 4YR 80,BACARDI USA INC,SPIRITS,RUM,BACARDI RUM ANEJO,RUM,Liquor Products,BACARDI CUATRO,,DNA--PUERTO RICO,DNA--PUERTO RICO,PUERTO RICO,80.00,,TAWNY/BROWN,1.0L,LT ,899136,,HOUSE OF BACARDI,57,5220986    ,ARIZONA BILTMORE,24TH ST & MISSOURI,,PHOENIX,AZ,40,ON ,0008048098339,720,101079,16.000,1631.04
BACARDI RUM SUPERIOR WHITE 80,BACARDI USA INC,SPIRITS,RUM,BACARDI RUM SUPERIOR,RUM,Liquor Products,BACARDI SPR/G/S/B/151,,DNA--PUERTO RICO,DNA--PUERTO RICO,PUERTO RICO,80.00,,WHITE,200ML,ML ,980397,,HOUSE OF BACARDI,57,5220986    ,ARIZONA BILTMORE,24TH ST & MISSOURI,,PHOENIX,AZ,40,ON ,0008048001570,709,101079,2.000,215.52
BACARDI RUM SUPERIOR WHITE 80,BACARDI USA INC,SPIRITS,RUM,BACARDI RUM SUPERIOR,RUM,Liquor Products,BACARDI SPR/G/S/B/151,,DNA--PUERTO RICO,DNA--PUERTO RICO,PUERTO RICO,80.00,,WHITE,1.0L,LT ,28728,,HOUSE OF BACARDI,57,5220986    ,ARIZONA BILTMORE,24TH ST & MISSOURI,,PHOENIX,AZ,40,ON ,0008048001530,709,101079,102.917,13059.21
