item_desc,suppl_name,corp_item_prod_cat_name,corp_item_prod_class_name,brand_name,class_desc,category_desc,corp_item_pgrp_name,corp_item_flavor,corp_item_appel_name,corp_item_region_name,corp_item_cnty_name,corp_item_proof,varietal,color,corp_item_size,corp_item_uom,item_no,group_desc,corp_item_prod_super_group_name,customer_no,stdlinxscd,customer_name,address_1,address_2,city,state,site,premise_code,upc_cd,brand_no,suppl_no,decimal_case_qty,net_revenue_amt
BACARDI RUM MANGO CHILE 70,BACARDI USA INC,SPIRITS,RUM,BACARDI RUM FLAVORS,RUM,Liquor Products,BACARDI FLAVORED RUMS,MANGO,DNA--UNITED STATES,DNA--UNITED STATES,UNITED STATES,70.00,,WHITE,1.0L,LT ,554462,,HOUSE OF BACARDI,15033,5267965    ,BLUEWATER RESORT & CASINO,11300 RESORT DRIVE,,PARKER,AZ,40,ON ,0008048098825,714,101079,0.415,0.00
BACARDI RUM SPICED 70,BACARDI USA INC,SPIRITS,RUM,BACARDI RUM OAKHEART,RUM,Liquor Products,BACARDI SPICED RUM,BLEND-SPICES,DNA--UNITED STATES,DNA--UNITED STATES,UNITED STATES,70.00,,TAWNY/BROWN,1.0L,LT ,960685,,HOUSE OF BACARDI,15033,5267965    ,BLUEWATER RESORT & CASINO,11300 RESORT DRIVE,,PARKER,AZ,40,ON ,0008048000151,710,101079,0.747,0.00
BACARDI RUM SUPERIOR WHITE 80,BACARDI USA INC,SPIRITS,RUM,BACARDI RUM SUPERIOR,RUM,Liquor Products,BACARDI SPR/G/S/B/151,,DNA--PUERTO RICO,DNA--PUERTO RICO,PUERTO RICO,80.00,,WHITE,1.0L,LT ,28728,,HOUSE OF BACARDI,15033,5267965    ,BLUEWATER RESORT & CASINO,11300 RESORT DRIVE,,PARKER,AZ,40,ON ,0008048001530,709,101079,24.000,4275.87
BOMBAY SAPPHIRE GIN 94,BACARDI USA INC,SPIRITS,GIN,BOMBAY SAPPHIRE GIN,GIN,Liquor Products,BOMBAY SAPPHIRE,BLEND-BOTANICALS,DNA--ENGLAND,ENGLAND,UNITED KINGDOM,94.00,BLEND-GRAINS,WHITE,750ML,ML ,11292,,HOUSE OF BOMBAY,15033,5267965    ,BLUEWATER RESORT & CASINO,11300 RESORT DRIVE,,PARKER,AZ,40,ON ,0008048030102,722,101079,1.500,386.82
BOMBAY SAPPHIRE GIN 94,BACARDI USA INC,SPIRITS,GIN,BOMBAY SAPPHIRE GIN,GIN,Liquor Products,BOMBAY SAPPHIRE,BLEND-BOTANICALS,DNA--ENGLAND,ENGLAND,UNITED KINGDOM,94.00,BLEND-GRAINS,WHITE,1.0L,LT ,11291,,HOUSE OF BOMBAY,15033,5267965    ,BLUEWATER RESORT & CASINO,11300 RESORT DRIVE,,PARKER,AZ,40,ON ,0008048030101,722,101079,3.000,1079.79
CASTILLO RUM SILVER 80,BACARDI USA INC,SPIRITS,RUM,CASTILLO RUM,RUM,Liquor Products,CASTILLO RUMS,,DNA--PUERTO RICO,DNA--PUERTO RICO,PUERTO RICO,80.00,,WHITE,1.0L,LT ,28768,,HOUSE OF CASTILLO,15033,5267965    ,BLUEWATER RESORT & CASINO,11300 RESORT DRIVE,,PARKER,AZ,40,ON ,0008048006530,711,101079,2.000,191.86
CAZADORES TEQ BLANCO 80,BACARDI USA INC,SPIRITS,TEQUILA,CAZADORES TEQUILA,TEQUILA,Liquor Products,HOUSE OF CAZADORES,,TEQUILA,JALISCO,MEXICO,80.00,100% BLUE AGAVE,WHITE,750ML,ML ,535798,,HOUSE OF CAZADORES,15033,5267965    ,BLUEWATER RESORT & CASINO,11300 RESORT DRIVE,,PARKER,AZ,40,ON ,0008048017202,728,101079,0.000,0.00
CAZADORES TEQ BLANCO 80,BACARDI USA INC,SPIRITS,TEQUILA,CAZADORES TEQUILA,TEQUILA,Liquor Products,HOUSE OF CAZADORES,,TEQUILA,JALISCO,MEXICO,80.00,100% BLUE AGAVE,WHITE,750ML,ML ,69609,,HOUSE OF CAZADORES,15033,5267965    ,BLUEWATER RESORT & CASINO,11300 RESORT DRIVE,,PARKER,AZ,40,ON ,0008048017202,728,101079,1.000,243.48
CAZADORES TEQ BLANCO 80,BACARDI USA INC,SPIRITS,TEQUILA,CAZADORES TEQUILA,TEQUILA,Liquor Products,HOUSE OF CAZADORES,,TEQUILA,JALISCO,MEXICO,80.00,100% BLUE AGAVE,WHITE,1.0L,LT ,535809,,HOUSE OF CAZADORES,15033,5267965    ,BLUEWATER RESORT & CASINO,11300 RESORT DRIVE,,PARKER,AZ,40,ON ,0008048017201,728,101079,1.333,408.69
CAZADORES TEQ REPOSADO 80,BACARDI USA INC,SPIRITS,TEQUILA,CAZADORES TEQUILA,TEQUILA,Liquor Products,HOUSE OF CAZADORES,,TEQUILA,JALISCO,MEXICO,80.00,100% BLUE AGAVE,TAWNY/BROWN,750ML,ML ,535797,,HOUSE OF CAZADORES,15033,5267965    ,BLUEWATER RESORT & CASINO,11300 RESORT DRIVE,,PARKER,AZ,40,ON ,0008048017002,728,101079,1.000,243.48
