item_desc,suppl_name,corp_item_prod_cat_name,corp_item_prod_class_name,brand_name,class_desc,category_desc,corp_item_pgrp_name,corp_item_flavor,corp_item_appel_name,corp_item_region_name,corp_item_cnty_name,corp_item_proof,varietal,color,corp_item_size,corp_item_uom,item_no,group_desc,corp_item_prod_super_group_name,customer_no,stdlinxscd,customer_name,address_1,address_2,city,state,site,premise_code,upc_cd,brand_no,suppl_no,decimal_case_qty,net_revenue_amt
ANGELS ENVY BBN 86.6,BACARDI USA INC,SPIRITS,BOURBON,ANGELS ENVY BOURBON,WHISKEY DOMESTIC,Liquor Products,ANGELS ENVY,,DNA--KENTUCKY,KENTUCKY,UNITED STATES,86.60,BLEND-GRAINS,TAWNY/BROWN,750ML,ML ,404725,BOURBON,HOUSE OF BACARDI PRESTIGE BRANDS,72133,7474678    ,RUSH CREEK LODGE,34001 CA 120,,GROVELAND,CA,25,ON ,0085004700300,4891,101079,2.331,551.75
ANGELS ENVY RYE WSKY 100,BACARDI USA INC,SPIRITS,STRAIGHT RYE WHISKY,ANGELS ENVY RYE,WHISKEY DOMESTIC,Liquor Products,ANGELS ENVY,,DNA--KENTUCKY,KENTUCKY,UNITED STATES,100.00,RYE,TAWNY/BROWN,750ML,ML ,410753,RYE WHISKEY,HOUSE OF BACARDI PRESTIGE BRANDS,72133,7474678    ,RUSH CREEK LODGE,34001 CA 120,,GROVELAND,CA,25,ON ,0085004700306,5205,101079,1.000,385.60
BOMBAY SAPPHIRE GIN 94,BACARDI USA INC,SPIRITS,GIN,BOMBAY SAPPHIRE,GIN IMPORTED,Liquor Products,BOMBAY SAPPHIRE,BLEND-BOTANICALS,DNA--ENGLAND,ENGLAND,UNITED KINGDOM,94.00,BLEND-GRAINS,WHITE,750ML,ML ,11292,NONE,HOUSE OF BOMBAY,72133,7474678    ,RUSH CREEK LODGE,34001 CA 120,,GROVELAND,CA,25,ON ,0008048030102,3988,101079,0.416,113.65
CASTILLO RUM SILVER 80 PET,BACARDI USA INC,SPIRITS,RUM,CASTILLO RUM SILVER,RUM IMPORTED,Liquor Products,CASTILLO RUMS,,DNA--PUERTO RICO,DNA--PUERTO RICO,PUERTO RICO,80.00,,WHITE,1.75L,LT ,470750,LIGHT RUM IMPORTED,HOUSE OF CASTILLO,72133,7474678    ,RUSH CREEK LODGE,34001 CA 120,,GROVELAND,CA,25,ON ,0008048006520,4945,101079,1.000,69.00
CAZADORES TEQ BLANCO 80,BACARDI USA INC,SPIRITS,TEQUILA,CAZADORES BLANCO,TEQUILA,Liquor Products,HOUSE OF CAZADORES,,TEQUILA,JALISCO,MEXICO,80.00,100% BLUE AGAVE,WHITE,1.0L,LT ,535809,,HOUSE OF CAZADORES,72133,7474678    ,RUSH CREEK LODGE,34001 CA 120,,GROVELAND,CA,25,ON ,0008048017201,4833,101079,6.250,2274.78
CAZADORES TEQ REPOSADO 80,BACARDI USA INC,SPIRITS,TEQUILA,CAZADORES REPOSADO,TEQUILA,Liquor Products,HOUSE OF CAZADORES,,TEQUILA,JALISCO,MEXICO,80.00,100% BLUE AGAVE,TAWNY/BROWN,1.0L,LT ,535796,,HOUSE OF CAZADORES,72133,7474678    ,RUSH CREEK LODGE,34001 CA 120,,GROVELAND,CA,25,ON ,0008048017010,4834,101079,0.500,216.24
GREY GOOSE VOD L'ORANGE 80,BACARDI USA INC,SPIRITS,VODKA,GREY GOOSE L'ORANGE,VODKA IMPORTED,Liquor Products,HOUSE OF GREY GOOSE,ORANGE,DNA--FRANCE,DNA--FRANCE,FRANCE,80.00,WHEAT,WHITE,1.0L,LT ,77032,FLAVORED VODKA IMPORTED,HOUSE OF GREY GOOSE,72133,7474678    ,RUSH CREEK LODGE,34001 CA 120,,GROVELAND,CA,25,ON ,0008308956010,1266,101079,0.499,105.54
LEBLON CACHACA 80,BACARDI USA INC,SPIRITS,RUM,LEBLON CACHACA,RUM IMPORTED,Liquor Products,CACHACA RUM,,DNA--BRAZIL,DNA--BRAZIL,BRAZIL,80.00,,WHITE,1.0L,LT ,484344,CACHACA,HOUSE OF NICHE BRANDS,72133,7474678    ,RUSH CREEK LODGE,34001 CA 120,,GROVELAND,CA,25,ON ,0008048000726,3478,101079,1.000,193.62
PATRON TEQ REPOSADO 80,BACARDI USA INC,SPIRITS,TEQUILA,PATRON REPO,TEQUILA,Liquor Products,PATRON TEQUILA (EXCLUDING ROCA),,TEQUILA,JALISCO,MEXICO,80.00,100% BLUE AGAVE,TAWNY/BROWN,750ML,ML ,43177,REPOSADO TEQUILA,PATRON SPIRITS COMPANY,72133,7474678    ,RUSH CREEK LODGE,34001 CA 120,,GROVELAND,CA,25,ON ,0072173300015,4159,101079,0.083,37.65
PATRON TEQ SILVER 80,BACARDI USA INC,SPIRITS,TEQUILA,PATRON SILVER,TEQUILA,Liquor Products,PATRON TEQUILA (EXCLUDING ROCA),,TEQUILA,JALISCO,MEXICO,80.00,100% BLUE AGAVE,WHITE,1.75L,LT ,51498,SILVER / PLATA TEQUILA,PATRON SPIRITS COMPANY,72133,7474678    ,RUSH CREEK LODGE,34001 CA 120,,GROVELAND,CA,25,ON ,0072173300088,4160,101079,6.000,1521.00
