item_desc,suppl_name,corp_item_prod_cat_name,corp_item_prod_class_name,brand_name,class_desc,category_desc,corp_item_pgrp_name,corp_item_flavor,corp_item_appel_name,corp_item_region_name,corp_item_cnty_name,corp_item_proof,varietal,color,corp_item_size,corp_item_uom,item_no,group_desc,corp_item_prod_super_group_name,customer_no,stdlinxscd,customer_name,address_1,address_2,city,state,site,premise_code,upc_cd,brand_no,suppl_no,decimal_case_qty,net_revenue_amt
ANGELS ENVY BBN 86.6,BACARDI USA INC,SPIRITS,BOURBON,ANGELS ENVY,WHISKEY BOURBON,Liquor Products,ANGELS ENVY,,DNA--KENTUCKY,KENTUCKY,UNITED STATES,86.60,BLEND-GRAINS,TAWNY/BROWN,750ML,ML ,404725,ANGELS ENVY,HOUSE OF BACARDI PRESTIGE BRANDS,6888,0626231    ,WAHWEAP LAKE POWELL RESORT ARA,100 LAKE SHORE DR HWY 89,,PAGE,AZ,40,ON ,0085004700300,846,101079,3.333,738.98
ANGELS ENVY RYE WSKY 100,BACARDI USA INC,SPIRITS,STRAIGHT RYE WHISKY,ANGELS ENVY,RUM,Liquor Products,ANGELS ENVY,,DNA--KENTUCKY,KENTUCKY,UNITED STATES,100.00,RYE,TAWNY/BROWN,750ML,ML ,410753,ANGELS ENVY,HOUSE OF BACARDI PRESTIGE BRANDS,6888,0626231    ,WAHWEAP LAKE POWELL RESORT ARA,100 LAKE SHORE DR HWY 89,,PAGE,AZ,40,ON ,0085004700306,846,101079,1.000,389.91
BACARDI RUM SUPERIOR WHITE 80,BACARDI USA INC,SPIRITS,RUM,BACARDI RUM SUPERIOR,RUM,Liquor Products,BACARDI SPR/G/S/B/151,,DNA--PUERTO RICO,DNA--PUERTO RICO,PUERTO RICO,80.00,,WHITE,1.0L,LT ,28728,,HOUSE OF BACARDI,6888,0626231    ,WAHWEAP LAKE POWELL RESORT ARA,100 LAKE SHORE DR HWY 89,,PAGE,AZ,40,ON ,0008048001530,709,101079,7.000,1229.42
BOMBAY SAPPHIRE GIN 94,BACARDI USA INC,SPIRITS,GIN,BOMBAY SAPPHIRE GIN,GIN,Liquor Products,BOMBAY SAPPHIRE,BLEND-BOTANICALS,DNA--ENGLAND,ENGLAND,UNITED KINGDOM,94.00,BLEND-GRAINS,WHITE,750ML,ML ,11292,,HOUSE OF BOMBAY,6888,0626231    ,WAHWEAP LAKE POWELL RESORT ARA,100 LAKE SHORE DR HWY 89,,PAGE,AZ,40,ON ,0008048030102,722,101079,1.000,251.88
BOMBAY SAPPHIRE GIN 94,BACARDI USA INC,SPIRITS,GIN,BOMBAY SAPPHIRE GIN,GIN,Liquor Products,BOMBAY SAPPHIRE,BLEND-BOTANICALS,DNA--ENGLAND,ENGLAND,UNITED KINGDOM,94.00,BLEND-GRAINS,WHITE,1.0L,LT ,11291,,HOUSE OF BOMBAY,6888,0626231    ,WAHWEAP LAKE POWELL RESORT ARA,100 LAKE SHORE DR HWY 89,,PAGE,AZ,40,ON ,0008048030101,722,101079,12.665,4528.68
CAZADORES TEQ REPOSADO 80,BACARDI USA INC,SPIRITS,TEQUILA,CAZADORES TEQUILA,TEQUILA,Liquor Products,HOUSE OF CAZADORES,,TEQUILA,JALISCO,MEXICO,80.00,100% BLUE AGAVE,TAWNY/BROWN,1.0L,LT ,535796,,HOUSE OF CAZADORES,6888,0626231    ,WAHWEAP LAKE POWELL RESORT ARA,100 LAKE SHORE DR HWY 89,,PAGE,AZ,40,ON ,0008048017010,728,101079,2.000,599.86
DEWARS WHITE LABEL 80,BACARDI USA INC,SPIRITS,SCOTCH,DEWARS SCOTCH,SCOTCH BLENDED,Liquor Products,DEWARS WHITE LABEL,,DNA--ENGLAND,ENGLAND,UNITED KINGDOM,80.00,BLEND-GRAINS,TAWNY/BROWN,1.0L,LT ,19307,,HOUSE OF DEWARS,6888,0626231    ,WAHWEAP LAKE POWELL RESORT ARA,100 LAKE SHORE DR HWY 89,,PAGE,AZ,40,ON ,0008048023001,738,101079,1.000,335.88
GREY GOOSE VODKA 80,BACARDI USA INC,SPIRITS,VODKA,GREY GOOSE VODKA 80,VODKA,Liquor Products,HOUSE OF GREY GOOSE,,DNA--FRANCE,DNA--FRANCE,FRANCE,80.00,WHEAT,WHITE,1.0L,LT ,17098,GREY GOOSE VODKA,HOUSE OF GREY GOOSE,6888,0626231    ,WAHWEAP LAKE POWELL RESORT ARA,100 LAKE SHORE DR HWY 89,,PAGE,AZ,40,ON ,0008048028001,730,101079,8.000,1526.52
GREY GOOSE VODKA NIGHT VISION 80,BACARDI USA INC,SPIRITS,VODKA,GREY GOOSE VODKA 80,VODKA,Liquor Products,HOUSE OF GREY GOOSE,,DNA--FRANCE,DNA--FRANCE,FRANCE,80.00,WHEAT,WHITE,1.0L,LT ,973137,GREY GOOSE VODKA,HOUSE OF GREY GOOSE,6888,0626231    ,WAHWEAP LAKE POWELL RESORT ARA,100 LAKE SHORE DR HWY 89,,PAGE,AZ,40,ON ,0008048000468,730,101079,1.000,200.94
PATRON TEQ SILVER 80,BACARDI USA INC,SPIRITS,TEQUILA,PATRON SILVER,TEQUILA,Liquor Products,PATRON TEQUILA (EXCLUDING ROCA),,TEQUILA,JALISCO,MEXICO,80.00,100% BLUE AGAVE,WHITE,750ML,ML ,328,PATRON TEQUILAS,PATRON SPIRITS COMPANY,6888,0626231    ,WAHWEAP LAKE POWELL RESORT ARA,100 LAKE SHORE DR HWY 89,,PAGE,AZ,40,ON ,0072173300002,9159,101079,2.249,1072.11
ST GERMAIN LIQUEUR 40,BACARDI USA INC,SPIRITS,CORDIALS/LIQUORS,ST GERMAIN LIQ,CORDIALS AND LIQUEURS,Liquor Products,ST GERMAIN,ELDERFLOWER,DNA--FRANCE,DNA--FRANCE,FRANCE,40.00,,PURPLE,750ML,ML ,175921,,HOUSE OF BACARDI PRESTIGE BRANDS,6888,0626231    ,WAHWEAP LAKE POWELL RESORT ARA,100 LAKE SHORE DR HWY 89,,PAGE,AZ,40,ON ,0008048000469,726,101079,0.500,96.57
CHARLES KRUG CHARDONNAY(SC)21,C MONDAVI & FAMILY,WINE,WHITE WINE,CHARLES KRUG,CHARDONNAY,Wine & Wine Coolers,CHARLES KRUG,,CARNEROS,CALIFORNIA,UNITED STATES,0.00,CHARDONNAY,WHITE,750ML,ML ,569262,,CMF CORE,6888,0626231    ,WAHWEAP LAKE POWELL RESORT ARA,100 LAKE SHORE DR HWY 89,,PAGE,AZ,40,ON ,0008601210283,8748,100085,6.000,1295.58
CHARLES KRUG CHARDONNAY(SC)22,C MONDAVI & FAMILY,WINE,WHITE WINE,CHARLES KRUG,CHARDONNAY,Wine & Wine Coolers,CHARLES KRUG,,CARNEROS,CALIFORNIA,UNITED STATES,0.00,CHARDONNAY,WHITE,750ML,ML ,612368,,CMF CORE,6888,0626231    ,WAHWEAP LAKE POWELL RESORT ARA,100 LAKE SHORE DR HWY 89,,PAGE,AZ,40,ON ,0008601210283,8748,100085,3.000,647.79
APEROL APERITIVO 22,CAMPARI AMERICA,SPIRITS,CORDIALS/LIQUORS,APEROL,CORDIALS AND LIQUEURS,Liquor Products,APEROL,BLEND-PROPRIETARY,DNA--MARCHES,MARCHES,ITALY,22.00,,ORANGE,1.0L,LT ,557367,APEROL,APEROL,6888,0626231    ,WAHWEAP LAKE POWELL RESORT ARA,100 LAKE SHORE DR HWY 89,,PAGE,AZ,40,ON ,0072105900238,1888,100478,27.498,4445.18
APEROL APERITIVO 22,CAMPARI AMERICA,SPIRITS,CORDIALS/LIQUORS,APEROL,CORDIALS AND LIQUEURS,Liquor Products,APEROL,BLEND-PROPRIETARY,DNA--MARCHES,MARCHES,ITALY,22.00,,ORANGE,750ML,ML ,557366,APEROL,APEROL,6888,0626231    ,WAHWEAP LAKE POWELL RESORT ARA,100 LAKE SHORE DR HWY 89,,PAGE,AZ,40,ON ,0072105900131,1888,100478,1.000,137.96
CAMPARI APERITIVO 48,CAMPARI AMERICA,SPIRITS,CORDIALS/LIQUORS,CAMPARI,CORDIALS AND LIQUEURS,Liquor Products,CAMPARI,BLEND-PROPRIETARY,DNA--LOMBARDY,LOMBARDY,ITALY,48.00,,RED,1.0L,LT ,980581,CAMPARI,CAMPARI,6888,0626231    ,WAHWEAP LAKE POWELL RESORT ARA,100 LAKE SHORE DR HWY 89,,PAGE,AZ,40,ON ,0002105904100,3211,100478,1.000,359.92
COURVOISIER COG VS 80,CAMPARI AMERICA,SPIRITS,BRANDY,COURVOISIER VS,COGNAC,Liquor Products,COURVOISIER VS,,COGNAC,COGNAC,FRANCE,80.00,BLEND-COGNAC,TAWNY/BROWN,1.0L,LT ,407349,COURVOISIER,COURVOISIER,6888,0626231    ,WAHWEAP LAKE POWELL RESORT ARA,100 LAKE SHORE DR HWY 89,,PAGE,AZ,40,ON ,0008068696103,4101,100478,0.416,208.80
