item_desc,suppl_name,corp_item_prod_cat_name,corp_item_prod_class_name,brand_name,class_desc,category_desc,corp_item_pgrp_name,corp_item_flavor,corp_item_appel_name,corp_item_region_name,corp_item_cnty_name,corp_item_proof,varietal,color,corp_item_size,corp_item_uom,item_no,group_desc,corp_item_prod_super_group_name,customer_no,stdlinxscd,customer_name,address_1,address_2,city,state,site,premise_code,upc_cd,brand_no,suppl_no,decimal_case_qty,net_revenue_amt
IWA 5 SAKE JUNMAI DAIGINJO ASSEM 3,ABCK CORP/MHW LTD,WINE,SAKE,IWA 5,OTHER IMPORTED WINES,Wine & Wine Coolers,IWA 5,,DNA--TOYAMA,CHUBU,JAPAN,0.00,,OTHER,720ML,ML ,573136,SAKE JAPAN,IWA 5,4743,5263741    ,"KONA VILLAGE, A ROSEWOOD RESOR",72-300 MAHEAWALU DRIVE,,KAILUA-KONA,HI,50,ON ,0457003709003,2101,106989,7.000,4842.00
ASHES&DIAMONDS CAB SAUV RED HEN 18,ASHES & DIAMONDS WINERY,WINE,RED WINE,ASHES & DIAMONDS,WINE DOMESTIC,Wine & Wine Coolers,ASHES & DIAMONDS,,NAPA VALLEY,CALIFORNIA,UNITED STATES,0.00,CABERNET SAUVIGNON,RED,750ML,ML ,533807,AMERICAN WINERIES,ASHES & DIAMONDS,4743,5263741    ,"KONA VILLAGE, A ROSEWOOD RESOR",72-300 MAHEAWALU DRIVE,,KAILUA-KONA,HI,50,ON ,0000000000000,1857,112851,1.000,784.00
ASHES&DIAMONDS ROUGE NO.4 13,ASHES & DIAMONDS WINERY,WINE,RED WINE,ASHES & DIAMONDS,WINE DOMESTIC,Wine & Wine Coolers,ASHES & DIAMONDS,,SANTA CRUZ MOUNTAINS,CALIFORNIA,UNITED STATES,0.00,BLEND-BORDEAUX MERLOT BASED,RED,750ML,ML ,552240,AMERICAN WINERIES,ASHES & DIAMONDS,4743,5263741    ,"KONA VILLAGE, A ROSEWOOD RESOR",72-300 MAHEAWALU DRIVE,,KAILUA-KONA,HI,50,ON ,0000000000000,1857,112851,0.833,353.30
ASHES&DIAMONDS ROUGE NO.5 20,ASHES & DIAMONDS WINERY,WINE,RED WINE,ASHES & DIAMONDS,WINE DOMESTIC,Wine & Wine Coolers,ASHES & DIAMONDS,,SANTA CRUZ MOUNTAINS,CALIFORNIA,UNITED STATES,0.00,BLEND-OTHER,RED,750ML,ML ,582500,AMERICAN WINERIES,ASHES & DIAMONDS,4743,5263741    ,"KONA VILLAGE, A ROSEWOOD RESOR",72-300 MAHEAWALU DRIVE,,KAILUA-KONA,HI,50,ON ,0000000000000,1857,112851,1.000,300.00
AU BON CLIMAT CHARD SANF&BENED 19,AU BON CLIMAT,WINE,WHITE WINE,AU BON CLIMAT,WINE DOMESTIC,Wine & Wine Coolers,AU BON CLIMAT,,SANTA YNEZ VALLEY,CALIFORNIA,UNITED STATES,0.00,CHARDONNAY,WHITE,750ML,ML ,572096,AMERICAN WINERIES,AU BON CLIMAT,4743,5263741    ,"KONA VILLAGE, A ROSEWOOD RESOR",72-300 MAHEAWALU DRIVE,,KAILUA-KONA,HI,50,ON ,0085075500021,8268,100032,11.000,4048.00
AU BON CLIMAT CHARD SANF&BENED 20,AU BON CLIMAT,WINE,WHITE WINE,AU BON CLIMAT,WINE DOMESTIC,Wine & Wine Coolers,AU BON CLIMAT,,SANTA YNEZ VALLEY,CALIFORNIA,UNITED STATES,0.00,CHARDONNAY,WHITE,750ML,ML ,600361,AMERICAN WINERIES,AU BON CLIMAT,4743,5263741    ,"KONA VILLAGE, A ROSEWOOD RESOR",72-300 MAHEAWALU DRIVE,,KAILUA-KONA,HI,50,ON ,0085075500021,8268,100032,26.000,9591.00
HITACHINO NEST RED RICE ALE,B UNITED INTERNATIONAL INC,BEER,BEER(BOT/CAN),B UNITED INTERNATIONAL,BEER,Beer & Malt Coolers,HITACHINO NEST,,DNA--JAPAN,DNA--JAPAN,JAPAN,0.00,BLEND-GRAINS,AMBER,11.2Z,OZ ,237205,BEER IMPORTED,HITACHINO NEST,4743,5263741    ,"KONA VILLAGE, A ROSEWOOD RESOR",72-300 MAHEAWALU DRIVE,,KAILUA-KONA,HI,50,ON ,0493441800131,1834,103256,7.000,772.00
HITACHINO NEST WHITE ALE,B UNITED INTERNATIONAL INC,BEER,BEER(BOT/CAN),B UNITED INTERNATIONAL,BEER,Beer & Malt Coolers,HITACHINO NEST,BLEND-BOTANICALS,DNA--JAPAN,DNA--JAPAN,JAPAN,0.00,WHEAT,GOLDEN,11.2Z,OZ ,165578,BEER IMPORTED,HITACHINO NEST,4743,5263741    ,"KONA VILLAGE, A ROSEWOOD RESOR",72-300 MAHEAWALU DRIVE,,KAILUA-KONA,HI,50,ON ,0493441800162,1834,103256,12.000,1321.00
ANGELS ENVY BBN 86.6,BACARDI USA INC,SPIRITS,BOURBON,ANGELS ENVY,WHISKEY STRGHT/IRISH,Liquor Products,ANGELS ENVY,,DNA--KENTUCKY,KENTUCKY,UNITED STATES,86.60,BLEND-GRAINS,TAWNY/BROWN,750ML,ML ,404725,WHISKEY BOURBON,HOUSE OF BACARDI PRESTIGE BRANDS,4743,5263741    ,"KONA VILLAGE, A ROSEWOOD RESOR",72-300 MAHEAWALU DRIVE,,KAILUA-KONA,HI,50,ON ,0085004700300,371,101079,1.832,495.18
ANGELS ENVY RYE WSKY 100,BACARDI USA INC,SPIRITS,STRAIGHT RYE WHISKY,ANGELS ENVY,WHISKEY STRGHT/IRISH,Liquor Products,ANGELS ENVY,,DNA--KENTUCKY,KENTUCKY,UNITED STATES,100.00,RYE,TAWNY/BROWN,750ML,ML ,410753,WHISKEY BOURBON,HOUSE OF BACARDI PRESTIGE BRANDS,4743,5263741    ,"KONA VILLAGE, A ROSEWOOD RESOR",72-300 MAHEAWALU DRIVE,,KAILUA-KONA,HI,50,ON ,0085004700306,371,101079,1.499,704.96
