item_desc,suppl_name,corp_item_prod_cat_name,corp_item_prod_class_name,brand_name,class_desc,category_desc,corp_item_pgrp_name,corp_item_flavor,corp_item_appel_name,corp_item_region_name,corp_item_cnty_name,corp_item_proof,varietal,color,corp_item_size,corp_item_uom,item_no,group_desc,corp_item_prod_super_group_name,customer_no,stdlinxscd,customer_name,address_1,address_2,city,state,site,premise_code,upc_cd,brand_no,suppl_no,decimal_case_qty,net_revenue_amt
GREY GOOSE VODKA 80,BACARDI USA INC,SPIRITS,VODKA,GREY GOOSE VODKA,VODKA,Liquor Products,HOUSE OF GREY GOOSE,,DNA--FRANCE,DNA--FRANCE,FRANCE,80.00,WHEAT,WHITE,750ML,ML ,79026,HOUSE OF GREY GOOSE,HOUSE OF GREY GOOSE,249450,1906505    ,ROUND HILL PINE BEACH RESORT,300 US HIGHWAY 50,,ZEPHYR COVE,NV,30,ON ,0008048028002,4434,101079,1.000,396.60
GREY GOOSE VODKA 80,BACARDI USA INC,SPIRITS,VODKA,GREY GOOSE VODKA,VODKA,Liquor Products,HOUSE OF GREY GOOSE,,DNA--FRANCE,DNA--FRANCE,FRANCE,80.00,WHEAT,WHITE,1.0L,LT ,17098,HOUSE OF GREY GOOSE,HOUSE OF GREY GOOSE,249450,1906505    ,ROUND HILL PINE BEACH RESORT,300 US HIGHWAY 50,,ZEPHYR COVE,NV,30,ON ,0008048028001,4434,101079,8.000,1962.40
HAVANA CLUB RUM ANEJO CLASICO 80,BACARDI USA INC,SPIRITS,RUM,HAVANA CLUB,RUM,Liquor Products,HAVANA CLUB,,DNA--PUERTO RICO,DNA--PUERTO RICO,PUERTO RICO,80.00,,TAWNY/BROWN,750ML,ML ,415221,,HOUSE OF NICHE BRANDS,249450,1906505    ,ROUND HILL PINE BEACH RESORT,300 US HIGHWAY 50,,ZEPHYR COVE,NV,30,ON ,0008048000691,9493,101079,1.000,264.00
PATRON TEQ SILVER 80,BACARDI USA INC,SPIRITS,TEQUILA,PATRON SILVER TEQUILA,TEQUILA,Liquor Products,PATRON TEQUILA (EXCLUDING ROCA),,TEQUILA,JALISCO,MEXICO,80.00,100% BLUE AGAVE,WHITE,750ML,ML ,328,PATRON TEQUILA (EXCLUDING ROCA,PATRON SPIRITS COMPANY,249450,1906505    ,ROUND HILL PINE BEACH RESORT,300 US HIGHWAY 50,,ZEPHYR COVE,NV,30,ON ,0072173300002,4611,101079,8.000,3936.00
APEROL APERITIVO 22,CAMPARI AMERICA,SPIRITS,CORDIALS/LIQUORS,APEROL,LIQUOR LO,Liquor Products,APEROL,BLEND-PROPRIETARY,DNA--MARCHES,MARCHES,ITALY,22.00,,ORANGE,1.0L,LT ,557367,,APEROL,249450,1906505    ,ROUND HILL PINE BEACH RESORT,300 US HIGHWAY 50,,ZEPHYR COVE,NV,30,ON ,0072105900238,1803,100478,0.166,0.00
APEROL APERITIVO 22,CAMPARI AMERICA,SPIRITS,CORDIALS/LIQUORS,APEROL,LIQUOR LO,Liquor Products,APEROL,BLEND-PROPRIETARY,DNA--MARCHES,MARCHES,ITALY,22.00,,ORANGE,375ML,ML ,996122,,APEROL,249450,1906505    ,ROUND HILL PINE BEACH RESORT,300 US HIGHWAY 50,,ZEPHYR COVE,NV,30,ON ,0088734134006,1803,100478,0.083,0.00
GRAND MARNIER 80,CAMPARI AMERICA,SPIRITS,CORDIALS/LIQUORS,GRAND MARNIER,LIQUEUR,Liquor Products,GRAND MARNIER LESS CUVEES,ORANGE,DNA--FRANCE,DNA--FRANCE,FRANCE,80.00,BLEND-COGNAC,TAWNY/BROWN,1.0L,LT ,991348,,GRAND MARNIER,249450,1906505    ,ROUND HILL PINE BEACH RESORT,300 US HIGHWAY 50,,ZEPHYR COVE,NV,30,ON ,0064918890048,398,100478,4.000,964.40
CORONA EXTRA CAN 4/6PK,CROWN IMPORTS LLC,BEER,BEER(BOT/CAN),CORONA BEER,IMPORTED BEER,Beer & Malt Coolers,CORONA,,DNA--MEXICO,DNA--MEXICO,MEXICO,0.00,BLEND-GRAINS,GOLDEN,12 Z,OZ ,207434,CBRANDS CROWN IMPORTS,CBRANDS CROWN IMPORTS,249450,1906505    ,ROUND HILL PINE BEACH RESORT,300 US HIGHWAY 50,,ZEPHYR COVE,NV,30,ON ,0003354400083,2680,100041,10.000,287.70
MODELO ESPECIAL CAN 24PK,CROWN IMPORTS LLC,BEER,BEER(BOT/CAN),MODELO ESPECIAL,IMPORTED BEER,Beer & Malt Coolers,MODELO,,DNA--MEXICO,DNA--MEXICO,MEXICO,0.00,BLEND-GRAINS,GOLDEN,12 Z,OZ ,270436,CBRANDS CROWN IMPORTS,CBRANDS CROWN IMPORTS,249450,1906505    ,ROUND HILL PINE BEACH RESORT,300 US HIGHWAY 50,,ZEPHYR COVE,NV,30,ON ,0008066095710,2686,100041,128.000,3360.00
MODELO ESPECIAL KEG,CROWN IMPORTS LLC,BEER,BEER KEG,MODELO ESPECIAL,IMPORTED BEER,Beer & Malt Coolers,MODELO,,DNA--MEXICO,DNA--MEXICO,MEXICO,0.00,BLEND-GRAINS,GOLDEN,7.75G,GL ,312507,CBRANDS CROWN IMPORTS,CBRANDS CROWN IMPORTS,249450,1906505    ,ROUND HILL PINE BEACH RESORT,300 US HIGHWAY 50,,ZEPHYR COVE,NV,30,ON ,0008066095771,2686,100041,28.000,2250.00
PACIFICO CLARA 4/6PK,CROWN IMPORTS LLC,BEER,BEER(BOT/CAN),PACIFICO BEER,IMPORTED BEER,Beer & Malt Coolers,PACIFICO,,DNA--MEXICO,DNA--MEXICO,MEXICO,0.00,BLEND-GRAINS,GOLDEN,12 Z,OZ ,210264,CROWN IMPORTS DISCONTINUED,CBRANDS CROWN IMPORTS,249450,1906505    ,ROUND HILL PINE BEACH RESORT,300 US HIGHWAY 50,,ZEPHYR COVE,NV,30,ON ,0008066095301,2682,100041,0.000,0.00
PACIFICO CLARA CAN 2/12PK,CROWN IMPORTS LLC,BEER,BEER(BOT/CAN),PACIFICO BEER,IMPORTED BEER,Beer & Malt Coolers,PACIFICO,,DNA--MEXICO,DNA--MEXICO,MEXICO,0.00,BLEND-GRAINS,GOLDEN,12 Z,OZ ,464366,,CBRANDS CROWN IMPORTS,249450,1906505    ,ROUND HILL PINE BEACH RESORT,300 US HIGHWAY 50,,ZEPHYR COVE,NV,30,ON ,0003354495031,2682,100041,74.000,2105.30
PACIFICO CLARA CAN 24PK,CROWN IMPORTS LLC,BEER,BEER(BOT/CAN),PACIFICO BEER,IMPORTED BEER,Beer & Malt Coolers,PACIFICO,,DNA--MEXICO,DNA--MEXICO,MEXICO,0.00,BLEND-GRAINS,GOLDEN,12 Z,OZ ,586231,,CBRANDS CROWN IMPORTS,249450,1906505    ,ROUND HILL PINE BEACH RESORT,300 US HIGHWAY 50,,ZEPHYR COVE,NV,30,ON ,0003354400182,2682,100041,8.000,210.00
PACIFICO CLARA KEG,CROWN IMPORTS LLC,BEER,BEER KEG,PACIFICO BEER,IMPORTED BEER,Beer & Malt Coolers,PACIFICO,,DNA--MEXICO,DNA--MEXICO,MEXICO,0.00,BLEND-GRAINS,GOLDEN,7.75G,GL ,312512,CROWN IMPORTS DISCONTINUED,CBRANDS CROWN IMPORTS,249450,1906505    ,ROUND HILL PINE BEACH RESORT,300 US HIGHWAY 50,,ZEPHYR COVE,NV,30,ON ,0008066095310,2682,100041,17.000,1370.00
DESCHUTES FRESH HAZE IPA CAN 2/12P,DESCHUTES BREWERY INC,BEER,BEER(BOT/CAN),DESCHUTES FRESH HAZE,DOMESTIC BEER,Beer & Malt Coolers,DESCHUTES FRESH FAMILY,,DNA--OREGON,OREGON,UNITED STATES,0.00,BARLEY,GOLDEN,12 Z,OZ ,959806,,DESCHUTES BREWERY,249450,1906505    ,ROUND HILL PINE BEACH RESORT,300 US HIGHWAY 50,,ZEPHYR COVE,NV,30,ON ,0076317618012,10589,112681,3.000,93.00
DESCHUTES FRESH HAZE IPA CAN 4/6PK,DESCHUTES BREWERY INC,BEER,BEER(BOT/CAN),DESCHUTES FRESH HAZE,DOMESTIC BEER,Beer & Malt Coolers,DESCHUTES FRESH FAMILY,,DNA--OREGON,OREGON,UNITED STATES,0.00,BARLEY,GOLDEN,12 Z,OZ ,919614,,DESCHUTES BREWERY,249450,1906505    ,ROUND HILL PINE BEACH RESORT,300 US HIGHWAY 50,,ZEPHYR COVE,NV,30,ON ,0076317618007,10589,112681,55.000,1749.00
AVIATION GIN 84,DIAGEO SPIRITS,SPIRITS,GIN,AVIATION,GIN,Liquor Products,AVIATION GIN,BLEND-BOTANICALS,DNA--OREGON,OREGON,UNITED STATES,84.00,BLEND-GRAINS,WHITE,750ML,ML ,314106,,AVIATION GIN,249450,1906505    ,ROUND HILL PINE BEACH RESORT,300 US HIGHWAY 50,,ZEPHYR COVE,NV,30,ON ,0085350700002,10064,100534,0.166,0.00
BLADE & BOW BBN 91,DIAGEO SPIRITS,SPIRITS,BOURBON,BLADE AND BOW,BOURBON,Liquor Products,BLADE AND BOW,,DNA--KENTUCKY,KENTUCKY,UNITED STATES,91.00,BLEND-GRAINS,TAWNY/BROWN,750ML,ML ,387851,,BLADE & BOW,249450,1906505    ,ROUND HILL PINE BEACH RESORT,300 US HIGHWAY 50,,ZEPHYR COVE,NV,30,ON ,0008200000498,12550,100534,0.000,0.00
BUCHANANS SCOTCH DELUXE 12YR 80,DIAGEO SPIRITS,SPIRITS,SCOTCH,BUCHANAN'S 12 YR SCOTCH,SCOTCH,Liquor Products,BUCHANANS SCOTCH,,DNA--SCOTLAND,SCOTLAND,UNITED KINGDOM,80.00,BLEND-GRAINS,TAWNY/BROWN,750ML,ML ,398510,BUCHANANS SCOTCH,BUCHANANS SCOTCH,249450,1906505    ,ROUND HILL PINE BEACH RESORT,300 US HIGHWAY 50,,ZEPHYR COVE,NV,30,ON ,0008811095532,34,100534,0.083,0.00
BULLEIT BOURBON 90,DIAGEO SPIRITS,SPIRITS,BOURBON,BULLEIT BOURBON,BOURBON,Liquor Products,BULLEIT,,DNA--KENTUCKY,KENTUCKY,UNITED STATES,90.00,BLEND-GRAINS,TAWNY/BROWN,750ML,ML ,354788,BULLEIT,BULLEIT,249450,1906505    ,ROUND HILL PINE BEACH RESORT,300 US HIGHWAY 50,,ZEPHYR COVE,NV,30,ON ,0008700000552,171,100534,0.083,0.00
BULLEIT 95 RYE 90,DIAGEO SPIRITS,SPIRITS,STRAIGHT RYE WHISKY,BULLEIT RYE,BOURBON,Liquor Products,BULLEIT,,DNA--UNITED STATES,DNA--UNITED STATES,UNITED STATES,90.00,RYE,TAWNY/BROWN,750ML,ML ,469598,BULLEIT,BULLEIT,249450,1906505    ,ROUND HILL PINE BEACH RESORT,300 US HIGHWAY 50,,ZEPHYR COVE,NV,30,ON ,0008200075296,43,100534,0.083,0.00
CAPT MORGAN RUM SP MV 70,DIAGEO SPIRITS,SPIRITS,RUM,CAPTAIN MORGAN (SPICED) RUM,RUM,Liquor Products,CAPTAIN MORGAN RUM,BLEND-SPICES,DNA--UNITED STATES,DNA--UNITED STATES,UNITED STATES,70.00,,TAWNY/BROWN,1.0L,LT ,597191,,CAPTAIN MORGAN,249450,1906505    ,ROUND HILL PINE BEACH RESORT,300 US HIGHWAY 50,,ZEPHYR COVE,NV,30,ON ,0008700000270,117,100534,1.000,268.72
CAPT MORGAN RUM SPICED 70,DIAGEO SPIRITS,SPIRITS,RUM,CAPTAIN MORGAN (SPICED) RUM,RUM,Liquor Products,CAPTAIN MORGAN RUM,BLEND-SPICES,DNA--UNITED STATES,DNA--UNITED STATES,UNITED STATES,70.00,,TAWNY/BROWN,1.0L,LT ,901635,,CAPTAIN MORGAN,249450,1906505    ,ROUND HILL PINE BEACH RESORT,300 US HIGHWAY 50,,ZEPHYR COVE,NV,30,ON ,0008700000270,117,100534,1.000,268.72
CASAMIGOS TEQUILA REPOSADO 80,DIAGEO SPIRITS,SPIRITS,TEQUILA,CASAMIGOS REPOSADO,TEQUILA,Liquor Products,CASAMIGOS REPOSADO TEQUILA,,TEQUILA,JALISCO,MEXICO,80.00,100% BLUE AGAVE,TAWNY/BROWN,1.0L,LT ,446127,,CASAMIGOS SPIRITS,249450,1906505    ,ROUND HILL PINE BEACH RESORT,300 US HIGHWAY 50,,ZEPHYR COVE,NV,30,ON ,0085672400620,9298,100534,20.000,7084.00
CASAMIGOS TEQUILA REPOSADO 80,DIAGEO SPIRITS,SPIRITS,TEQUILA,CASAMIGOS REPOSADO,TEQUILA,Liquor Products,CASAMIGOS REPOSADO TEQUILA,,TEQUILA,JALISCO,MEXICO,80.00,100% BLUE AGAVE,TAWNY/BROWN,750ML,ML ,446086,,CASAMIGOS SPIRITS,249450,1906505    ,ROUND HILL PINE BEACH RESORT,300 US HIGHWAY 50,,ZEPHYR COVE,NV,30,ON ,0085672400621,9298,100534,13.000,3861.00
CIROC VOD SUMMER WATERMELON 70,DIAGEO SPIRITS,SPIRITS,VODKA,CIROC VODKA SEASONALS,VODKA,Liquor Products,CIROC VODKA FLAVORS,WATERMELON,DNA--FRANCE,DNA--FRANCE,FRANCE,70.00,BLEND-FRANCE,WHITE,750ML,ML ,933281,,CIROC VODKA,249450,1906505    ,ROUND HILL PINE BEACH RESORT,300 US HIGHWAY 50,,ZEPHYR COVE,NV,30,ON ,0008807618372,11723,100534,0.083,0.00
CROWN ROYAL CANADIAN 80 YRC,DIAGEO SPIRITS,SPIRITS,CANADIAN WHISKEY,CROWN ROYAL,CANADIAN WHISKEY,Liquor Products,CROWN ROYAL,,DNA--CANADA,DNA--CANADA,CANADA,80.00,BLEND-GRAINS,TAWNY/BROWN,1.0L,LT ,413512,,CROWN ROYAL,249450,1906505    ,ROUND HILL PINE BEACH RESORT,300 US HIGHWAY 50,,ZEPHYR COVE,NV,30,ON ,0008700000724,26,100534,2.000,873.44
