item_desc,suppl_name,corp_item_prod_cat_name,corp_item_prod_class_name,brand_name,class_desc,category_desc,corp_item_pgrp_name,corp_item_flavor,corp_item_appel_name,corp_item_region_name,corp_item_cnty_name,corp_item_proof,varietal,color,corp_item_size,corp_item_uom,item_no,group_desc,corp_item_prod_super_group_name,customer_no,stdlinxscd,customer_name,address_1,address_2,city,state,site,premise_code,upc_cd,brand_no,suppl_no,decimal_case_qty,net_revenue_amt
ANGELS ENVY BBN 86.6,BACARDI USA INC,SPIRITS,BOURBON,ANGELS ENVY BOURBON,WHISKEY DOMESTIC,Liquor Products,ANGELS ENVY,,DNA--KENTUCKY,KENTUCKY,UNITED STATES,86.60,BLEND-GRAINS,TAWNY/BROWN,750ML,ML ,404725,BOURBON,HOUSE OF BACARDI PRESTIGE BRANDS,9889,5218865    ,MARRIOTT GASLAMP QUARTERS,660 K ST,,SAN DIEGO,CA,20,ON ,0085004700300,4891,101079,14.000,3024.00
GREY GOOSE VODKA 80,BACARDI USA INC,SPIRITS,VODKA,GREY GOOSE ORIGINAL,VODKA IMPORTED,Liquor Products,HOUSE OF GREY GOOSE,,DNA--FRANCE,DNA--FRANCE,FRANCE,80.00,WHEAT,WHITE,1.0L,LT ,17098,VODKA IMPORTED,HOUSE OF GREY GOOSE,9889,5218865    ,MARRIOTT GASLAMP QUARTERS,660 K ST,,SAN DIEGO,CA,20,ON ,0008048028001,1265,101079,61.000,11519.76
PATRON TEQ ANEJO 80,BACARDI USA INC,SPIRITS,TEQUILA,PATRON ANEJO,TEQUILA,Liquor Products,PATRON TEQUILA (EXCLUDING ROCA),,TEQUILA,JALISCO,MEXICO,80.00,100% BLUE AGAVE,TAWNY/BROWN,750ML,ML ,327,ANEJO TEQUILA,PATRON SPIRITS COMPANY,9889,5218865    ,MARRIOTT GASLAMP QUARTERS,660 K ST,,SAN DIEGO,CA,20,ON ,0072173300001,4157,101079,1.412,831.85
PATRON TEQ REPOSADO 80,BACARDI USA INC,SPIRITS,TEQUILA,PATRON REPO,TEQUILA,Liquor Products,PATRON TEQUILA (EXCLUDING ROCA),,TEQUILA,JALISCO,MEXICO,80.00,100% BLUE AGAVE,TAWNY/BROWN,750ML,ML ,43177,REPOSADO TEQUILA,PATRON SPIRITS COMPANY,9889,5218865    ,MARRIOTT GASLAMP QUARTERS,660 K ST,,SAN DIEGO,CA,20,ON ,0072173300015,4159,101079,2.822,1547.20
PATRON TEQUILA SILVER 80 BAR,BACARDI USA INC,SPIRITS,TEQUILA,PATRON SILVER,TEQUILA,Liquor Products,PATRON TEQUILA (EXCLUDING ROCA),,TEQUILA,JALISCO,MEXICO,80.00,100% BLUE AGAVE,WHITE,750ML,ML ,118695,SILVER / PLATA TEQUILA,PATRON SPIRITS COMPANY,9889,5218865    ,MARRIOTT GASLAMP QUARTERS,660 K ST,,SAN DIEGO,CA,20,ON ,0072173300002,4160,101079,41.000,18917.40
AVERNA AMARO 58,CAMPARI AMERICA,SPIRITS,CORDIALS/LIQUORS,AMARO AVERNA,APERITIF / BITTERS IMPORTED,Liquor Products,AMARO AVERNA,BLEND-PROPRIETARY,DNA--MARCHES,MARCHES,ITALY,58.00,,TAWNY/BROWN,1.0L,LT ,557371,NONE,AMARO AVERNA,9889,5218865    ,MARRIOTT GASLAMP QUARTERS,660 K ST,,SAN DIEGO,CA,20,ON ,0800040020379,42949,100478,0.665,134.88
APEROL APERITIVO 22,CAMPARI AMERICA,SPIRITS,CORDIALS/LIQUORS,APEROL,CORDIALS IMPORTED,Liquor Products,APEROL,BLEND-PROPRIETARY,DNA--MARCHES,MARCHES,ITALY,22.00,,ORANGE,1.0L,LT ,557367,FLAVORED CORDIAL IMPORTED,APEROL,9889,5218865    ,MARRIOTT GASLAMP QUARTERS,660 K ST,,SAN DIEGO,CA,20,ON ,0072105900238,3208,100478,13.324,2437.32
CAMPARI APERITIVO 48,CAMPARI AMERICA,SPIRITS,CORDIALS/LIQUORS,CAMPARI,APERITIF / BITTERS IMPORTED,Liquor Products,CAMPARI,BLEND-PROPRIETARY,DNA--LOMBARDY,LOMBARDY,ITALY,48.00,,RED,750ML,ML ,980582,NONE,CAMPARI,9889,5218865    ,MARRIOTT GASLAMP QUARTERS,660 K ST,,SAN DIEGO,CA,20,ON ,0072105904750,1360,100478,0.249,79.72
CAMPARI APERITIVO 48,CAMPARI AMERICA,SPIRITS,CORDIALS/LIQUORS,CAMPARI,APERITIF / BITTERS IMPORTED,Liquor Products,CAMPARI,BLEND-PROPRIETARY,DNA--ITALY,DNA--ITALY,ITALY,48.00,,WHITE,1.0L,LT ,606739,NONE,CAMPARI,9889,5218865    ,MARRIOTT GASLAMP QUARTERS,660 K ST,,SAN DIEGO,CA,20,ON ,0072105904100,1360,100478,3.492,709.42
CAMPARI APERITIVO 48,CAMPARI AMERICA,SPIRITS,CORDIALS/LIQUORS,CAMPARI,APERITIF / BITTERS IMPORTED,Liquor Products,CAMPARI,BLEND-PROPRIETARY,DNA--LOMBARDY,LOMBARDY,ITALY,48.00,,RED,1.0L,LT ,980581,NONE,CAMPARI,9889,5218865    ,MARRIOTT GASLAMP QUARTERS,660 K ST,,SAN DIEGO,CA,20,ON ,0002105904100,1360,100478,1.661,670.54
COURVOISIER COG VSOP 80,CAMPARI AMERICA,SPIRITS,BRANDY,COURVOISIER VSOP,BRANDY IMPORTED,Liquor Products,COURVOISIER VSOP,,COGNAC,COGNAC,FRANCE,80.00,BLEND-COGNAC,TAWNY/BROWN,1.0L,LT ,406997,COGNAC,COURVOISIER,9889,5218865    ,MARRIOTT GASLAMP QUARTERS,660 K ST,,SAN DIEGO,CA,20,ON ,0008068696203,282,100478,0.083,51.87
FRANGELICO LIQ 40,CAMPARI AMERICA,SPIRITS,CORDIALS/LIQUORS,FRANGELICO LIQUEUR,CORDIALS IMPORTED,Liquor Products,FRANGELICO LIQUEUR,HAZELNUT,DNA--ITALY,DNA--ITALY,ITALY,40.00,,WHITE,1.0L,LT ,311648,FLAVORED CORDIAL IMPORTED,FRANGELICO LIQUEUR,9889,5218865    ,MARRIOTT GASLAMP QUARTERS,660 K ST,,SAN DIEGO,CA,20,ON ,0072105998100,1022,100478,0.664,303.37
GRAND MARNIER 80,CAMPARI AMERICA,SPIRITS,CORDIALS/LIQUORS,GRAND MARNIER LESS CUVEES,CORDIALS IMPORTED,Liquor Products,GRAND MARNIER LESS CUVEES,ORANGE,DNA--FRANCE,DNA--FRANCE,FRANCE,80.00,BLEND-COGNAC,TAWNY/BROWN,1.0L,LT ,991348,FLAVORED CORDIAL IMPORTED,GRAND MARNIER,9889,5218865    ,MARRIOTT GASLAMP QUARTERS,660 K ST,,SAN DIEGO,CA,20,ON ,0064918890048,167,100478,11.971,2923.32
SKYY VODKA 80,CAMPARI AMERICA,SPIRITS,VODKA,SKYY CORE EX.1.75L,VODKA DOMESTIC,Liquor Products,SKYY CORE,,DNA--UNITED STATES,DNA--UNITED STATES,UNITED STATES,80.00,BLEND-GRAINS,WHITE,1.0L,LT ,992254,VODKA DOMESTIC,SKYY VODKA,9889,5218865    ,MARRIOTT GASLAMP QUARTERS,660 K ST,,SAN DIEGO,CA,20,ON ,0072105901000,1357,100478,205.000,24926.00
SKYY VOD INF CITRUS 70,CAMPARI AMERICA,SPIRITS,VODKA,SKYY INFUSIONS,VODKA DOMESTIC,Liquor Products,SKYY INFUSIONS,CITRUS,DNA--UNITED STATES,DNA--UNITED STATES,UNITED STATES,70.00,BLEND-GRAINS,WHITE,1.0L,LT ,993064,FLAVORED VODKA DOMESTIC,SKYY INFUSIONS,9889,5218865    ,MARRIOTT GASLAMP QUARTERS,660 K ST,,SAN DIEGO,CA,20,ON ,0072105962100,4172,100478,18.000,2292.00
CINCORO TEQ ANEJO 80,CINCO SPIRITS/PARK STREET IMPO,SPIRITS,TEQUILA,CINCORO,TEQUILA,Liquor Products,CINCORO ANEJO,,TEQUILA,JALISCO,MEXICO,80.00,100% BLUE AGAVE,TAWNY/BROWN,750ML,ML ,966899,,CINCORO,9889,5218865    ,MARRIOTT GASLAMP QUARTERS,660 K ST,,SAN DIEGO,CA,20,ON ,0085000864905,6620,113775,0.332,215.74
CINCORO TEQ ANEJO 80 GB,CINCO SPIRITS/PARK STREET IMPO,SPIRITS,TEQUILA,CINCORO,TEQUILA,Liquor Products,CINCORO ANEJO,,TEQUILA,JALISCO,MEXICO,80.00,100% BLUE AGAVE,TAWNY/BROWN,750ML,ML ,966903,,CINCORO,9889,5218865    ,MARRIOTT GASLAMP QUARTERS,660 K ST,,SAN DIEGO,CA,20,ON ,0085000864905,6620,113775,0.166,107.87
CINCORO TEQ BLANCO 80,CINCO SPIRITS/PARK STREET IMPO,SPIRITS,TEQUILA,CINCORO,TEQUILA,Liquor Products,CINCORO BLANCO,,TEQUILA,JALISCO,MEXICO,80.00,100% BLUE AGAVE,WHITE,750ML,ML ,966900,,CINCORO,9889,5218865    ,MARRIOTT GASLAMP QUARTERS,660 K ST,,SAN DIEGO,CA,20,ON ,0085000864901,6620,113775,1.830,645.80
CINCORO TEQ BLANCO 80 GB,CINCO SPIRITS/PARK STREET IMPO,SPIRITS,TEQUILA,CINCORO,TEQUILA,Liquor Products,CINCORO BLANCO,,TEQUILA,JALISCO,MEXICO,80.00,100% BLUE AGAVE,WHITE,750ML,ML ,966904,,CINCORO,9889,5218865    ,MARRIOTT GASLAMP QUARTERS,660 K ST,,SAN DIEGO,CA,20,ON ,0085000864901,6620,113775,0.332,126.40
CINCORO TEQ REPOSADO 80,CINCO SPIRITS/PARK STREET IMPO,SPIRITS,TEQUILA,CINCORO,TEQUILA,Liquor Products,CINCORO REPOSADO,,TEQUILA,JALISCO,MEXICO,80.00,100% BLUE AGAVE,TAWNY/BROWN,750ML,ML ,966901,,CINCORO,9889,5218865    ,MARRIOTT GASLAMP QUARTERS,660 K ST,,SAN DIEGO,CA,20,ON ,0085000864903,6620,113775,2.162,987.40
CASA NOBLE TEQ BLANCO 80,CONSTELLATION BRANDS,SPIRITS,TEQUILA,CASA NOBLE CRYSTAL T1,TEQUILA,Liquor Products,CASA NOBLE,,TEQUILA,JALISCO,MEXICO,80.00,100% BLUE AGAVE,WHITE,750ML,ML ,992948,MIXTO TEQUILA,CBI ASPIRA CRAFT SPIRITS,9889,5218865    ,MARRIOTT GASLAMP QUARTERS,660 K ST,,SAN DIEGO,CA,20,ON ,0008124005037,3655,100092,0.166,44.00
