item_desc,suppl_name,corp_item_prod_cat_name,corp_item_prod_class_name,brand_name,class_desc,category_desc,corp_item_pgrp_name,corp_item_flavor,corp_item_appel_name,corp_item_region_name,corp_item_cnty_name,corp_item_proof,varietal,color,corp_item_size,corp_item_uom,item_no,group_desc,corp_item_prod_super_group_name,customer_no,stdlinxscd,customer_name,address_1,address_2,city,state,site,premise_code,upc_cd,brand_no,suppl_no,decimal_case_qty,net_revenue_amt
ABERFELDY SCO SMALT 12Y 80 TIN BOX,BACARDI USA INC,SPIRITS,SCOTCH,ABERFELDY,SINGLE MALT SCOTCH,Liquor Products,ABERFELDY SCOTCH,,DNA--HIGHLANDS,SCOTLAND,UNITED KINGDOM,80.00,BARLEY,TAWNY/BROWN,750ML,ML ,935078,WHISKY SCOTCH SINGLE MALT,HOUSE OF BACARDI SINGLE MALTS,9269,5263215    ,MONTAGE KAPALUA BAY,1 BAY DRIVE,,LAHAINA,HI,50,ON ,0008048022000,1423,101079,0.166,45.11
ABERFELDY SCO SMALT 12YR 80,BACARDI USA INC,SPIRITS,SCOTCH,ABERFELDY,SINGLE MALT SCOTCH,Liquor Products,ABERFELDY SCOTCH,,DNA--HIGHLANDS,SCOTLAND,UNITED KINGDOM,80.00,BARLEY,TAWNY/BROWN,750ML,ML ,412191,WHISKY SCOTCH SINGLE MALT,HOUSE OF BACARDI SINGLE MALTS,9269,5263215    ,MONTAGE KAPALUA BAY,1 BAY DRIVE,,LAHAINA,HI,50,ON ,0008048022000,1423,101079,0.000,0.00
ANGELS ENVY BBN 86.6,BACARDI USA INC,SPIRITS,BOURBON,ANGELS ENVY,WHISKEY STRGHT/IRISH,Liquor Products,ANGELS ENVY,,DNA--KENTUCKY,KENTUCKY,UNITED STATES,86.60,BLEND-GRAINS,TAWNY/BROWN,750ML,ML ,404725,WHISKEY BOURBON,HOUSE OF BACARDI PRESTIGE BRANDS,9269,5263215    ,MONTAGE KAPALUA BAY,1 BAY DRIVE,,LAHAINA,HI,50,ON ,0085004700300,371,101079,2.832,735.58
BACARDI RUM GOLD RSV OCHO 8YR 80,BACARDI USA INC,SPIRITS,RUM,BACARDI RUM,RUM,Liquor Products,BACARDI 8,,DNA--PUERTO RICO,DNA--PUERTO RICO,PUERTO RICO,80.00,,TAWNY/BROWN,1.0L,LT ,893641,RUM IMPORTED,HOUSE OF BACARDI,9269,5263215    ,MONTAGE KAPALUA BAY,1 BAY DRIVE,,LAHAINA,HI,50,ON ,0008048050530,241,101079,25.000,3597.16
BACARDI RUM SUPERIOR WHITE 80,BACARDI USA INC,SPIRITS,RUM,BACARDI RUM,RUM,Liquor Products,BACARDI SPR/G/S/B/151,,DNA--PUERTO RICO,DNA--PUERTO RICO,PUERTO RICO,80.00,,WHITE,1.0L,LT ,28728,RUM IMPORTED,HOUSE OF BACARDI,9269,5263215    ,MONTAGE KAPALUA BAY,1 BAY DRIVE,,LAHAINA,HI,50,ON ,0008048001530,241,101079,123.000,17810.70
BANKS RUM GOLDEN AGE 7 86,BACARDI USA INC,SPIRITS,RUM,BANKS RUM,RUM,Liquor Products,BANKS,,DNA--WEST INDIES,DNA--WEST INDIES,WEST INDIES,86.00,,TAWNY/BROWN,750ML,ML ,917540,RUM IMPORTED,HOUSE OF BACARDI PRESTIGE BRANDS,9269,5263215    ,MONTAGE KAPALUA BAY,1 BAY DRIVE,,LAHAINA,HI,50,ON ,0008048000708,6923,101079,1.000,178.20
BOMBAY SAPPHIRE GIN 94,BACARDI USA INC,SPIRITS,GIN,BOMBAY GIN,GIN IMPORTED,Liquor Products,BOMBAY SAPPHIRE,BLEND-BOTANICALS,DNA--ENGLAND,ENGLAND,UNITED KINGDOM,94.00,BLEND-GRAINS,WHITE,750ML,ML ,11292,GIN IMPORTED,HOUSE OF BOMBAY,9269,5263215    ,MONTAGE KAPALUA BAY,1 BAY DRIVE,,LAHAINA,HI,50,ON ,0008048030102,265,101079,0.500,150.60
BOMBAY SAPPHIRE GIN 94,BACARDI USA INC,SPIRITS,GIN,BOMBAY GIN,GIN IMPORTED,Liquor Products,BOMBAY SAPPHIRE,BLEND-BOTANICALS,DNA--ENGLAND,ENGLAND,UNITED KINGDOM,94.00,BLEND-GRAINS,WHITE,1.0L,LT ,11291,GIN IMPORTED,HOUSE OF BOMBAY,9269,5263215    ,MONTAGE KAPALUA BAY,1 BAY DRIVE,,LAHAINA,HI,50,ON ,0008048030101,265,101079,7.500,3081.72
CAZADORES TEQ BLANCO 80,BACARDI USA INC,SPIRITS,TEQUILA,CAZADORES (TEQUILA),TEQUILA,Liquor Products,HOUSE OF CAZADORES,,TEQUILA,JALISCO,MEXICO,80.00,100% BLUE AGAVE,WHITE,1.0L,LT ,535809,TEQUILA,HOUSE OF CAZADORES,9269,5263215    ,MONTAGE KAPALUA BAY,1 BAY DRIVE,,LAHAINA,HI,50,ON ,0008048017201,261,101079,20.000,7490.96
D'USSE COGNAC VSOP 80,BACARDI USA INC,SPIRITS,BRANDY,D'USSE COGNAC,COGNAC,Liquor Products,DUSSE,,COGNAC,COGNAC,FRANCE,80.00,BLEND-COGNAC,TAWNY/BROWN,750ML,ML ,330138,BRANDY COGNAC,HOUSE OF BACARDI PRESTIGE BRANDS,9269,5263215    ,MONTAGE KAPALUA BAY,1 BAY DRIVE,,LAHAINA,HI,50,ON ,0008048000292,244,101079,0.166,36.20
