item_desc,suppl_name,corp_item_prod_cat_name,corp_item_prod_class_name,brand_name,class_desc,category_desc,corp_item_pgrp_name,corp_item_flavor,corp_item_appel_name,corp_item_region_name,corp_item_cnty_name,corp_item_proof,varietal,color,corp_item_size,corp_item_uom,item_no,group_desc,corp_item_prod_super_group_name,customer_no,stdlinxscd,customer_name,address_1,address_2,city,state,site,premise_code,upc_cd,brand_no,suppl_no,decimal_case_qty,net_revenue_amt
CHARLES SMITH VELV DEVIL MER(SC),ACKLEY BRANDS LTD.,WINE,RED WINE,CHARLES SMITH,WINE DOMESTIC,Wine & Wine Coolers,CHARLES SMITH WINES,,DNA--WASHINGTON,WASHINGTON,UNITED STATES,0.00,MERLOT,RED,750ML,ML ,554463,AMERICAN WINERIES,CHARLES SMITH WINES,4135,3693901    ,KINGS' LAND BY HILTON GRAND VA,69-699 WAIKOLOA BEACH DRIVE,,WAIKOLOA,HI,50,ON ,0008600325302,499,115896,1.500,239.04
CHARLES SMITH VELV DEVIL MER(SC),ACKLEY BRANDS LTD.,WINE,RED WINE,CHARLES SMITH,WINE DOMESTIC,Wine & Wine Coolers,CHARLES SMITH WINES,,DNA--WASHINGTON,WASHINGTON,UNITED STATES,0.00,MERLOT,RED,750ML,ML ,602594,AMERICAN WINERIES,CHARLES SMITH WINES,4135,3693901    ,KINGS' LAND BY HILTON GRAND VA,69-699 WAIKOLOA BEACH DRIVE,,WAIKOLOA,HI,50,ON ,0008312001505,499,115896,2.500,417.60
CHARLES SMITH VELV DEVIL MER(SC)19,ACKLEY BRANDS LTD.,WINE,RED WINE,CHARLES SMITH,WINE DOMESTIC,Wine & Wine Coolers,CHARLES SMITH WINES,,DNA--WASHINGTON,WASHINGTON,UNITED STATES,0.00,MERLOT,RED,750ML,ML ,511581,AMERICAN WINERIES,CHARLES SMITH WINES,4135,3693901    ,KINGS' LAND BY HILTON GRAND VA,69-699 WAIKOLOA BEACH DRIVE,,WAIKOLOA,HI,50,ON ,0008600325302,499,115896,0.416,66.60
BACARDI RUM SUPERIOR WHITE 80,BACARDI USA INC,SPIRITS,RUM,BACARDI RUM,RUM,Liquor Products,BACARDI SPR/G/S/B/151,,DNA--PUERTO RICO,DNA--PUERTO RICO,PUERTO RICO,80.00,,WHITE,1.0L,LT ,28728,RUM IMPORTED,HOUSE OF BACARDI,4135,3693901    ,KINGS' LAND BY HILTON GRAND VA,69-699 WAIKOLOA BEACH DRIVE,,WAIKOLOA,HI,50,ON ,0008048001530,241,101079,2.994,625.98
BOMBAY DRY GIN 86,BACARDI USA INC,SPIRITS,GIN,BOMBAY GIN,GIN IMPORTED,Liquor Products,BOMBAY ORIGINAL,BLEND-BOTANICALS,DNA--ENGLAND,ENGLAND,UNITED KINGDOM,86.00,BLEND-GRAINS,WHITE,1.0L,LT ,11286,GIN IMPORTED,HOUSE OF BOMBAY,4135,3693901    ,KINGS' LAND BY HILTON GRAND VA,69-699 WAIKOLOA BEACH DRIVE,,WAIKOLOA,HI,50,ON ,0008048030001,265,101079,0.332,101.50
BOMBAY SAPPHIRE GIN 94,BACARDI USA INC,SPIRITS,GIN,BOMBAY GIN,GIN IMPORTED,Liquor Products,BOMBAY SAPPHIRE,BLEND-BOTANICALS,DNA--ENGLAND,ENGLAND,UNITED KINGDOM,94.00,BLEND-GRAINS,WHITE,1.0L,LT ,11291,GIN IMPORTED,HOUSE OF BOMBAY,4135,3693901    ,KINGS' LAND BY HILTON GRAND VA,69-699 WAIKOLOA BEACH DRIVE,,WAIKOLOA,HI,50,ON ,0008048030101,265,101079,1.328,567.72
BOMBAY SAPPHIRE GIN 94,BACARDI USA INC,SPIRITS,GIN,BOMBAY GIN,GIN IMPORTED,Liquor Products,BOMBAY SAPPHIRE,BLEND-BOTANICALS,DNA--ENGLAND,ENGLAND,UNITED KINGDOM,94.00,BLEND-GRAINS,WHITE,750ML,ML ,11292,GIN IMPORTED,HOUSE OF BOMBAY,4135,3693901    ,KINGS' LAND BY HILTON GRAND VA,69-699 WAIKOLOA BEACH DRIVE,,WAIKOLOA,HI,50,ON ,0008048030102,265,101079,0.498,145.50
CASTILLO RUM SILVER 80,BACARDI USA INC,SPIRITS,RUM,CASTILLO RUM,RUM,Liquor Products,CASTILLO RUMS,,DNA--PUERTO RICO,DNA--PUERTO RICO,PUERTO RICO,80.00,,WHITE,1.0L,LT ,28768,RUM IMPORTED,HOUSE OF CASTILLO,4135,3693901    ,KINGS' LAND BY HILTON GRAND VA,69-699 WAIKOLOA BEACH DRIVE,,WAIKOLOA,HI,50,ON ,0008048006530,243,101079,450.000,41340.40
DEWARS WHITE LABEL 80,BACARDI USA INC,SPIRITS,SCOTCH,DEWARS,SCOTCH WHISKEY BLEND,Liquor Products,DEWARS WHITE LABEL,,DNA--SCOTLAND,SCOTLAND,UNITED KINGDOM,80.00,BLEND-GRAINS,TAWNY/BROWN,750ML,ML ,19315,WHISKY SCOTCH BLENDED,HOUSE OF DEWARS,4135,3693901    ,KINGS' LAND BY HILTON GRAND VA,69-699 WAIKOLOA BEACH DRIVE,,WAIKOLOA,HI,50,ON ,0008048023002,254,101079,0.333,85.56
DEWARS WHITE LABEL 80,BACARDI USA INC,SPIRITS,SCOTCH,DEWARS,SCOTCH WHISKEY BLEND,Liquor Products,DEWARS WHITE LABEL,,DNA--ENGLAND,ENGLAND,UNITED KINGDOM,80.00,BLEND-GRAINS,TAWNY/BROWN,1.0L,LT ,19307,WHISKY SCOTCH BLENDED,HOUSE OF DEWARS,4135,3693901    ,KINGS' LAND BY HILTON GRAND VA,69-699 WAIKOLOA BEACH DRIVE,,WAIKOLOA,HI,50,ON ,0008048023001,254,101079,0.582,218.52
