item_desc,suppl_name,corp_item_prod_cat_name,corp_item_prod_class_name,brand_name,class_desc,category_desc,corp_item_pgrp_name,corp_item_flavor,corp_item_appel_name,corp_item_region_name,corp_item_cnty_name,corp_item_proof,varietal,color,corp_item_size,corp_item_uom,item_no,group_desc,corp_item_prod_super_group_name,customer_no,stdlinxscd,customer_name,address_1,address_2,city,state,site,premise_code,upc_cd,brand_no,suppl_no,decimal_case_qty,net_revenue_amt
BOMBAY SAPPHIRE GIN 94,BACARDI USA INC,SPIRITS,GIN,BOMBAY SAPPHIRE,GIN IMPORTED,Liquor Products,BOMBAY SAPPHIRE,BLEND-BOTANICALS,DNA--ENGLAND,ENGLAND,UNITED KINGDOM,94.00,BLEND-GRAINS,WHITE,750ML,ML ,11292,NONE,HOUSE OF BOMBAY,112522,5231564    ,CASITA HOLLYWOOD,1317-1329 N HIGHLAND AVE,,LOS ANGELES,CA,20,ON ,0008048030102,3988,101079,3.000,739.08
GREY GOOSE VODKA 80,BACARDI USA INC,SPIRITS,VODKA,GREY GOOSE ORIGINAL,VODKA IMPORTED,Liquor Products,HOUSE OF GREY GOOSE,,DNA--FRANCE,DNA--FRANCE,FRANCE,80.00,WHEAT,WHITE,1.0L,LT ,17098,VODKA IMPORTED,HOUSE OF GREY GOOSE,112522,5231564    ,CASITA HOLLYWOOD,1317-1329 N HIGHLAND AVE,,LOS ANGELES,CA,20,ON ,0008048028001,1265,101079,20.000,3685.80
LEBLON CACHACA 80,BACARDI USA INC,SPIRITS,RUM,LEBLON CACHACA,RUM IMPORTED,Liquor Products,CACHACA RUM,,DNA--BRAZIL,DNA--BRAZIL,BRAZIL,80.00,,WHITE,1.0L,LT ,484344,CACHACA,HOUSE OF NICHE BRANDS,112522,5231564    ,CASITA HOLLYWOOD,1317-1329 N HIGHLAND AVE,,LOS ANGELES,CA,20,ON ,0008048000726,3478,101079,2.000,352.08
PATRON TEQ SILVER 80,BACARDI USA INC,SPIRITS,TEQUILA,PATRON SILVER,TEQUILA,Liquor Products,PATRON TEQUILA (EXCLUDING ROCA),,TEQUILA,JALISCO,MEXICO,80.00,100% BLUE AGAVE,WHITE,750ML,ML ,328,SILVER / PLATA TEQUILA,PATRON SPIRITS COMPANY,112522,5231564    ,CASITA HOLLYWOOD,1317-1329 N HIGHLAND AVE,,LOS ANGELES,CA,20,ON ,0072173300002,4160,101079,0.000,0.00
APEROL APERITIVO 22,CAMPARI AMERICA,SPIRITS,CORDIALS/LIQUORS,APEROL,CORDIALS IMPORTED,Liquor Products,APEROL,BLEND-PROPRIETARY,DNA--MARCHES,MARCHES,ITALY,22.00,,ORANGE,1.0L,LT ,557367,FLAVORED CORDIAL IMPORTED,APEROL,112522,5231564    ,CASITA HOLLYWOOD,1317-1329 N HIGHLAND AVE,,LOS ANGELES,CA,20,ON ,0072105900238,3208,100478,5.000,881.85
CAMPARI APERITIVO 48,CAMPARI AMERICA,SPIRITS,CORDIALS/LIQUORS,CAMPARI,APERITIF / BITTERS IMPORTED,Liquor Products,CAMPARI,BLEND-PROPRIETARY,DNA--ITALY,DNA--ITALY,ITALY,48.00,,WHITE,1.0L,LT ,606739,NONE,CAMPARI,112522,5231564    ,CASITA HOLLYWOOD,1317-1329 N HIGHLAND AVE,,LOS ANGELES,CA,20,ON ,0072105904100,1360,100478,1.000,187.50
CINZANO VERMOUTH DRY,CAMPARI AMERICA,WINE,VERMOUTH,CINZANO VERMOUTH,VERMOUTH FORTIFIED IMPORTED,Wine & Wine Coolers,CINZANO VERMOUTH,BLEND-BOTANICALS,DNA--PIEDMONT,PIEDMONT,ITALY,0.00,BLEND-OTHER,WHITE,1.0L,LT ,58239,NONE,CINZANO VERMOUTH,112522,5231564    ,CASITA HOLLYWOOD,1317-1329 N HIGHLAND AVE,,LOS ANGELES,CA,20,ON ,0008678590020,41362,100478,2.000,193.86
CINZANO VERMOUTH ROSSO(SWEET),CAMPARI AMERICA,WINE,VERMOUTH,CINZANO VERMOUTH,VERMOUTH FORTIFIED IMPORTED,Wine & Wine Coolers,CINZANO VERMOUTH,BLEND-BOTANICALS,DNA--PIEDMONT,PIEDMONT,ITALY,0.00,BLEND-OTHER,RED,1.0L,LT ,58243,NONE,CINZANO VERMOUTH,112522,5231564    ,CASITA HOLLYWOOD,1317-1329 N HIGHLAND AVE,,LOS ANGELES,CA,20,ON ,0008678590017,41362,100478,2.000,193.86
GRAND MARNIER 80,CAMPARI AMERICA,SPIRITS,CORDIALS/LIQUORS,GRAND MARNIER LESS CUVEES,CORDIALS IMPORTED,Liquor Products,GRAND MARNIER LESS CUVEES,ORANGE,DNA--FRANCE,DNA--FRANCE,FRANCE,80.00,BLEND-COGNAC,TAWNY/BROWN,1.0L,LT ,991348,FLAVORED CORDIAL IMPORTED,GRAND MARNIER,112522,5231564    ,CASITA HOLLYWOOD,1317-1329 N HIGHLAND AVE,,LOS ANGELES,CA,20,ON ,0064918890048,167,100478,1.000,222.50
JOSH CELLARS LEGACY,DEUTSCH FAMILY WINE & SPIRITS,WINE,RED WINE,JOSH CELLARS LEGACY,CA - CALIFORNIA,Wine & Wine Coolers,JOSH CELLARS,,DNA--CALIFORNIA,CALIFORNIA,UNITED STATES,0.00,BLEND-OTHER,RED,750ML,ML ,357105,CALIFORNIA,DFWS MUST MAKE,112522,5231564    ,CASITA HOLLYWOOD,1317-1329 N HIGHLAND AVE,,LOS ANGELES,CA,20,ON ,0003125904802,4920,100564,3.000,288.00
JOSH CELLARS SAUVIGNON BLANC(SC),DEUTSCH FAMILY WINE & SPIRITS,WINE,WHITE WINE,JOSH CELLARS SAUV BLANC,CA - NORTH COAST,Wine & Wine Coolers,JOSH CELLARS,,NORTH COAST,CALIFORNIA,UNITED STATES,0.00,SAUVIGNON BLANC,WHITE,750ML,ML ,947414,MISC. AVA NORTH COAST,DFWS MUST MAKE,112522,5231564    ,CASITA HOLLYWOOD,1317-1329 N HIGHLAND AVE,,LOS ANGELES,CA,20,ON ,0003125904697,4925,100564,3.000,288.00
BAILEYS IRISH CREAM 34,DIAGEO SPIRITS,SPIRITS,CORDIALS/LIQUORS,BAILEYS,CORDIALS IMPORTED,Liquor Products,BAILEYS ORIGINAL,CREAM,DNA--IRELAND,DNA--IRELAND,IRELAND,34.00,BLEND-GRAINS,OTHER,1.0L,LT ,332775,CREAMS IMPORTED,BAILEYS,112522,5231564    ,CASITA HOLLYWOOD,1317-1329 N HIGHLAND AVE,,LOS ANGELES,CA,20,ON ,0008676721004,3517,100534,1.000,340.00
CASAMIGOS TEQUILA BLANCO 80,DIAGEO SPIRITS,SPIRITS,TEQUILA,CASAMIGOS,TEQUILA,Liquor Products,CASAMIGOS BLANCO TEQUILA,,TEQUILA,JALISCO,MEXICO,80.00,100% BLUE AGAVE,WHITE,750ML,ML ,446131,SILVER / PLATA TEQUILA,CASAMIGOS SPIRITS,112522,5231564    ,CASITA HOLLYWOOD,1317-1329 N HIGHLAND AVE,,LOS ANGELES,CA,20,ON ,0085672400611,5814,100534,14.000,3500.00
CASAMIGOS TEQUILA BLANCO 80,DIAGEO SPIRITS,SPIRITS,TEQUILA,CASAMIGOS,TEQUILA,Liquor Products,CASAMIGOS BLANCO TEQUILA,,TEQUILA,JALISCO,MEXICO,80.00,100% BLUE AGAVE,WHITE,1.0L,LT ,446128,SILVER / PLATA TEQUILA,CASAMIGOS SPIRITS,112522,5231564    ,CASITA HOLLYWOOD,1317-1329 N HIGHLAND AVE,,LOS ANGELES,CA,20,ON ,0085672400610,5814,100534,96.000,25854.00
CASAMIGOS TEQUILA REPOSADO 80,DIAGEO SPIRITS,SPIRITS,TEQUILA,CASAMIGOS,TEQUILA,Liquor Products,CASAMIGOS REPOSADO TEQUILA,,TEQUILA,JALISCO,MEXICO,80.00,100% BLUE AGAVE,TAWNY/BROWN,750ML,ML ,446086,REPOSADO TEQUILA,CASAMIGOS SPIRITS,112522,5231564    ,CASITA HOLLYWOOD,1317-1329 N HIGHLAND AVE,,LOS ANGELES,CA,20,ON ,0085672400621,5814,100534,4.000,1104.00
CASAMIGOS TEQUILA REPOSADO 80,DIAGEO SPIRITS,SPIRITS,TEQUILA,CASAMIGOS,TEQUILA,Liquor Products,CASAMIGOS REPOSADO TEQUILA,,TEQUILA,JALISCO,MEXICO,80.00,100% BLUE AGAVE,TAWNY/BROWN,1.0L,LT ,446127,REPOSADO TEQUILA,CASAMIGOS SPIRITS,112522,5231564    ,CASITA HOLLYWOOD,1317-1329 N HIGHLAND AVE,,LOS ANGELES,CA,20,ON ,0085672400620,5814,100534,49.000,14553.00
DON JULIO TEQ 1942 80 YRC,DIAGEO SPIRITS,SPIRITS,TEQUILA,DON JULIO TEQ 1942,TEQUILA,Liquor Products,DON JULIO,,TEQUILA,JALISCO,MEXICO,80.00,100% BLUE AGAVE,TAWNY/BROWN,750ML,ML ,411403,ANEJO TEQUILA,DON JULIO,112522,5231564    ,CASITA HOLLYWOOD,1317-1329 N HIGHLAND AVE,,LOS ANGELES,CA,20,ON ,0067454500032,2789,100534,15.000,12735.00
JOHNNIE WALKER BLACK 80 BAR,DIAGEO SPIRITS,SPIRITS,SCOTCH,J WALKER BLACK,WHISKEY IMPORTED,Liquor Products,JOHNNIE WALKER LOWER MARQUES,,DNA--SCOTLAND,SCOTLAND,UNITED KINGDOM,80.00,BLEND-GRAINS,TAWNY/BROWN,1.0L,LT ,24672,BLENDED SCOTCH,JOHNNIE WALKER,112522,5231564    ,CASITA HOLLYWOOD,1317-1329 N HIGHLAND AVE,,LOS ANGELES,CA,20,ON ,0008811001140,152,100534,8.000,3640.00
KETEL ONE VODKA 80,DIAGEO SPIRITS,SPIRITS,VODKA,KETEL ONE,VODKA IMPORTED,Liquor Products,KETEL ONE VODKA,,DNA--HOLLAND,HOLLAND,NETHERLANDS,80.00,WHEAT,WHITE,1.0L,LT ,36126,VODKA IMPORTED,KETEL ONE VODKA,112522,5231564    ,CASITA HOLLYWOOD,1317-1329 N HIGHLAND AVE,,LOS ANGELES,CA,20,ON ,0008515661041,4233,100534,1.000,333.00
UNION MEZCAL UNO JOVEN 80       DS,DIAGEO SPIRITS,SPIRITS,TEQUILA,UNION UNO,MEZCAL,Liquor Products,UNION MEZCAL,,DNA--OAXACA,OAXACA,MEXICO,80.00,MAGUEY/MEZCAL,WHITE,750ML,ML ,637791,SILVER / PLATA MEZCAL,UNION MEZCAL,112522,5231564    ,CASITA HOLLYWOOD,1317-1329 N HIGHLAND AVE,,LOS ANGELES,CA,20,ON ,0750301623001,4846,100534,5.000,723.00
UNION MEZCAL UNO JOVEN 80       DS,DIAGEO SPIRITS,SPIRITS,TEQUILA,UNION UNO,MEZCAL,Liquor Products,UNION MEZCAL,,DNA--OAXACA,OAXACA,MEXICO,80.00,MAGUEY/MEZCAL,WHITE,750ML,ML ,412996,SILVER / PLATA MEZCAL,UNION MEZCAL,112522,5231564    ,CASITA HOLLYWOOD,1317-1329 N HIGHLAND AVE,,LOS ANGELES,CA,20,ON ,0750301623001,4846,100534,1.000,150.00
EL SILENCIO MEZCAL ESPADIN 86,EL SILENCIO/PARK STREET IMPORT,SPIRITS,TEQUILA,EL SILENCIO,MEZCAL,Liquor Products,EL SILENCIO,,DNA--OAXACA,OAXACA,MEXICO,86.00,MAGUEY/MEZCAL,WHITE,750ML,ML ,373200,ANEJO MEZCAL,EL SILENCIO,112522,5231564    ,CASITA HOLLYWOOD,1317-1329 N HIGHLAND AVE,,LOS ANGELES,CA,20,ON ,0086341500002,2790,106885,7.000,945.00
DEKUYPER CURACAO BLUE 48,JIM BEAM BRANDS CO,SPIRITS,CORDIALS/LIQUORS,DEKUYPER CREMES,CORDIALS DOMESTIC,Liquor Products,DEKUYPER,ORANGE,DNA--UNITED STATES,DNA--UNITED STATES,UNITED STATES,48.00,,BLUE,1.0L,LT ,157604,FLAVORED CORDIAL DOMESTIC,BSI ALL OTHER,112522,5231564    ,CASITA HOLLYWOOD,1317-1329 N HIGHLAND AVE,,LOS ANGELES,CA,20,ON ,0008068631601,4248,100285,5.000,550.00
DEKUYPER PUCKER PEACH SCHN 30,JIM BEAM BRANDS CO,SPIRITS,CORDIALS/LIQUORS,DEKUYPER PUCKER,CORDIALS DOMESTIC,Liquor Products,DEKUYPER,PEACH,DNA--UNITED STATES,DNA--UNITED STATES,UNITED STATES,30.00,,ORANGE,1.0L,LT ,75390,SCHNAPPS DOMESTIC,BSI ALL OTHER,112522,5231564    ,CASITA HOLLYWOOD,1317-1329 N HIGHLAND AVE,,LOS ANGELES,CA,20,ON ,0008068639720,4252,100285,1.000,101.50
DEKUYPER PUCKER SOUR APPLE SCHN 30,JIM BEAM BRANDS CO,SPIRITS,CORDIALS/LIQUORS,DEKUYPER PUCKER,CORDIALS DOMESTIC,Liquor Products,DEKUYPER,APPLE,DNA--UNITED STATES,DNA--UNITED STATES,UNITED STATES,30.00,,GREEN,1.0L,LT ,14983,SCHNAPPS DOMESTIC,BSI ALL OTHER,112522,5231564    ,CASITA HOLLYWOOD,1317-1329 N HIGHLAND AVE,,LOS ANGELES,CA,20,ON ,0008068639520,4252,100285,2.000,191.00
DEKUYPER PUCKER WATERMELON SCHN 30,JIM BEAM BRANDS CO,SPIRITS,CORDIALS/LIQUORS,DEKUYPER PUCKER,CORDIALS DOMESTIC,Liquor Products,DEKUYPER,WATERMELON,DNA--UNITED STATES,DNA--UNITED STATES,UNITED STATES,30.00,,PINK,1.0L,LT ,49357,SCHNAPPS DOMESTIC,BSI ALL OTHER,112522,5231564    ,CASITA HOLLYWOOD,1317-1329 N HIGHLAND AVE,,LOS ANGELES,CA,20,ON ,0008068639620,4252,100285,2.000,203.00
DEKUYPER RAZZMATAZZ SCHNAPPS 33,JIM BEAM BRANDS CO,SPIRITS,CORDIALS/LIQUORS,DEKUYPER SCHNAPPS,CORDIALS DOMESTIC,Liquor Products,DEKUYPER,RASPBERRY,DNA--UNITED STATES,DNA--UNITED STATES,UNITED STATES,33.00,,PURPLE,1.0L,LT ,293371,SCHNAPPS DOMESTIC,BSI ALL OTHER,112522,5231564    ,CASITA HOLLYWOOD,1317-1329 N HIGHLAND AVE,,LOS ANGELES,CA,20,ON ,0008068635620,4254,100285,1.000,110.00
DEKUYPER TRIPLE SEC 30,JIM BEAM BRANDS CO,SPIRITS,CORDIALS/LIQUORS,DEKUYPER TRIPLE SEC,CORDIALS DOMESTIC,Liquor Products,DEKUYPER,ORANGE,DNA--UNITED STATES,DNA--UNITED STATES,UNITED STATES,30.00,,WHITE,1.0L,LT ,33497,TRIPLE SEC DOMESTIC,BSI ALL OTHER,112522,5231564    ,CASITA HOLLYWOOD,1317-1329 N HIGHLAND AVE,,LOS ANGELES,CA,20,ON ,0008068638120,4258,100285,16.000,968.00
MIDORI MELON LIQ 40,JIM BEAM BRANDS CO,SPIRITS,CORDIALS/LIQUORS,MIDORI LIQUEUR,CORDIALS IMPORTED,Liquor Products,MIDORI,MELON,DNA--MEXICO,DNA--MEXICO,MEXICO,40.00,,GREEN,1.0L,LT ,284690,FLAVORED CORDIAL IMPORTED,BSI ALL OTHER,112522,5231564    ,CASITA HOLLYWOOD,1317-1329 N HIGHLAND AVE,,LOS ANGELES,CA,20,ON ,0008885700337,300,100285,1.000,122.00
HENNESSY COGNAC VS 80,MOET HENNESSY USA,SPIRITS,BRANDY,HENNESSY VS,BRANDY IMPORTED,Liquor Products,TOTAL HENNESSY VS,,COGNAC,COGNAC,FRANCE,80.00,BLEND-COGNAC,TAWNY/BROWN,750ML,ML ,344102,COGNAC,HENNESSY,112522,5231564    ,CASITA HOLLYWOOD,1317-1329 N HIGHLAND AVE,,LOS ANGELES,CA,20,ON ,0008811015055,131,100464,1.000,452.00
HENNESSY COGNAC VS 80,MOET HENNESSY USA,SPIRITS,BRANDY,HENNESSY VS,BRANDY IMPORTED,Liquor Products,TOTAL HENNESSY VS,,COGNAC,COGNAC,FRANCE,80.00,BLEND-COGNAC,TAWNY/BROWN,1.0L,LT ,344101,COGNAC,HENNESSY,112522,5231564    ,CASITA HOLLYWOOD,1317-1329 N HIGHLAND AVE,,LOS ANGELES,CA,20,ON ,0008811015056,131,100464,7.000,3288.00
JAMESON IRISH BLACK BRL 80,PERNOD RICARD USA,SPIRITS,IRISH WHISKEY,JAMESON BLACK BARREL,WHISKEY IMPORTED,Liquor Products,JAMESON BLACK BARREL,,DNA--IRELAND,DNA--IRELAND,IRELAND,80.00,BLEND-GRAINS,TAWNY/BROWN,1.0L,LT ,412253,IRISH WHISKEY,JAMESON IRISH WHISKEY,112522,5231564    ,CASITA HOLLYWOOD,1317-1329 N HIGHLAND AVE,,LOS ANGELES,CA,20,ON ,0008043210729,2565,100033,0.166,37.03
JAMESON IRISH WHISKEY 80,PERNOD RICARD USA,SPIRITS,IRISH WHISKEY,JAMESON STANDARD,WHISKEY IMPORTED,Liquor Products,JAMESON STANDARD,,DNA--IRELAND,DNA--IRELAND,IRELAND,80.00,BLEND-GRAINS,TAWNY/BROWN,1.0L,LT ,24601,IRISH WHISKEY,JAMESON IRISH WHISKEY,112522,5231564    ,CASITA HOLLYWOOD,1317-1329 N HIGHLAND AVE,,LOS ANGELES,CA,20,ON ,0008043250011,2231,100033,13.000,4860.00
KAHLUA 40,PERNOD RICARD USA,SPIRITS,CORDIALS/LIQUORS,KAHLUA REGULAR,CORDIALS IMPORTED,Liquor Products,KAHLUA REGULAR,COFFEE,DNA--MEXICO,DNA--MEXICO,MEXICO,40.00,,TAWNY/BROWN,1.0L,LT ,93165,FLAVORED CORDIAL IMPORTED,KAHLUA LIQUEUR,112522,5231564    ,CASITA HOLLYWOOD,1317-1329 N HIGHLAND AVE,,LOS ANGELES,CA,20,ON ,0008954012270,2829,100033,1.000,318.00
BARTENURA PROSECCO NV,ROYAL WINE CORPORATION,WINE,SPARKLING WINE,BARTENURA ITALIANS,SPARKLING WINE IMPORTED,Wine & Wine Coolers,BARTENURA,,PROSECCO,VENETO,ITALY,0.00,GLERA/PROSECCO,WHITE,750ML,ML ,10793,ITALIAN SPARKLING,BARTENURA,112522,5231564    ,CASITA HOLLYWOOD,1317-1329 N HIGHLAND AVE,,LOS ANGELES,CA,20,ON ,0008775200812,40959,100448,31.000,4650.00
HERZOG CHARD CALIF,ROYAL WINE CORPORATION,WINE,WHITE WINE,HERZOG CALIF,CA - CENTRAL COAST,Wine & Wine Coolers,BARON HERZOG,,PASO ROBLES,CALIFORNIA,UNITED STATES,0.00,CHARDONNAY,WHITE,750ML,ML ,71882,SANTA MARIA VALLEY,BARON HERZOG,112522,5231564    ,CASITA HOLLYWOOD,1317-1329 N HIGHLAND AVE,,LOS ANGELES,CA,20,ON ,0008775200256,40954,100448,1.000,109.00
HERZOG PINOT GRIGIO,ROYAL WINE CORPORATION,WINE,WHITE WINE,HERZOG CALIF,CA - CALIFORNIA,Wine & Wine Coolers,BARON HERZOG,,CLARKSBURG,CALIFORNIA,UNITED STATES,0.00,PINOT GRIGIO,WHITE,750ML,ML ,290340,CALIFORNIA,BARON HERZOG,112522,5231564    ,CASITA HOLLYWOOD,1317-1329 N HIGHLAND AVE,,LOS ANGELES,CA,20,ON ,0008775201309,40954,100448,2.000,218.00
