item_desc,suppl_name,corp_item_prod_cat_name,corp_item_prod_class_name,brand_name,class_desc,category_desc,corp_item_pgrp_name,corp_item_flavor,corp_item_appel_name,corp_item_region_name,corp_item_cnty_name,corp_item_proof,varietal,color,corp_item_size,corp_item_uom,item_no,group_desc,corp_item_prod_super_group_name,customer_no,stdlinxscd,customer_name,address_1,address_2,city,state,site,premise_code,upc_cd,brand_no,suppl_no,decimal_case_qty,net_revenue_amt
BOMBAY DRY GIN 86,BACARDI USA INC,SPIRITS,GIN,BOMBAY GIN 86 PR,GIN,Liquor Products,BOMBAY ORIGINAL,BLEND-BOTANICALS,DNA--ENGLAND,ENGLAND,UNITED KINGDOM,86.00,BLEND-GRAINS,WHITE,1.0L,LT ,11286,BOMBAY ORIGINAL,HOUSE OF BOMBAY,859,5531064    ,J RESORT,345 NORTH ARLINGTON AVENUE,,RENO,NV,30,ON ,0008048030001,4425,101079,4.083,1125.74
BOMBAY SAPPHIRE GIN 94,BACARDI USA INC,SPIRITS,GIN,BOMBAY SAPPHIRE 94,GIN,Liquor Products,BOMBAY SAPPHIRE,BLEND-BOTANICALS,DNA--ENGLAND,ENGLAND,UNITED KINGDOM,94.00,BLEND-GRAINS,WHITE,375ML,ML ,29102,BOMBAY SAPPHIRE,HOUSE OF BOMBAY,859,5531064    ,J RESORT,345 NORTH ARLINGTON AVENUE,,RENO,NV,30,ON ,0008048030103,4426,101079,1.583,222.88
BOMBAY SAPPHIRE GIN 94,BACARDI USA INC,SPIRITS,GIN,BOMBAY SAPPHIRE 94,GIN,Liquor Products,BOMBAY SAPPHIRE,BLEND-BOTANICALS,DNA--ENGLAND,ENGLAND,UNITED KINGDOM,94.00,BLEND-GRAINS,WHITE,1.0L,LT ,11291,BOMBAY SAPPHIRE,HOUSE OF BOMBAY,859,5531064    ,J RESORT,345 NORTH ARLINGTON AVENUE,,RENO,NV,30,ON ,0008048030101,4426,101079,10.332,3961.40
BOMBAY SAPPHIRE GIN 94,BACARDI USA INC,SPIRITS,GIN,BOMBAY SAPPHIRE 94,GIN,Liquor Products,BOMBAY SAPPHIRE,BLEND-BOTANICALS,DNA--ENGLAND,ENGLAND,UNITED KINGDOM,94.00,BLEND-GRAINS,WHITE,200ML,ML ,29121,BOMBAY SAPPHIRE,HOUSE OF BOMBAY,859,5531064    ,J RESORT,345 NORTH ARLINGTON AVENUE,,RENO,NV,30,ON ,0008048000006,4426,101079,0.000,0.00
BOMBAY SAPPHIRE GIN 94,BACARDI USA INC,SPIRITS,GIN,BOMBAY SAPPHIRE 94,GIN,Liquor Products,BOMBAY SAPPHIRE,BLEND-BOTANICALS,DNA--ENGLAND,ENGLAND,UNITED KINGDOM,94.00,BLEND-GRAINS,WHITE,750ML,ML ,11292,BOMBAY SAPPHIRE,HOUSE OF BOMBAY,859,5531064    ,J RESORT,345 NORTH ARLINGTON AVENUE,,RENO,NV,30,ON ,0008048030102,4426,101079,1.000,277.12
BOMBAY SAPPHIRE GIN 94 8/12PK,BACARDI USA INC,SPIRITS,GIN,BOMBAY SAPPHIRE 94,GIN,Liquor Products,BOMBAY SAPPHIRE,BLEND-BOTANICALS,DNA--ENGLAND,ENGLAND,UNITED KINGDOM,94.00,BLEND-GRAINS,WHITE,50ML,ML ,925319,BOMBAY SAPPHIRE,HOUSE OF BOMBAY,859,5531064    ,J RESORT,345 NORTH ARLINGTON AVENUE,,RENO,NV,30,ON ,0008048000008,4426,101079,2.125,390.60
D'USSE COGNAC XO 80 GB,BACARDI USA INC,SPIRITS,BRANDY,D'USSE COGNAC,BRANDYCOGNAC,Liquor Products,DUSSE,,DNA--COGNAC,COGNAC,FRANCE,80.00,BLEND-COGNAC,TAWNY/BROWN,750ML,ML ,360312,DUSSE,HOUSE OF BACARDI PRESTIGE BRANDS,859,5531064    ,J RESORT,345 NORTH ARLINGTON AVENUE,,RENO,NV,30,ON ,0008048000294,4419,101079,0.332,335.40
DEWARS SCOTCH THE SIGNATURE 25Y 80,BACARDI USA INC,SPIRITS,SCOTCH,DEWARS SIGNATURE,SCOTCH,Liquor Products,DEWARS 25YO,,DNA--SCOTLAND,SCOTLAND,UNITED KINGDOM,80.00,BLEND-GRAINS,TAWNY/BROWN,750ML,ML ,479549,,HOUSE OF DEWARS,859,5531064    ,J RESORT,345 NORTH ARLINGTON AVENUE,,RENO,NV,30,ON ,0008048000750,4422,101079,0.000,0.00
DEWARS WHITE LABEL 80,BACARDI USA INC,SPIRITS,SCOTCH,DEWARS WHITE LABEL,SCOTCH,Liquor Products,DEWARS WHITE LABEL,,DNA--ENGLAND,ENGLAND,UNITED KINGDOM,80.00,BLEND-GRAINS,TAWNY/BROWN,1.0L,LT ,19307,DEWARS WHITE LABEL,HOUSE OF DEWARS,859,5531064    ,J RESORT,345 NORTH ARLINGTON AVENUE,,RENO,NV,30,ON ,0008048023001,4421,101079,1.583,559.43
DEWARS WHITE LABEL 80,BACARDI USA INC,SPIRITS,SCOTCH,DEWARS WHITE LABEL,SCOTCH,Liquor Products,DEWARS WHITE LABEL,,DNA--SCOTLAND,SCOTLAND,UNITED KINGDOM,80.00,BLEND-GRAINS,TAWNY/BROWN,750ML,ML ,19315,DEWARS WHITE LABEL,HOUSE OF DEWARS,859,5531064    ,J RESORT,345 NORTH ARLINGTON AVENUE,,RENO,NV,30,ON ,0008048023002,4421,101079,2.000,518.80
PATRON TEQ GRAN BURDEOS ANEJO 80,BACARDI USA INC,SPIRITS,TEQUILA,GRAN PATRON TEQUILA,TEQUILA,Liquor Products,PATRON TEQUILA (EXCLUDING ROCA),,TEQUILA,JALISCO,MEXICO,80.00,100% BLUE AGAVE,TAWNY/BROWN,750ML,ML ,413873,,PATRON SPIRITS COMPANY,859,5531064    ,J RESORT,345 NORTH ARLINGTON AVENUE,,RENO,NV,30,ON ,0072173300097,4607,101079,0.666,739.46
PATRON TEQ GRAN PIEDRA 80,BACARDI USA INC,SPIRITS,TEQUILA,GRAN PATRON TEQUILA,TEQUILA,Liquor Products,PATRON TEQUILA (EXCLUDING ROCA),,TEQUILA,JALISCO,MEXICO,80.00,100% BLUE AGAVE,TAWNY/BROWN,750ML,ML ,360260,PATRON TEQUILA (EXCLUDING ROCA,PATRON SPIRITS COMPANY,859,5531064    ,J RESORT,345 NORTH ARLINGTON AVENUE,,RENO,NV,30,ON ,0072173300169,4607,101079,0.500,598.36
GREY GOOSE VODKA 80,BACARDI USA INC,SPIRITS,VODKA,GREY GOOSE VODKA,VODKA,Liquor Products,HOUSE OF GREY GOOSE,,DNA--FRANCE,DNA--FRANCE,FRANCE,80.00,WHEAT,WHITE,1.0L,LT ,17098,HOUSE OF GREY GOOSE,HOUSE OF GREY GOOSE,859,5531064    ,J RESORT,345 NORTH ARLINGTON AVENUE,,RENO,NV,30,ON ,0008048028001,4434,101079,37.831,8007.98
GREY GOOSE VODKA 80,BACARDI USA INC,SPIRITS,VODKA,GREY GOOSE VODKA,VODKA,Liquor Products,HOUSE OF GREY GOOSE,,DNA--FRANCE,DNA--FRANCE,FRANCE,80.00,WHEAT,WHITE,200ML,ML ,139516,HOUSE OF GREY GOOSE,HOUSE OF GREY GOOSE,859,5531064    ,J RESORT,345 NORTH ARLINGTON AVENUE,,RENO,NV,30,ON ,0008048028004,4434,101079,0.583,83.52
GREY GOOSE VODKA 80,BACARDI USA INC,SPIRITS,VODKA,GREY GOOSE VODKA,VODKA,Liquor Products,HOUSE OF GREY GOOSE,,DNA--FRANCE,DNA--FRANCE,FRANCE,80.00,WHEAT,WHITE,375ML,ML ,38168,HOUSE OF GREY GOOSE,HOUSE OF GREY GOOSE,859,5531064    ,J RESORT,345 NORTH ARLINGTON AVENUE,,RENO,NV,30,ON ,0008048028003,4434,101079,1.583,322.66
GREY GOOSE VODKA 80 8/12PK,BACARDI USA INC,SPIRITS,VODKA,GREY GOOSE VODKA,VODKA,Liquor Products,HOUSE OF GREY GOOSE,,DNA--FRANCE,DNA--FRANCE,FRANCE,80.00,WHEAT,WHITE,50ML,ML ,938544,,HOUSE OF GREY GOOSE,859,5531064    ,J RESORT,345 NORTH ARLINGTON AVENUE,,RENO,NV,30,ON ,0008048028005,4434,101079,2.125,673.05
ILEGAL MEZCAL ANEJO 80,BACARDI USA INC,SPIRITS,TEQUILA,ILEGAL MEZCAL,TEQUILA,Liquor Products,ILEGAL,,DNA--OAXACA,OAXACA,MEXICO,80.00,MAGUEY/MEZCAL,TAWNY/BROWN,750ML,ML ,990141,,ILEGAL,859,5531064    ,J RESORT,345 NORTH ARLINGTON AVENUE,,RENO,NV,30,ON ,0008974475734,6407,101079,0.166,0.00
PATRON TEQ ANEJO 80,BACARDI USA INC,SPIRITS,TEQUILA,PATRON ANEJO TEQUILA,TEQUILA,Liquor Products,PATRON TEQUILA (EXCLUDING ROCA),,TEQUILA,JALISCO,MEXICO,80.00,100% BLUE AGAVE,TAWNY/BROWN,750ML,ML ,327,PATRON TEQUILA (EXCLUDING ROCA,PATRON SPIRITS COMPANY,859,5531064    ,J RESORT,345 NORTH ARLINGTON AVENUE,,RENO,NV,30,ON ,0072173300001,4609,101079,5.166,2985.00
PATRON TEQ REP EL ALTO 80,BACARDI USA INC,SPIRITS,TEQUILA,PATRON ANEJO TEQUILA,TEQUILA,Liquor Products,PATRON TEQUILA (EXCLUDING ROCA),,TEQUILA,JALISCO,MEXICO,80.00,100% BLUE AGAVE,WHITE,750ML,ML ,568062,,PATRON SPIRITS COMPANY,859,5531064    ,J RESORT,345 NORTH ARLINGTON AVENUE,,RENO,NV,30,ON ,0072173300585,4609,101079,0.500,365.97
