item_desc,suppl_name,corp_item_prod_cat_name,corp_item_prod_class_name,brand_name,class_desc,category_desc,corp_item_pgrp_name,corp_item_flavor,corp_item_appel_name,corp_item_region_name,corp_item_cnty_name,corp_item_proof,varietal,color,corp_item_size,corp_item_uom,item_no,group_desc,corp_item_prod_super_group_name,customer_no,stdlinxscd,customer_name,address_1,address_2,city,state,site,premise_code,upc_cd,brand_no,suppl_no,decimal_case_qty,net_revenue_amt
ANGELS ENVY BBN 86.6,BACARDI USA INC,SPIRITS,BOURBON,ANGELS ENVY BOURBON,WHISKEY DOMESTIC,Liquor Products,ANGELS ENVY,,DNA--KENTUCKY,KENTUCKY,UNITED STATES,86.60,BLEND-GRAINS,TAWNY/BROWN,750ML,ML ,404725,BOURBON,HOUSE OF BACARDI PRESTIGE BRANDS,108037,3932414    ,FOUR SEASONS RESORTS & RESIDEN,400 SILVERADO TRL,,CALISTOGA,CA,25,ON ,0085004700300,4891,101079,6.000,1296.00
ANGELS ENVY RYE WSKY 100,BACARDI USA INC,SPIRITS,STRAIGHT RYE WHISKY,ANGELS ENVY RYE,WHISKEY DOMESTIC,Liquor Products,ANGELS ENVY,,DNA--KENTUCKY,KENTUCKY,UNITED STATES,100.00,RYE,TAWNY/BROWN,750ML,ML ,410753,RYE WHISKEY,HOUSE OF BACARDI PRESTIGE BRANDS,108037,3932414    ,FOUR SEASONS RESORTS & RESIDEN,400 SILVERADO TRL,,CALISTOGA,CA,25,ON ,0085004700306,5205,101079,1.000,390.00
BOMBAY SAPPHIRE GIN 94,BACARDI USA INC,SPIRITS,GIN,BOMBAY SAPPHIRE,GIN IMPORTED,Liquor Products,BOMBAY SAPPHIRE,BLEND-BOTANICALS,DNA--ENGLAND,ENGLAND,UNITED KINGDOM,94.00,BLEND-GRAINS,WHITE,750ML,ML ,11292,NONE,HOUSE OF BOMBAY,108037,3932414    ,FOUR SEASONS RESORTS & RESIDEN,400 SILVERADO TRL,,CALISTOGA,CA,25,ON ,0008048030102,3988,101079,0.833,227.30
GREY GOOSE VODKA 80,BACARDI USA INC,SPIRITS,VODKA,GREY GOOSE ORIGINAL,VODKA IMPORTED,Liquor Products,HOUSE OF GREY GOOSE,,DNA--FRANCE,DNA--FRANCE,FRANCE,80.00,WHEAT,WHITE,1.0L,LT ,17098,VODKA IMPORTED,HOUSE OF GREY GOOSE,108037,3932414    ,FOUR SEASONS RESORTS & RESIDEN,400 SILVERADO TRL,,CALISTOGA,CA,25,ON ,0008048028001,1265,101079,49.000,8656.08
GREY GOOSE VODKA 80,BACARDI USA INC,SPIRITS,VODKA,GREY GOOSE ORIGINAL,VODKA IMPORTED,Liquor Products,HOUSE OF GREY GOOSE,,DNA--FRANCE,DNA--FRANCE,FRANCE,80.00,WHEAT,WHITE,375ML,ML ,38168,VODKA IMPORTED,HOUSE OF GREY GOOSE,108037,3932414    ,FOUR SEASONS RESORTS & RESIDEN,400 SILVERADO TRL,,CALISTOGA,CA,25,ON ,0008048028003,1265,101079,0.000,0.00
HAVANA CLUB RUM ANEJO BLANCO 80,BACARDI USA INC,SPIRITS,RUM,HAVANA CLUB SILVER,RUM IMPORTED,Liquor Products,HAVANA CLUB,,DNA--PUERTO RICO,DNA--PUERTO RICO,PUERTO RICO,80.00,,WHITE,750ML,ML ,415222,LIGHT RUM IMPORTED,HOUSE OF NICHE BRANDS,108037,3932414    ,FOUR SEASONS RESORTS & RESIDEN,400 SILVERADO TRL,,CALISTOGA,CA,25,ON ,0008048000689,5207,101079,13.000,2182.70
ILEGAL MEZCAL REPOSADO 80,BACARDI USA INC,SPIRITS,TEQUILA,ILEGAL,MEZCAL,Liquor Products,ILEGAL,,DNA--OAXACA,OAXACA,MEXICO,80.00,MAGUEY/MEZCAL,TAWNY/BROWN,750ML,ML ,990143,REPOSADO MEZCAL,ILEGAL,108037,3932414    ,FOUR SEASONS RESORTS & RESIDEN,400 SILVERADO TRL,,CALISTOGA,CA,25,ON ,0008974475733,773,101079,1.000,204.00
LEBLON CACHACA 80,BACARDI USA INC,SPIRITS,RUM,LEBLON CACHACA,RUM IMPORTED,Liquor Products,CACHACA RUM,,DNA--BRAZIL,DNA--BRAZIL,BRAZIL,80.00,,WHITE,1.0L,LT ,484344,CACHACA,HOUSE OF NICHE BRANDS,108037,3932414    ,FOUR SEASONS RESORTS & RESIDEN,400 SILVERADO TRL,,CALISTOGA,CA,25,ON ,0008048000726,3478,101079,3.000,524.04
PATRON TEQ ANEJO 80,BACARDI USA INC,SPIRITS,TEQUILA,PATRON ANEJO,TEQUILA,Liquor Products,PATRON TEQUILA (EXCLUDING ROCA),,TEQUILA,JALISCO,MEXICO,80.00,100% BLUE AGAVE,TAWNY/BROWN,750ML,ML ,327,ANEJO TEQUILA,PATRON SPIRITS COMPANY,108037,3932414    ,FOUR SEASONS RESORTS & RESIDEN,400 SILVERADO TRL,,CALISTOGA,CA,25,ON ,0072173300001,4157,101079,1.000,547.20
PATRON TEQ EXTRA ANEJO 80,BACARDI USA INC,SPIRITS,TEQUILA,PATRON EXTRA ANEJO,TEQUILA,Liquor Products,PATRON TEQUILA (EXCLUDING ROCA),,TEQUILA,JALISCO,MEXICO,80.00,100% BLUE AGAVE,TAWNY/BROWN,750ML,ML ,482003,ANEJO TEQUILA,PATRON SPIRITS COMPANY,108037,3932414    ,FOUR SEASONS RESORTS & RESIDEN,400 SILVERADO TRL,,CALISTOGA,CA,25,ON ,0072173300307,5719,101079,2.000,720.00
