item_desc,suppl_name,corp_item_prod_cat_name,corp_item_prod_class_name,brand_name,class_desc,category_desc,corp_item_pgrp_name,corp_item_flavor,corp_item_appel_name,corp_item_region_name,corp_item_cnty_name,corp_item_proof,varietal,color,corp_item_size,corp_item_uom,item_no,group_desc,corp_item_prod_super_group_name,customer_no,stdlinxscd,customer_name,address_1,address_2,city,state,site,premise_code,upc_cd,brand_no,suppl_no,decimal_case_qty,net_revenue_amt
ANGELS ENVY BBN 86.6,BACARDI USA INC,SPIRITS,BOURBON,ANGELS ENVY,WHISKEY BOURBON,Liquor Products,ANGELS ENVY,,DNA--KENTUCKY,KENTUCKY,UNITED STATES,86.60,BLEND-GRAINS,TAWNY/BROWN,750ML,ML ,404725,ANGELS ENVY,HOUSE OF BACARDI PRESTIGE BRANDS,6268,5220955    ,NAUTICAL INN RESORT,1000 MCCULLOCH BLVD.,,LAKE HAVASU CITY,AZ,40,ON ,0085004700300,846,101079,1.166,275.89
BACARDI RUM ANEJO CUATRO 4YR 80,BACARDI USA INC,SPIRITS,RUM,BACARDI RUM ANEJO,RUM,Liquor Products,BACARDI CUATRO,,DNA--PUERTO RICO,DNA--PUERTO RICO,PUERTO RICO,80.00,,TAWNY/BROWN,1.0L,LT ,899136,,HOUSE OF BACARDI,6268,5220955    ,NAUTICAL INN RESORT,1000 MCCULLOCH BLVD.,,LAKE HAVASU CITY,AZ,40,ON ,0008048098339,720,101079,0.167,0.00
BACARDI RUM SUPERIOR WHITE 80,BACARDI USA INC,SPIRITS,RUM,BACARDI RUM SUPERIOR,RUM,Liquor Products,BACARDI SPR/G/S/B/151,,DNA--PUERTO RICO,DNA--PUERTO RICO,PUERTO RICO,80.00,,WHITE,1.0L,LT ,28728,,HOUSE OF BACARDI,6268,5220955    ,NAUTICAL INN RESORT,1000 MCCULLOCH BLVD.,,LAKE HAVASU CITY,AZ,40,ON ,0008048001530,709,101079,13.332,2355.26
BOMBAY SAPPHIRE GIN 94,BACARDI USA INC,SPIRITS,GIN,BOMBAY SAPPHIRE GIN,GIN,Liquor Products,BOMBAY SAPPHIRE,BLEND-BOTANICALS,DNA--ENGLAND,ENGLAND,UNITED KINGDOM,94.00,BLEND-GRAINS,WHITE,1.0L,LT ,11291,,HOUSE OF BOMBAY,6268,5220955    ,NAUTICAL INN RESORT,1000 MCCULLOCH BLVD.,,LAKE HAVASU CITY,AZ,40,ON ,0008048030101,722,101079,4.078,1578.04
BOMBAY SAPPHIRE GIN 94,BACARDI USA INC,SPIRITS,GIN,BOMBAY SAPPHIRE GIN,GIN,Liquor Products,BOMBAY SAPPHIRE,BLEND-BOTANICALS,DNA--ENGLAND,ENGLAND,UNITED KINGDOM,94.00,BLEND-GRAINS,WHITE,750ML,ML ,11292,,HOUSE OF BOMBAY,6268,5220955    ,NAUTICAL INN RESORT,1000 MCCULLOCH BLVD.,,LAKE HAVASU CITY,AZ,40,ON ,0008048030102,722,101079,0.499,140.94
CAZADORES TEQ BLANCO 80,BACARDI USA INC,SPIRITS,TEQUILA,CAZADORES TEQUILA,TEQUILA,Liquor Products,HOUSE OF CAZADORES,,TEQUILA,JALISCO,MEXICO,80.00,100% BLUE AGAVE,WHITE,1.0L,LT ,535809,,HOUSE OF CAZADORES,6268,5220955    ,NAUTICAL INN RESORT,1000 MCCULLOCH BLVD.,,LAKE HAVASU CITY,AZ,40,ON ,0008048017201,728,101079,1.249,418.35
CAZADORES TEQ BLANCO 80,BACARDI USA INC,SPIRITS,TEQUILA,CAZADORES TEQUILA,TEQUILA,Liquor Products,HOUSE OF CAZADORES,,TEQUILA,JALISCO,MEXICO,80.00,100% BLUE AGAVE,WHITE,750ML,ML ,535798,,HOUSE OF CAZADORES,6268,5220955    ,NAUTICAL INN RESORT,1000 MCCULLOCH BLVD.,,LAKE HAVASU CITY,AZ,40,ON ,0008048017202,728,101079,0.166,48.98
CAZADORES TEQ REPOSADO 80,BACARDI USA INC,SPIRITS,TEQUILA,CAZADORES TEQUILA,TEQUILA,Liquor Products,HOUSE OF CAZADORES,,TEQUILA,JALISCO,MEXICO,80.00,100% BLUE AGAVE,TAWNY/BROWN,750ML,ML ,535797,,HOUSE OF CAZADORES,6268,5220955    ,NAUTICAL INN RESORT,1000 MCCULLOCH BLVD.,,LAKE HAVASU CITY,AZ,40,ON ,0008048017002,728,101079,2.250,546.13
DEWARS WHITE LABEL 80,BACARDI USA INC,SPIRITS,SCOTCH,DEWARS SCOTCH,SCOTCH BLENDED,Liquor Products,DEWARS WHITE LABEL,,DNA--ENGLAND,ENGLAND,UNITED KINGDOM,80.00,BLEND-GRAINS,TAWNY/BROWN,1.0L,LT ,19307,,HOUSE OF DEWARS,6268,5220955    ,NAUTICAL INN RESORT,1000 MCCULLOCH BLVD.,,LAKE HAVASU CITY,AZ,40,ON ,0008048023001,738,101079,1.082,392.47
GREY GOOSE VOD ESS WATERM&BASIL 60,BACARDI USA INC,SPIRITS,VODKA,GREY GOOSE FLAVORS,VODKA,Liquor Products,GREY GOOSE ESSENCE VODKAS,WATERMELON,DNA--FRANCE,DNA--FRANCE,FRANCE,60.00,WHEAT,WHITE,1.0L,LT ,972680,,HOUSE OF GREY GOOSE,6268,5220955    ,NAUTICAL INN RESORT,1000 MCCULLOCH BLVD.,,LAKE HAVASU CITY,AZ,40,ON ,0008048098573,731,101079,0.332,0.00
