item_desc,suppl_name,corp_item_prod_cat_name,corp_item_prod_class_name,brand_name,class_desc,category_desc,corp_item_pgrp_name,corp_item_flavor,corp_item_appel_name,corp_item_region_name,corp_item_cnty_name,corp_item_proof,varietal,color,corp_item_size,corp_item_uom,item_no,group_desc,corp_item_prod_super_group_name,customer_no,stdlinxscd,customer_name,address_1,address_2,city,state,site,premise_code,upc_cd,brand_no,suppl_no,decimal_case_qty,net_revenue_amt
818 EIGHT RESERVE TEQ ANEJO 80 SS,818 SPIRITS/MHW LTD,SPIRITS,TEQUILA,EIGHT RESERVE,TEQUILA,Liquor Products,EIGHT RESERVE,,TEQUILA,JALISCO,MEXICO,80.00,100% BLUE AGAVE,TAWNY/BROWN,750ML,ML ,565512,,EIGHT RESERVE,126015,7004559    ,ELARA HILTON GRAND VACATIONS,80 E HARMON,,LAS VEGAS,NV,30,ON ,0086000671344,12446,114444,0.333,149.39
CHARLES SMITH BAND OF ROSES(SC)22,ACKLEY BRANDS LTD.,WINE,BLUSH/ROSE WINE,BETZ,DOMESTIC WINES - LO,Wine & Wine Coolers,CHARLES SMITH WINES,,DNA--WASHINGTON,WASHINGTON,UNITED STATES,0.00,BLEND-OTHER,ROSE,750ML,ML ,610918,,CHARLES SMITH WINES,126015,7004559    ,ELARA HILTON GRAND VACATIONS,80 E HARMON,,LAS VEGAS,NV,30,ON ,0008600325310,13263,115896,2.000,192.00
CHARLES SMITH BAND OF ROSES(SC)22,ACKLEY BRANDS LTD.,WINE,BLUSH/ROSE WINE,BETZ,DOMESTIC WINES - LO,Wine & Wine Coolers,CHARLES SMITH WINES,,DNA--WASHINGTON,WASHINGTON,UNITED STATES,0.00,BLEND-OTHER,ROSE,750ML,ML ,610919,,CHARLES SMITH WINES,126015,7004559    ,ELARA HILTON GRAND VACATIONS,80 E HARMON,,LAS VEGAS,NV,30,ON ,0008312001500,13263,115896,11.000,1116.00
CHARLES SMITH BAND OF ROSES(SC)20,ACKLEY BRANDS LTD.,WINE,BLUSH/ROSE WINE,CHARLES SMITH (AB) DO NOT USE,DOMESTIC WINES - LO,Wine & Wine Coolers,CHARLES SMITH WINES,,DNA--WASHINGTON,WASHINGTON,UNITED STATES,0.00,BLEND-OTHER,ROSE,750ML,ML ,537855,,CHARLES SMITH WINES,126015,7004559    ,ELARA HILTON GRAND VACATIONS,80 E HARMON,,LAS VEGAS,NV,30,ON ,0008600325310,13179,115896,2.000,216.00
PANTALONES TEQ ANEJO 80,ALPS W&S OPCO LLC/PARK STREET,SPIRITS,TEQUILA,PANTALONES,TEQUILA,Liquor Products,PANTALONES,,DNA--JALISCO,JALISCO,MEXICO,80.00,,TAWNY/BROWN,750ML,ML ,626493,,PANTALONES,126015,7004559    ,ELARA HILTON GRAND VACATIONS,80 E HARMON,,LAS VEGAS,NV,30,ON ,0085005434202,13168,115822,1.000,225.00
PANTALONES TEQ BLANCO 80,ALPS W&S OPCO LLC/PARK STREET,SPIRITS,TEQUILA,PANTALONES,TEQUILA,Liquor Products,PANTALONES,,DNA--JALISCO,JALISCO,MEXICO,80.00,,WHITE,750ML,ML ,626486,,PANTALONES,126015,7004559    ,ELARA HILTON GRAND VACATIONS,80 E HARMON,,LAS VEGAS,NV,30,ON ,0085005434200,13168,115822,1.000,180.00
PANTALONES TEQ REPOSADO 80,ALPS W&S OPCO LLC/PARK STREET,SPIRITS,TEQUILA,PANTALONES,TEQUILA,Liquor Products,PANTALONES,,DNA--JALISCO,JALISCO,MEXICO,80.00,100% BLUE AGAVE,TAWNY/BROWN,750ML,ML ,626491,,PANTALONES,126015,7004559    ,ELARA HILTON GRAND VACATIONS,80 E HARMON,,LAS VEGAS,NV,30,ON ,0085005434201,13168,115822,1.000,202.50
BOMBAY DRY GIN 86,BACARDI USA INC,SPIRITS,GIN,BOMBAY GIN 86 PR,GIN,Liquor Products,BOMBAY ORIGINAL,BLEND-BOTANICALS,DNA--ENGLAND,ENGLAND,UNITED KINGDOM,86.00,BLEND-GRAINS,WHITE,1.0L,LT ,11286,BOMBAY ORIGINAL,HOUSE OF BOMBAY,126015,7004559    ,ELARA HILTON GRAND VACATIONS,80 E HARMON,,LAS VEGAS,NV,30,ON ,0008048030001,4425,101079,1.000,301.95
BOMBAY SAPPHIRE GIN 94,BACARDI USA INC,SPIRITS,GIN,BOMBAY SAPPHIRE 94,GIN,Liquor Products,BOMBAY SAPPHIRE,BLEND-BOTANICALS,DNA--ENGLAND,ENGLAND,UNITED KINGDOM,94.00,BLEND-GRAINS,WHITE,750ML,ML ,11292,BOMBAY SAPPHIRE,HOUSE OF BOMBAY,126015,7004559    ,ELARA HILTON GRAND VACATIONS,80 E HARMON,,LAS VEGAS,NV,30,ON ,0008048030102,4426,101079,2.000,554.24
BOMBAY SAPPHIRE GIN 94,BACARDI USA INC,SPIRITS,GIN,BOMBAY SAPPHIRE 94,GIN,Liquor Products,BOMBAY SAPPHIRE,BLEND-BOTANICALS,DNA--ENGLAND,ENGLAND,UNITED KINGDOM,94.00,BLEND-GRAINS,WHITE,1.0L,LT ,11291,BOMBAY SAPPHIRE,HOUSE OF BOMBAY,126015,7004559    ,ELARA HILTON GRAND VACATIONS,80 E HARMON,,LAS VEGAS,NV,30,ON ,0008048030101,4426,101079,5.000,1911.00
