item_desc,suppl_name,corp_item_prod_cat_name,corp_item_prod_class_name,brand_name,class_desc,category_desc,corp_item_pgrp_name,corp_item_flavor,corp_item_appel_name,corp_item_region_name,corp_item_cnty_name,corp_item_proof,varietal,color,corp_item_size,corp_item_uom,item_no,group_desc,corp_item_prod_super_group_name,customer_no,stdlinxscd,customer_name,address_1,address_2,city,state,site,premise_code,upc_cd,brand_no,suppl_no,decimal_case_qty,net_revenue_amt
CHARTREUSE GREEN 110,FREDERICK WILDMAN & SONS,SPIRITS,CORDIALS/LIQUORS,CHARTREUSE,CORDIALS IMPORTED,Liquor Products,FW FINE WINE SPIRITS,BLEND-PROPRIETARY,DNA--FRANCE,DNA--FRANCE,FRANCE,110.00,,GREEN,750ML,ML ,31660,FLAVORED CORDIAL IMPORTED,FREDERICK WILDMAN FINE WINE,12220,5509501    ,HIGHLAND SPRINGS RESORT,10600 HIGHLAND SPGS,,CHERRY VALLEY,CA,20,ON ,0008974432961,531,100224,0.083,52.00
DEKUYPER POMEGRANATE PLEASURE 30,JIM BEAM BRANDS CO,SPIRITS,CORDIALS/LIQUORS,DEKUYPER SCHNAPPS,CORDIALS DOMESTIC,Liquor Products,DEKUYPER,POMEGRANATE,DNA--UNITED STATES,DNA--UNITED STATES,UNITED STATES,30.00,,RED,1.0L,LT ,186701,FLAVORED CORDIAL DOMESTIC,BSI ALL OTHER,12220,5509501    ,HIGHLAND SPRINGS RESORT,10600 HIGHLAND SPGS,,CHERRY VALLEY,CA,20,ON ,0008068636720,4254,100285,2.000,190.50
DEKUYPER TRIPLE SEC 30,JIM BEAM BRANDS CO,SPIRITS,CORDIALS/LIQUORS,DEKUYPER TRIPLE SEC,CORDIALS DOMESTIC,Liquor Products,DEKUYPER,ORANGE,DNA--UNITED STATES,DNA--UNITED STATES,UNITED STATES,30.00,,WHITE,1.0L,LT ,33497,TRIPLE SEC DOMESTIC,BSI ALL OTHER,12220,5509501    ,HIGHLAND SPRINGS RESORT,10600 HIGHLAND SPGS,,CHERRY VALLEY,CA,20,ON ,0008068638120,4258,100285,7.000,423.50
KOVAL BBN SINGLE BARREL 94,KOVAL DISTILLERY,SPIRITS,BOURBON,KOVAL,WHISKEY DOMESTIC,Liquor Products,KOVAL,,DNA--ILLINOIS,ILLINOIS,UNITED STATES,94.00,BLEND-GRAINS,TAWNY/BROWN,750ML,ML ,346467,BOURBON,KOVAL,12220,5509501    ,HIGHLAND SPRINGS RESORT,10600 HIGHLAND SPGS,,CHERRY VALLEY,CA,20,ON ,0085078600601,42929,106062,5.000,1101.05
AYINGER BRAU WEISSE,MERCHANT DU VIN EAST,BEER,BEER(BOT/CAN),AYINGER,BEER IMPORTED,Beer & Malt Coolers,AYINGER,,DNA--BAVARIA,BAVARIA,GERMANY,0.00,WHEAT,GOLDEN,11.2Z,OZ ,10529,BOTTLES IMPORTED,AYINGER,12220,5509501    ,HIGHLAND SPRINGS RESORT,10600 HIGHLAND SPGS,,CHERRY VALLEY,CA,20,ON ,0008572542210,687,100352,12.000,696.00
AYINGER CELEBRATOR DOPPELBOCK6/4PK,MERCHANT DU VIN EAST,BEER,BEER(BOT/CAN),AYINGER,BEER IMPORTED,Beer & Malt Coolers,AYINGER,,DNA--BAVARIA,BAVARIA,GERMANY,0.00,BARLEY,TAWNY/BROWN,11.2Z,OZ ,8448,BOTTLES IMPORTED,AYINGER,12220,5509501    ,HIGHLAND SPRINGS RESORT,10600 HIGHLAND SPGS,,CHERRY VALLEY,CA,20,ON ,0008572502201,687,100352,11.000,737.00
SAM SMITH APPLE CIDER(ORG),MERCHANT DU VIN EAST,BEER,BEER(BOT/CAN),SAMUEL SMITH,ENGLAND,Wine & Wine Coolers,SAMUEL SMITH,APPLE,DNA--ENGLAND,ENGLAND,UNITED KINGDOM,0.00,APPLE,GOLDEN,18.7Z,OZ ,186508,ENGLAND ALL REGIONS,SAMUEL SMITH,12220,5509501    ,HIGHLAND SPRINGS RESORT,10600 HIGHLAND SPGS,,CHERRY VALLEY,CA,20,ON ,0008572511531,685,100352,1.000,50.32
SAM SMITH BEER APRICOT(ORG),MERCHANT DU VIN EAST,BEER,BEER(BOT/CAN),SAMUEL SMITH,BEER IMPORTED,Beer & Malt Coolers,SAMUEL SMITH,APRICOT,DNA--ENGLAND,ENGLAND,UNITED KINGDOM,0.00,BARLEY,GOLDEN,18.7Z,OZ ,310881,BOTTLES IMPORTED,SAMUEL SMITH,12220,5509501    ,HIGHLAND SPRINGS RESORT,10600 HIGHLAND SPGS,,CHERRY VALLEY,CA,20,ON ,0008572511605,685,100352,1.000,62.00
SAM SMITH BEER APRICOT(ORG)6/4PK,MERCHANT DU VIN EAST,BEER,BEER(BOT/CAN),SAMUEL SMITH,BEER DOMESTIC,Beer & Malt Coolers,SAMUEL SMITH,APRICOT,DNA--ENGLAND,ENGLAND,UNITED KINGDOM,0.00,BARLEY,GOLDEN,12 Z,OZ ,480682,BOTTLES DOMESTIC,SAMUEL SMITH,12220,5509501    ,HIGHLAND SPRINGS RESORT,10600 HIGHLAND SPGS,,CHERRY VALLEY,CA,20,ON ,0008572531611,685,100352,6.000,432.00
SAM SMITH BEER CHERRY(ORG),MERCHANT DU VIN EAST,BEER,BEER(BOT/CAN),SAMUEL SMITH,BEER IMPORTED,Beer & Malt Coolers,SAMUEL SMITH,CHERRY,DNA--ENGLAND,ENGLAND,UNITED KINGDOM,0.00,BARLEY,RED,18.7Z,OZ ,243274,BOTTLES IMPORTED,SAMUEL SMITH,12220,5509501    ,HIGHLAND SPRINGS RESORT,10600 HIGHLAND SPGS,,CHERRY VALLEY,CA,20,ON ,0008572521600,685,100352,17.000,1054.00
