item_desc,suppl_name,corp_item_prod_cat_name,corp_item_prod_class_name,brand_name,class_desc,category_desc,corp_item_pgrp_name,corp_item_flavor,corp_item_appel_name,corp_item_region_name,corp_item_cnty_name,corp_item_proof,varietal,color,corp_item_size,corp_item_uom,item_no,group_desc,corp_item_prod_super_group_name,customer_no,stdlinxscd,customer_name,address_1,address_2,city,state,site,premise_code,upc_cd,brand_no,suppl_no,decimal_case_qty,net_revenue_amt
PATRON TEQ SILVER 80,BACARDI USA INC,SPIRITS,TEQUILA,PATRON SPIRITS SELECTIONS,TEQUILA,Liquor Products,PATRON TEQUILA (EXCLUDING ROCA),,TEQUILA,JALISCO,MEXICO,80.00,100% BLUE AGAVE,WHITE,750ML,ML ,328,SILVER / PLATA TEQUILA,PATRON SPIRITS COMPANY,41176,7800577    ,FARM 12 RESTAURANT & EVENTS,3303 8TH AVE SE,,PUYALLUP,WA,95,ON ,0072173300002,7885,101079,0.332,179.72
CAMPARI APERITIVO 48,CAMPARI AMERICA,SPIRITS,CORDIALS/LIQUORS,CAMPARI,APERITIF / BITTERS IMPORTED,Liquor Products,CAMPARI,BLEND-PROPRIETARY,DNA--ITALY,DNA--ITALY,ITALY,48.00,,WHITE,1.0L,LT ,606739,NONE,CAMPARI,41176,7800577    ,FARM 12 RESTAURANT & EVENTS,3303 8TH AVE SE,,PUYALLUP,WA,95,ON ,0072105904100,3211,100478,1.665,300.58
CAMPARI APERITIVO 48,CAMPARI AMERICA,SPIRITS,CORDIALS/LIQUORS,CAMPARI,APERITIF / BITTERS IMPORTED,Liquor Products,CAMPARI,BLEND-PROPRIETARY,DNA--LOMBARDY,LOMBARDY,ITALY,48.00,,RED,750ML,ML ,980582,NONE,CAMPARI,41176,7800577    ,FARM 12 RESTAURANT & EVENTS,3303 8TH AVE SE,,PUYALLUP,WA,95,ON ,0072105904750,3211,100478,0.083,23.51
KETEL ONE VODKA 80,DIAGEO SPIRITS,SPIRITS,VODKA,KETEL ONE,VODKA IMPORTED,Liquor Products,KETEL ONE VODKA,,DNA--HOLLAND,HOLLAND,NETHERLANDS,80.00,WHEAT,WHITE,1.0L,LT ,36126,VODKA IMPORTED,KETEL ONE VODKA,41176,7800577    ,FARM 12 RESTAURANT & EVENTS,3303 8TH AVE SE,,PUYALLUP,WA,95,ON ,0008515661041,3563,100534,1.162,405.62
TANQUERAY GIN 94.6,DIAGEO SPIRITS,SPIRITS,GIN,TANQUERAY,GIN IMPORTED,Liquor Products,TANQUERAY GIN,BLEND-BOTANICALS,DNA--ENGLAND,ENGLAND,UNITED KINGDOM,94.60,BLEND-GRAINS,WHITE,1.0L,LT ,278078,NONE,TANQUERAY GIN,41176,7800577    ,FARM 12 RESTAURANT & EVENTS,3303 8TH AVE SE,,PUYALLUP,WA,95,ON ,0008811011040,1262,100534,3.748,1143.18
TANQUERAY GIN 94.6,DIAGEO SPIRITS,SPIRITS,GIN,TANQUERAY,GIN IMPORTED,Liquor Products,TANQUERAY GIN,BLEND-BOTANICALS,DNA--ENGLAND,ENGLAND,UNITED KINGDOM,94.60,BLEND-GRAINS,WHITE,1.0L,LT ,637122,NONE,TANQUERAY GIN,41176,7800577    ,FARM 12 RESTAURANT & EVENTS,3303 8TH AVE SE,,PUYALLUP,WA,95,ON ,0008811011040,1262,100534,0.332,123.52
DEKUYPER BUTTERSHOTS SCHN 30,JIM BEAM BRANDS CO,SPIRITS,CORDIALS/LIQUORS,DEKUYPER CORDIALS,CORDIALS DOMESTIC,Liquor Products,DEKUYPER,BUTTERSCOTCH,DNA--UNITED STATES,DNA--UNITED STATES,UNITED STATES,30.00,,TAWNY/BROWN,1.0L,LT ,32387,SCHNAPPS DOMESTIC,BSI ALL OTHER,41176,7800577    ,FARM 12 RESTAURANT & EVENTS,3303 8TH AVE SE,,PUYALLUP,WA,95,ON ,0008068631920,3754,100285,0.416,66.19
DEKUYPER CREME DE COCOA WHITE 48,JIM BEAM BRANDS CO,SPIRITS,CORDIALS/LIQUORS,DEKUYPER CORDIALS,CORDIALS DOMESTIC,Liquor Products,DEKUYPER,CHOCOLATE,DNA--UNITED STATES,DNA--UNITED STATES,UNITED STATES,48.00,,WHITE,1.0L,LT ,229667,FLAVORED CORDIAL DOMESTIC,BSI ALL OTHER,41176,7800577    ,FARM 12 RESTAURANT & EVENTS,3303 8TH AVE SE,,PUYALLUP,WA,95,ON ,0008068632101,3754,100285,0.166,26.30
DEKUYPER CURACAO BLUE 48,JIM BEAM BRANDS CO,SPIRITS,CORDIALS/LIQUORS,DEKUYPER CORDIALS,CORDIALS DOMESTIC,Liquor Products,DEKUYPER,ORANGE,DNA--UNITED STATES,DNA--UNITED STATES,UNITED STATES,48.00,,BLUE,1.0L,LT ,157604,FLAVORED CORDIAL DOMESTIC,BSI ALL OTHER,41176,7800577    ,FARM 12 RESTAURANT & EVENTS,3303 8TH AVE SE,,PUYALLUP,WA,95,ON ,0008068631601,3754,100285,0.083,13.15
DEKUYPER PEACHTREE SCHN 30,JIM BEAM BRANDS CO,SPIRITS,CORDIALS/LIQUORS,DEKUYPER CORDIALS,CORDIALS DOMESTIC,Liquor Products,DEKUYPER,PEACH,DNA--UNITED STATES,DNA--UNITED STATES,UNITED STATES,30.00,,WHITE,1.0L,LT ,25213,SCHNAPPS DOMESTIC,BSI ALL OTHER,41176,7800577    ,FARM 12 RESTAURANT & EVENTS,3303 8TH AVE SE,,PUYALLUP,WA,95,ON ,0008068636520,3754,100285,1.000,132.60
