item_desc,suppl_name,corp_item_prod_cat_name,corp_item_prod_class_name,brand_name,class_desc,category_desc,corp_item_pgrp_name,corp_item_flavor,corp_item_appel_name,corp_item_region_name,corp_item_cnty_name,corp_item_proof,varietal,color,corp_item_size,corp_item_uom,item_no,group_desc,corp_item_prod_super_group_name,customer_no,stdlinxscd,customer_name,address_1,address_2,city,state,site,premise_code,upc_cd,brand_no,suppl_no,decimal_case_qty,net_revenue_amt
ANGELS ENVY BBN 86.6,BACARDI USA INC,SPIRITS,BOURBON,ANGELS ENVY,WHISKEY STRGHT/IRISH,Liquor Products,ANGELS ENVY,,DNA--KENTUCKY,KENTUCKY,UNITED STATES,86.60,BLEND-GRAINS,TAWNY/BROWN,750ML,ML ,404725,WHISKEY BOURBON,HOUSE OF BACARDI PRESTIGE BRANDS,1163,1831665    ,LONGHI'S KO'OLINA,92-161 WAIPAHE PL,,KAPOLEI,HI,50,ON ,0085004700300,371,101079,2.324,628.72
BACARDI RUM GOLD RSV OCHO 8YR 80,BACARDI USA INC,SPIRITS,RUM,BACARDI RUM,RUM,Liquor Products,BACARDI 8,,DNA--PUERTO RICO,DNA--PUERTO RICO,PUERTO RICO,80.00,,TAWNY/BROWN,750ML,ML ,893644,RUM IMPORTED,HOUSE OF BACARDI,1163,1831665    ,LONGHI'S KO'OLINA,92-161 WAIPAHE PL,,KAPOLEI,HI,50,ON ,0008048050540,241,101079,0.000,0.00
BACARDI RUM GOLD RSV OCHO 8YR 80,BACARDI USA INC,SPIRITS,RUM,BACARDI RUM,RUM,Liquor Products,BACARDI 8,,DNA--PUERTO RICO,DNA--PUERTO RICO,PUERTO RICO,80.00,,TAWNY/BROWN,1.0L,LT ,893641,RUM IMPORTED,HOUSE OF BACARDI,1163,1831665    ,LONGHI'S KO'OLINA,92-161 WAIPAHE PL,,KAPOLEI,HI,50,ON ,0008048050530,241,101079,89.333,12500.55
BACARDI RUM GRAN RSV DIEZ 80,BACARDI USA INC,SPIRITS,RUM,BACARDI RUM,RUM,Liquor Products,BACARDI DIEZ,,DNA--PUERTO RICO,DNA--PUERTO RICO,PUERTO RICO,80.00,,TAWNY/BROWN,750ML,ML ,899308,RUM IMPORTED,HOUSE OF BACARDI,1163,1831665    ,LONGHI'S KO'OLINA,92-161 WAIPAHE PL,,KAPOLEI,HI,50,ON ,0008048098340,241,101079,0.500,82.14
BACARDI RUM SUPERIOR WHITE 80,BACARDI USA INC,SPIRITS,RUM,BACARDI RUM,RUM,Liquor Products,BACARDI SPR/G/S/B/151,,DNA--PUERTO RICO,DNA--PUERTO RICO,PUERTO RICO,80.00,,WHITE,1.0L,LT ,28728,RUM IMPORTED,HOUSE OF BACARDI,1163,1831665    ,LONGHI'S KO'OLINA,92-161 WAIPAHE PL,,KAPOLEI,HI,50,ON ,0008048001530,241,101079,0.913,221.31
BOMBAY SAPPHIRE GIN 94,BACARDI USA INC,SPIRITS,GIN,BOMBAY GIN,GIN IMPORTED,Liquor Products,BOMBAY SAPPHIRE,BLEND-BOTANICALS,DNA--ENGLAND,ENGLAND,UNITED KINGDOM,94.00,BLEND-GRAINS,WHITE,750ML,ML ,11292,GIN IMPORTED,HOUSE OF BOMBAY,1163,1831665    ,LONGHI'S KO'OLINA,92-161 WAIPAHE PL,,KAPOLEI,HI,50,ON ,0008048030102,265,101079,0.498,149.60
BOMBAY SAPPHIRE GIN 94,BACARDI USA INC,SPIRITS,GIN,BOMBAY GIN,GIN IMPORTED,Liquor Products,BOMBAY SAPPHIRE,BLEND-BOTANICALS,DNA--ENGLAND,ENGLAND,UNITED KINGDOM,94.00,BLEND-GRAINS,WHITE,1.0L,LT ,11291,GIN IMPORTED,HOUSE OF BOMBAY,1163,1831665    ,LONGHI'S KO'OLINA,92-161 WAIPAHE PL,,KAPOLEI,HI,50,ON ,0008048030101,265,101079,2.573,1096.70
DEWARS WHITE LABEL 80,BACARDI USA INC,SPIRITS,SCOTCH,DEWARS,SCOTCH WHISKEY BLEND,Liquor Products,DEWARS WHITE LABEL,,DNA--ENGLAND,ENGLAND,UNITED KINGDOM,80.00,BLEND-GRAINS,TAWNY/BROWN,1.0L,LT ,19307,WHISKY SCOTCH BLENDED,HOUSE OF DEWARS,1163,1831665    ,LONGHI'S KO'OLINA,92-161 WAIPAHE PL,,KAPOLEI,HI,50,ON ,0008048023001,254,101079,1.079,406.06
DEWARS WHITE LABEL 80,BACARDI USA INC,SPIRITS,SCOTCH,DEWARS,SCOTCH WHISKEY BLEND,Liquor Products,DEWARS WHITE LABEL,,DNA--SCOTLAND,SCOTLAND,UNITED KINGDOM,80.00,BLEND-GRAINS,TAWNY/BROWN,750ML,ML ,19315,WHISKY SCOTCH BLENDED,HOUSE OF DEWARS,1163,1831665    ,LONGHI'S KO'OLINA,92-161 WAIPAHE PL,,KAPOLEI,HI,50,ON ,0008048023002,254,101079,0.083,21.39
GREY GOOSE VODKA 80,BACARDI USA INC,SPIRITS,VODKA,GREY GOOSE VODKA,VODKA IMPORTED,Liquor Products,HOUSE OF GREY GOOSE,,DNA--FRANCE,DNA--FRANCE,FRANCE,80.00,WHEAT,WHITE,1.0L,LT ,17098,VODKA IMPORTED,HOUSE OF GREY GOOSE,1163,1831665    ,LONGHI'S KO'OLINA,92-161 WAIPAHE PL,,KAPOLEI,HI,50,ON ,0008308955010,1714,101079,17.000,3151.85
MARTINI&ROSSI VERMOUTH EXTRA DRY,BACARDI USA INC,WINE,VERMOUTH,MARTINI & ROSSI,VERMOUTH/FORTIFIED,Wine & Wine Coolers,MARTINI VERMOUTH,BLEND-BOTANICALS,DNA--PIEDMONT,PIEDMONT,ITALY,0.00,BLEND-OTHER,WHITE,1.0L,LT ,442542,VERMOUTH IMPORTED,HOUSE OF MARTINI,1163,1831665    ,LONGHI'S KO'OLINA,92-161 WAIPAHE PL,,KAPOLEI,HI,50,ON ,0001103442004,246,101079,0.830,58.51
MARTINI&ROSSI VERMOUTH EXTRA DRY,BACARDI USA INC,WINE,VERMOUTH,MARTINI & ROSSI,VERMOUTH/FORTIFIED,Wine & Wine Coolers,MARTINI VERMOUTH,BLEND-BOTANICALS,DNA--PIEDMONT,PIEDMONT,ITALY,0.00,BLEND-OTHER,WHITE,1.0L,LT ,615818,VERMOUTH IMPORTED,HOUSE OF MARTINI,1163,1831665    ,LONGHI'S KO'OLINA,92-161 WAIPAHE PL,,KAPOLEI,HI,50,ON ,0001103442004,246,101079,0.333,26.26
MARTINI&ROSSI VERMOUTH ROSSO,BACARDI USA INC,WINE,VERMOUTH,MARTINI & ROSSI,VERMOUTH/FORTIFIED,Wine & Wine Coolers,MARTINI VERMOUTH,BLEND-BOTANICALS,DNA--PIEDMONT,PIEDMONT,ITALY,0.00,BLEND-OTHER,RED,1.0L,LT ,442533,VERMOUTH IMPORTED,HOUSE OF MARTINI,1163,1831665    ,LONGHI'S KO'OLINA,92-161 WAIPAHE PL,,KAPOLEI,HI,50,ON ,0001103441004,246,101079,3.154,231.51
