item_desc,suppl_name,corp_item_prod_cat_name,corp_item_prod_class_name,brand_name,class_desc,category_desc,corp_item_pgrp_name,corp_item_flavor,corp_item_appel_name,corp_item_region_name,corp_item_cnty_name,corp_item_proof,varietal,color,corp_item_size,corp_item_uom,item_no,group_desc,corp_item_prod_super_group_name,customer_no,stdlinxscd,customer_name,address_1,address_2,city,state,site,premise_code,upc_cd,brand_no,suppl_no,decimal_case_qty,net_revenue_amt
MOODY HILLS RED BIB,ASV WINES INC,WINE,RED WINE,MOODY HILLS,CA - CALIFORNIA,Wine & Wine Coolers,MOODY HILLS,,DNA--CALIFORNIA,CALIFORNIA,UNITED STATES,0.00,BLEND-GENERIC,RED,18.0L,LT ,449014,CALIFORNIA,MOODY HILLS,1961,1598062    ,RITZ CARLTON HALF MOON BAY,1 MIRAMONTES POINT RD,,HALF MOON BAY,CA,25,ON ,0076166600185,5204,102453,126.000,6342.03
MOODY HILLS WHITE BIB,ASV WINES INC,WINE,WHITE WINE,MOODY HILLS,CA - CALIFORNIA,Wine & Wine Coolers,MOODY HILLS,,DNA--CALIFORNIA,CALIFORNIA,UNITED STATES,0.00,BLEND-GENERIC,WHITE,18.0L,LT ,449013,CALIFORNIA,MOODY HILLS,1961,1598062    ,RITZ CARLTON HALF MOON BAY,1 MIRAMONTES POINT RD,,HALF MOON BAY,CA,25,ON ,0076166600186,5204,102453,142.000,7211.04
ANGELS ENVY BBN 86.6,BACARDI USA INC,SPIRITS,BOURBON,ANGELS ENVY BOURBON,WHISKEY DOMESTIC,Liquor Products,ANGELS ENVY,,DNA--KENTUCKY,KENTUCKY,UNITED STATES,86.60,BLEND-GRAINS,TAWNY/BROWN,750ML,ML ,404725,BOURBON,HOUSE OF BACARDI PRESTIGE BRANDS,1961,1598062    ,RITZ CARLTON HALF MOON BAY,1 MIRAMONTES POINT RD,,HALF MOON BAY,CA,25,ON ,0085004700300,4891,101079,12.166,2675.13
BACARDI RUM GOLD RSV OCHO 8YR 80,BACARDI USA INC,SPIRITS,RUM,BACARDI 8,RUM DOMESTIC,Liquor Products,BACARDI 8,,DNA--PUERTO RICO,DNA--PUERTO RICO,PUERTO RICO,80.00,,TAWNY/BROWN,1.0L,LT ,893641,DARK RUM DOMESTIC,HOUSE OF BACARDI,1961,1598062    ,RITZ CARLTON HALF MOON BAY,1 MIRAMONTES POINT RD,,HALF MOON BAY,CA,25,ON ,0008048050530,4791,101079,3.333,563.20
BOMBAY SAPPHIRE GIN 94,BACARDI USA INC,SPIRITS,GIN,BOMBAY SAPPHIRE,GIN IMPORTED,Liquor Products,BOMBAY SAPPHIRE,BLEND-BOTANICALS,DNA--ENGLAND,ENGLAND,UNITED KINGDOM,94.00,BLEND-GRAINS,WHITE,750ML,ML ,11292,NONE,HOUSE OF BOMBAY,1961,1598062    ,RITZ CARLTON HALF MOON BAY,1 MIRAMONTES POINT RD,,HALF MOON BAY,CA,25,ON ,0008048030102,3988,101079,2.000,484.36
GREY GOOSE VODKA 80,BACARDI USA INC,SPIRITS,VODKA,GREY GOOSE ORIGINAL,VODKA IMPORTED,Liquor Products,HOUSE OF GREY GOOSE,,DNA--FRANCE,DNA--FRANCE,FRANCE,80.00,WHEAT,WHITE,1.0L,LT ,17098,VODKA IMPORTED,HOUSE OF GREY GOOSE,1961,1598062    ,RITZ CARLTON HALF MOON BAY,1 MIRAMONTES POINT RD,,HALF MOON BAY,CA,25,ON ,0008048028001,1265,101079,128.000,20038.08
GREY GOOSE VODKA 80,BACARDI USA INC,SPIRITS,VODKA,GREY GOOSE ORIGINAL,VODKA IMPORTED,Liquor Products,HOUSE OF GREY GOOSE,,DNA--FRANCE,DNA--FRANCE,FRANCE,80.00,WHEAT,WHITE,375ML,ML ,38168,VODKA IMPORTED,HOUSE OF GREY GOOSE,1961,1598062    ,RITZ CARLTON HALF MOON BAY,1 MIRAMONTES POINT RD,,HALF MOON BAY,CA,25,ON ,0008048028003,1265,101079,2.583,370.31
PATRON TEQ REPOSADO 80,BACARDI USA INC,SPIRITS,TEQUILA,PATRON REPO,TEQUILA,Liquor Products,PATRON TEQUILA (EXCLUDING ROCA),,TEQUILA,JALISCO,MEXICO,80.00,100% BLUE AGAVE,TAWNY/BROWN,750ML,ML ,43177,REPOSADO TEQUILA,PATRON SPIRITS COMPANY,1961,1598062    ,RITZ CARLTON HALF MOON BAY,1 MIRAMONTES POINT RD,,HALF MOON BAY,CA,25,ON ,0072173300015,4159,101079,0.416,228.00
PATRON TEQ SILVER 80 BAR PK,BACARDI USA INC,SPIRITS,TEQUILA,PATRON SILVER,TEQUILA,Liquor Products,PATRON TEQUILA (EXCLUDING ROCA),,TEQUILA,JALISCO,MEXICO,80.00,100% BLUE AGAVE,WHITE,750ML,ML ,109101,SILVER / PLATA TEQUILA,PATRON SPIRITS COMPANY,1961,1598062    ,RITZ CARLTON HALF MOON BAY,1 MIRAMONTES POINT RD,,HALF MOON BAY,CA,25,ON ,0072173300032,4160,101079,37.000,8490.90
PATRON TEQUILA SILVER 80 BAR,BACARDI USA INC,SPIRITS,TEQUILA,PATRON SILVER,TEQUILA,Liquor Products,PATRON TEQUILA (EXCLUDING ROCA),,TEQUILA,JALISCO,MEXICO,80.00,100% BLUE AGAVE,WHITE,750ML,ML ,118695,SILVER / PLATA TEQUILA,PATRON SPIRITS COMPANY,1961,1598062    ,RITZ CARLTON HALF MOON BAY,1 MIRAMONTES POINT RD,,HALF MOON BAY,CA,25,ON ,0072173300002,4160,101079,4.000,1884.60
