item_desc,suppl_name,corp_item_prod_cat_name,corp_item_prod_class_name,brand_name,class_desc,category_desc,corp_item_pgrp_name,corp_item_flavor,corp_item_appel_name,corp_item_region_name,corp_item_cnty_name,corp_item_proof,varietal,color,corp_item_size,corp_item_uom,item_no,group_desc,corp_item_prod_super_group_name,customer_no,stdlinxscd,customer_name,address_1,address_2,city,state,site,premise_code,upc_cd,brand_no,suppl_no,decimal_case_qty,net_revenue_amt
BOMBAY SAPPHIRE GIN 94,BACARDI USA INC,SPIRITS,GIN,BOMBAY SAPPHIRE,GIN IMPORTED,Liquor Products,BOMBAY SAPPHIRE,BLEND-BOTANICALS,DNA--ENGLAND,ENGLAND,UNITED KINGDOM,94.00,BLEND-GRAINS,WHITE,750ML,ML ,11292,NONE,HOUSE OF BOMBAY,113217,1675026    ,CAMP RICHARDSON HOSPITALITY,1900 JAMESON BEACH RD,,SOUTH LAKE TAHOE,CA,25,ON ,0008048030102,3988,101079,0.416,113.65
CASTILLO RUM SILVER 80 PET,BACARDI USA INC,SPIRITS,RUM,CASTILLO RUM SILVER,RUM IMPORTED,Liquor Products,CASTILLO RUMS,,DNA--PUERTO RICO,DNA--PUERTO RICO,PUERTO RICO,80.00,,WHITE,1.75L,LT ,470750,LIGHT RUM IMPORTED,HOUSE OF CASTILLO,113217,1675026    ,CAMP RICHARDSON HOSPITALITY,1900 JAMESON BEACH RD,,SOUTH LAKE TAHOE,CA,25,ON ,0008048006520,4945,101079,214.000,15664.80
CASTILLO RUM SPICED 70 PET,BACARDI USA INC,SPIRITS,RUM,CASTILLO RUM SPICED,RUM IMPORTED,Liquor Products,CASTILLO RUMS,BLEND-SPICES,DNA--PUERTO RICO,DNA--PUERTO RICO,PUERTO RICO,70.00,,TAWNY/BROWN,1.75L,LT ,470752,FLAVORED RUM IMPORTED,HOUSE OF CASTILLO,113217,1675026    ,CAMP RICHARDSON HOSPITALITY,1900 JAMESON BEACH RD,,SOUTH LAKE TAHOE,CA,25,ON ,0008048027520,3991,101079,117.000,8564.40
CAZADORES TEQ REPOSADO 80,BACARDI USA INC,SPIRITS,TEQUILA,CAZADORES REPOSADO,TEQUILA,Liquor Products,HOUSE OF CAZADORES,,TEQUILA,JALISCO,MEXICO,80.00,100% BLUE AGAVE,TAWNY/BROWN,1.0L,LT ,535796,,HOUSE OF CAZADORES,113217,1675026    ,CAMP RICHARDSON HOSPITALITY,1900 JAMESON BEACH RD,,SOUTH LAKE TAHOE,CA,25,ON ,0008048017010,4834,101079,2.000,780.16
GREY GOOSE VODKA 80,BACARDI USA INC,SPIRITS,VODKA,GREY GOOSE ORIGINAL,VODKA IMPORTED,Liquor Products,HOUSE OF GREY GOOSE,,DNA--FRANCE,DNA--FRANCE,FRANCE,80.00,WHEAT,WHITE,1.0L,LT ,17098,VODKA IMPORTED,HOUSE OF GREY GOOSE,113217,1675026    ,CAMP RICHARDSON HOSPITALITY,1900 JAMESON BEACH RD,,SOUTH LAKE TAHOE,CA,25,ON ,0008048028001,1265,101079,8.000,1528.32
MARTINI&ROSSI VERMOUTH ROSSO,BACARDI USA INC,WINE,VERMOUTH,MARTINI VERMOUTH ROSSO,VERMOUTH FORTIFIED IMPORTED,Wine & Wine Coolers,MARTINI VERMOUTH,BLEND-BOTANICALS,DNA--PIEDMONT,PIEDMONT,ITALY,0.00,BLEND-OTHER,RED,1.0L,LT ,442533,NONE,HOUSE OF MARTINI,113217,1675026    ,CAMP RICHARDSON HOSPITALITY,1900 JAMESON BEACH RD,,SOUTH LAKE TAHOE,CA,25,ON ,0001103441004,4964,101079,0.333,23.40
APEROL APERITIVO 22,CAMPARI AMERICA,SPIRITS,CORDIALS/LIQUORS,APEROL,CORDIALS IMPORTED,Liquor Products,APEROL,BLEND-PROPRIETARY,DNA--MARCHES,MARCHES,ITALY,22.00,,ORANGE,1.0L,LT ,557367,FLAVORED CORDIAL IMPORTED,APEROL,113217,1675026    ,CAMP RICHARDSON HOSPITALITY,1900 JAMESON BEACH RD,,SOUTH LAKE TAHOE,CA,25,ON ,0072105900238,3208,100478,3.333,598.61
CAMPARI APERITIVO 48,CAMPARI AMERICA,SPIRITS,CORDIALS/LIQUORS,CAMPARI,APERITIF / BITTERS IMPORTED,Liquor Products,CAMPARI,BLEND-PROPRIETARY,DNA--ITALY,DNA--ITALY,ITALY,48.00,,WHITE,1.0L,LT ,606739,NONE,CAMPARI,113217,1675026    ,CAMP RICHARDSON HOSPITALITY,1900 JAMESON BEACH RD,,SOUTH LAKE TAHOE,CA,25,ON ,0072105904100,1360,100478,0.665,138.20
FRANGELICO LIQ 40,CAMPARI AMERICA,SPIRITS,CORDIALS/LIQUORS,FRANGELICO LIQUEUR,CORDIALS IMPORTED,Liquor Products,FRANGELICO LIQUEUR,HAZELNUT,DNA--ITALY,DNA--ITALY,ITALY,40.00,,WHITE,1.0L,LT ,311648,FLAVORED CORDIAL IMPORTED,FRANGELICO LIQUEUR,113217,1675026    ,CAMP RICHARDSON HOSPITALITY,1900 JAMESON BEACH RD,,SOUTH LAKE TAHOE,CA,25,ON ,0072105998100,1022,100478,0.500,229.44
GRAND MARNIER 80,CAMPARI AMERICA,SPIRITS,CORDIALS/LIQUORS,GRAND MARNIER LESS CUVEES,CORDIALS IMPORTED,Liquor Products,GRAND MARNIER LESS CUVEES,ORANGE,DNA--FRANCE,DNA--FRANCE,FRANCE,80.00,BLEND-COGNAC,TAWNY/BROWN,1.0L,LT ,991348,FLAVORED CORDIAL IMPORTED,GRAND MARNIER,113217,1675026    ,CAMP RICHARDSON HOSPITALITY,1900 JAMESON BEACH RD,,SOUTH LAKE TAHOE,CA,25,ON ,0064918890048,167,100478,4.333,987.64
