item_desc,suppl_name,corp_item_prod_cat_name,corp_item_prod_class_name,brand_name,class_desc,category_desc,corp_item_pgrp_name,corp_item_flavor,corp_item_appel_name,corp_item_region_name,corp_item_cnty_name,corp_item_proof,varietal,color,corp_item_size,corp_item_uom,item_no,group_desc,corp_item_prod_super_group_name,customer_no,stdlinxscd,customer_name,address_1,address_2,city,state,site,premise_code,upc_cd,brand_no,suppl_no,decimal_case_qty,net_revenue_amt
LEJAY CREME DE CASSIS 34,ABCK CORP/MHW LTD,SPIRITS,CORDIALS/LIQUORS,LEJAY CREME DE CASSIS,CORDIALS IMPORTED,Liquor Products,LEJAY,BLACK CURRANT,CASSIS DE DIJON,BURGUNDY,FRANCE,34.00,,RED,700ML,ML ,541914,FLAVORED CORDIAL IMPORTED,LEJAY,106470,5251396    ,LA QUINTA RESORT & CLUB,49-499 EISENHOWER DR,,LA QUINTA,CA,20,ON ,0310469000168,4759,106989,0.500,93.00
ANGELS ENVY BBN 86.6,BACARDI USA INC,SPIRITS,BOURBON,ANGELS ENVY BOURBON,WHISKEY DOMESTIC,Liquor Products,ANGELS ENVY,,DNA--KENTUCKY,KENTUCKY,UNITED STATES,86.60,BLEND-GRAINS,TAWNY/BROWN,750ML,ML ,404725,BOURBON,HOUSE OF BACARDI PRESTIGE BRANDS,106470,5251396    ,LA QUINTA RESORT & CLUB,49-499 EISENHOWER DR,,LA QUINTA,CA,20,ON ,0085004700300,4891,101079,5.000,1080.00
BACARDI RUM GOLD RSV OCHO 8YR 80,BACARDI USA INC,SPIRITS,RUM,BACARDI 8,RUM DOMESTIC,Liquor Products,BACARDI 8,,DNA--PUERTO RICO,DNA--PUERTO RICO,PUERTO RICO,80.00,,TAWNY/BROWN,750ML,ML ,893644,DARK RUM DOMESTIC,HOUSE OF BACARDI,106470,5251396    ,LA QUINTA RESORT & CLUB,49-499 EISENHOWER DR,,LA QUINTA,CA,20,ON ,0008048050540,4791,101079,0.250,67.74
BOMBAY DRY GIN 86,BACARDI USA INC,SPIRITS,GIN,BOMBAY ORIGINAL,GIN IMPORTED,Liquor Products,BOMBAY ORIGINAL,BLEND-BOTANICALS,DNA--ENGLAND,ENGLAND,UNITED KINGDOM,86.00,BLEND-GRAINS,WHITE,750ML,ML ,11287,NONE,HOUSE OF BOMBAY,106470,5251396    ,LA QUINTA RESORT & CLUB,49-499 EISENHOWER DR,,LA QUINTA,CA,20,ON ,0008144010331,3987,101079,7.000,1556.04
BOMBAY SAPPHIRE GIN 94,BACARDI USA INC,SPIRITS,GIN,BOMBAY SAPPHIRE,GIN IMPORTED,Liquor Products,BOMBAY SAPPHIRE,BLEND-BOTANICALS,DNA--ENGLAND,ENGLAND,UNITED KINGDOM,94.00,BLEND-GRAINS,WHITE,750ML,ML ,11292,NONE,HOUSE OF BOMBAY,106470,5251396    ,LA QUINTA RESORT & CLUB,49-499 EISENHOWER DR,,LA QUINTA,CA,20,ON ,0008048030102,3988,101079,1.000,246.36
CAZADORES TEQ BLANCO 80,BACARDI USA INC,SPIRITS,TEQUILA,CAZADORES BLANCO,TEQUILA,Liquor Products,HOUSE OF CAZADORES,,TEQUILA,JALISCO,MEXICO,80.00,100% BLUE AGAVE,WHITE,1.0L,LT ,535809,,HOUSE OF CAZADORES,106470,5251396    ,LA QUINTA RESORT & CLUB,49-499 EISENHOWER DR,,LA QUINTA,CA,20,ON ,0008048017201,4833,101079,5.750,2112.46
CAZADORES TEQ REPOSADO 80,BACARDI USA INC,SPIRITS,TEQUILA,CAZADORES REPOSADO,TEQUILA,Liquor Products,HOUSE OF CAZADORES,,TEQUILA,JALISCO,MEXICO,80.00,100% BLUE AGAVE,TAWNY/BROWN,1.0L,LT ,535796,,HOUSE OF CAZADORES,106470,5251396    ,LA QUINTA RESORT & CLUB,49-499 EISENHOWER DR,,LA QUINTA,CA,20,ON ,0008048017010,4834,101079,8.417,3295.37
CEDILLA LIQUEUR ACAI 50,BACARDI USA INC,SPIRITS,CORDIALS/LIQUORS,CEDILLA,CORDIALS IMPORTED,Liquor Products,CACHACA RUM,ACAI,DNA--BRAZIL,DNA--BRAZIL,BRAZIL,50.00,,PURPLE,750ML,ML ,914160,FLAVORED CORDIAL IMPORTED,HOUSE OF NICHE BRANDS,106470,5251396    ,LA QUINTA RESORT & CLUB,49-499 EISENHOWER DR,,LA QUINTA,CA,20,ON ,0008048000727,1638,101079,1.000,129.00
CORZO TEQUILA ANEJO 80,BACARDI USA INC,SPIRITS,TEQUILA,CORZO ANEJO,TEQUILA,Liquor Products,HOUSE OF CORZO,,TEQUILA,JALISCO,MEXICO,80.00,100% BLUE AGAVE,TAWNY/BROWN,750ML,ML ,127647,,HOUSE OF BACARDI PRESTIGE BRANDS,106470,5251396    ,LA QUINTA RESORT & CLUB,49-499 EISENHOWER DR,,LA QUINTA,CA,20,ON ,0008048017158,3993,101079,0.500,133.95
CORZO TEQUILA REPOSADO 80,BACARDI USA INC,SPIRITS,TEQUILA,CORZO REPOSADO,TEQUILA,Liquor Products,HOUSE OF CORZO,,TEQUILA,JALISCO,MEXICO,80.00,100% BLUE AGAVE,TAWNY/BROWN,750ML,ML ,92809,,HOUSE OF BACARDI PRESTIGE BRANDS,106470,5251396    ,LA QUINTA RESORT & CLUB,49-499 EISENHOWER DR,,LA QUINTA,CA,20,ON ,0008048017152,4947,101079,0.500,117.18
CORZO TEQUILA SILVER 80,BACARDI USA INC,SPIRITS,TEQUILA,CORZO SILVER,TEQUILA,Liquor Products,HOUSE OF CORZO,,TEQUILA,JALISCO,MEXICO,80.00,100% BLUE AGAVE,WHITE,750ML,ML ,92782,,HOUSE OF BACARDI PRESTIGE BRANDS,106470,5251396    ,LA QUINTA RESORT & CLUB,49-499 EISENHOWER DR,,LA QUINTA,CA,20,ON ,0008048017151,4948,101079,0.500,114.18
GREY GOOSE VOD L'ORANGE 80,BACARDI USA INC,SPIRITS,VODKA,GREY GOOSE L'ORANGE,VODKA IMPORTED,Liquor Products,HOUSE OF GREY GOOSE,ORANGE,DNA--FRANCE,DNA--FRANCE,FRANCE,80.00,WHEAT,WHITE,1.0L,LT ,77032,FLAVORED VODKA IMPORTED,HOUSE OF GREY GOOSE,106470,5251396    ,LA QUINTA RESORT & CLUB,49-499 EISENHOWER DR,,LA QUINTA,CA,20,ON ,0008308956010,1266,101079,8.000,1489.20
GREY GOOSE VOD LE CITRON 80,BACARDI USA INC,SPIRITS,VODKA,GREY GOOSE LE CITRON,VODKA IMPORTED,Liquor Products,HOUSE OF GREY GOOSE,CITRUS,DNA--FRANCE,DNA--FRANCE,FRANCE,80.00,WHEAT,WHITE,1.0L,LT ,89687,FLAVORED VODKA IMPORTED,HOUSE OF GREY GOOSE,106470,5251396    ,LA QUINTA RESORT & CLUB,49-499 EISENHOWER DR,,LA QUINTA,CA,20,ON ,0008308957010,1267,101079,1.000,189.00
GREY GOOSE VODKA 80,BACARDI USA INC,SPIRITS,VODKA,GREY GOOSE ORIGINAL,VODKA IMPORTED,Liquor Products,HOUSE OF GREY GOOSE,,DNA--FRANCE,DNA--FRANCE,FRANCE,80.00,WHEAT,WHITE,1.0L,LT ,17098,VODKA IMPORTED,HOUSE OF GREY GOOSE,106470,5251396    ,LA QUINTA RESORT & CLUB,49-499 EISENHOWER DR,,LA QUINTA,CA,20,ON ,0008048028001,1265,101079,138.000,21528.00
PATRON TEQ ANEJO 80,BACARDI USA INC,SPIRITS,TEQUILA,PATRON ANEJO,TEQUILA,Liquor Products,PATRON TEQUILA (EXCLUDING ROCA),,TEQUILA,JALISCO,MEXICO,80.00,100% BLUE AGAVE,TAWNY/BROWN,750ML,ML ,327,ANEJO TEQUILA,PATRON SPIRITS COMPANY,106470,5251396    ,LA QUINTA RESORT & CLUB,49-499 EISENHOWER DR,,LA QUINTA,CA,20,ON ,0072173300001,4157,101079,4.000,2158.80
PATRON TEQ REPOSADO 80,BACARDI USA INC,SPIRITS,TEQUILA,PATRON REPO,TEQUILA,Liquor Products,PATRON TEQUILA (EXCLUDING ROCA),,TEQUILA,JALISCO,MEXICO,80.00,100% BLUE AGAVE,TAWNY/BROWN,750ML,ML ,43177,REPOSADO TEQUILA,PATRON SPIRITS COMPANY,106470,5251396    ,LA QUINTA RESORT & CLUB,49-499 EISENHOWER DR,,LA QUINTA,CA,20,ON ,0072173300015,4159,101079,5.332,2607.00
PATRON TEQ SILVER 80,BACARDI USA INC,SPIRITS,TEQUILA,PATRON SILVER,TEQUILA,Liquor Products,PATRON TEQUILA (EXCLUDING ROCA),,TEQUILA,JALISCO,MEXICO,80.00,100% BLUE AGAVE,WHITE,750ML,ML ,328,SILVER / PLATA TEQUILA,PATRON SPIRITS COMPANY,106470,5251396    ,LA QUINTA RESORT & CLUB,49-499 EISENHOWER DR,,LA QUINTA,CA,20,ON ,0072173300002,4160,101079,51.250,23375.10
APEROL APERITIVO 22,CAMPARI AMERICA,SPIRITS,CORDIALS/LIQUORS,APEROL,CORDIALS IMPORTED,Liquor Products,APEROL,BLEND-PROPRIETARY,DNA--MARCHES,MARCHES,ITALY,22.00,,ORANGE,1.0L,LT ,557367,FLAVORED CORDIAL IMPORTED,APEROL,106470,5251396    ,LA QUINTA RESORT & CLUB,49-499 EISENHOWER DR,,LA QUINTA,CA,20,ON ,0072105900238,3208,100478,133.000,20856.84
CABO WABO TEQ ANEJO 80,CAMPARI AMERICA,SPIRITS,TEQUILA,CABO WABO,TEQUILA,Liquor Products,CABO WABO ANEJO,,TEQUILA,JALISCO,MEXICO,80.00,100% BLUE AGAVE,TAWNY/BROWN,750ML,ML ,538661,ANEJO TEQUILA,CABO WABO,106470,5251396    ,LA QUINTA RESORT & CLUB,49-499 EISENHOWER DR,,LA QUINTA,CA,20,ON ,0072081591053,4162,100478,0.500,132.36
CABO WABO TEQ REPOSADO 80,CAMPARI AMERICA,SPIRITS,TEQUILA,CABO WABO,TEQUILA,Liquor Products,CABO WABO REPOSADO,,TEQUILA,JALISCO,MEXICO,80.00,100% BLUE AGAVE,TAWNY/BROWN,750ML,ML ,538662,REPOSADO TEQUILA,CABO WABO,106470,5251396    ,LA QUINTA RESORT & CLUB,49-499 EISENHOWER DR,,LA QUINTA,CA,20,ON ,0072081591013,4162,100478,0.500,123.93
