item_desc,suppl_name,corp_item_prod_cat_name,corp_item_prod_class_name,brand_name,class_desc,category_desc,corp_item_pgrp_name,corp_item_flavor,corp_item_appel_name,corp_item_region_name,corp_item_cnty_name,corp_item_proof,varietal,color,corp_item_size,corp_item_uom,item_no,group_desc,corp_item_prod_super_group_name,customer_no,stdlinxscd,customer_name,address_1,address_2,city,state,site,premise_code,upc_cd,brand_no,suppl_no,decimal_case_qty,net_revenue_amt
CHARLES SMITH KUNGFU GIRL RIES(SC),ACKLEY BRANDS LTD.,WINE,WHITE WINE,CHARLES SMITH,WINE,Wine & Wine Coolers,CHARLES SMITH WINES,,COLUMBIA VALLEY,WASHINGTON,UNITED STATES,0.00,RIESLING,WHITE,750ML,ML ,602597,WINE,CHARLES SMITH WINES,65006,5193839    ,INN OF THE MOUNTAIN GODS,287 CARRIZO ROAD,,MESCALERO,NM,80,ON ,0008312001504,3323,115896,0.250,37.77
ALPHA OMEGA CABERNET SAUVIGNON 21,ALPHA OMEGA WINERY,WINE,RED WINE,ALPHA OMEGA,"SMALL WINE UNDER 1,500,000 LTR",Wine & Wine Coolers,ALPHA OMEGA,,NAPA VALLEY,CALIFORNIA,UNITED STATES,0.00,CABERNET SAUVIGNON,RED,750ML,ML ,611748,WINE,ALPHA OMEGA,65006,5193839    ,INN OF THE MOUNTAIN GODS,287 CARRIZO ROAD,,MESCALERO,NM,80,ON ,0089228300134,3380,105556,1.000,725.96
ALPHA OMEGA ERA 19,ALPHA OMEGA WINERY,WINE,RED WINE,ALPHA OMEGA,"SMALL WINE UNDER 1,500,000 LTR",Wine & Wine Coolers,ALPHA OMEGA,,NAPA VALLEY,CALIFORNIA,UNITED STATES,0.00,BLEND-BORDEAUX CABERNET BASED,RED,750ML,ML ,548311,WINE,ALPHA OMEGA,65006,5193839    ,INN OF THE MOUNTAIN GODS,287 CARRIZO ROAD,,MESCALERO,NM,80,ON ,0000000000000,3380,105556,0.166,342.09
TWO SQUARED SAUV BLANC 20,ALPHA OMEGA WINERY,WINE,WHITE WINE,ALPHA OMEGA,"SMALL WINE UNDER 1,500,000 LTR",Wine & Wine Coolers,TWO SQUARED,,NAPA VALLEY,CALIFORNIA,UNITED STATES,0.00,SAUVIGNON BLANC,WHITE,750ML,ML ,531611,WINE,TWO SQUARED,65006,5193839    ,INN OF THE MOUNTAIN GODS,287 CARRIZO ROAD,,MESCALERO,NM,80,ON ,0000000000000,3380,105556,0.083,14.59
TWO SQUARED TWO2 RED 21,ALPHA OMEGA WINERY,WINE,RED WINE,ALPHA OMEGA,"SMALL WINE UNDER 1,500,000 LTR",Wine & Wine Coolers,TWO SQUARED,,NAPA VALLEY,CALIFORNIA,UNITED STATES,0.00,BLEND-BORDEAUX CABERNET BASED,RED,750ML,ML ,613902,WINE,TWO SQUARED,65006,5193839    ,INN OF THE MOUNTAIN GODS,287 CARRIZO ROAD,,MESCALERO,NM,80,ON ,0000000000000,3380,105556,0.333,85.18
CH SOUSSANS 19 MARGAUX         APS,APS WINE & SPIRITS,WINE,RED WINE,CH SOUSSANS,WINE,Wine & Wine Coolers,CHATEAU SOUSSANS (APS),,MARGAUX,BORDEAUX,FRANCE,0.00,BLEND-BORDEAUX CABERNET BASED,RED,750ML,ML ,532205,WINE,CHATEAU SOUSSANS (APS),65006,5193839    ,INN OF THE MOUNTAIN GODS,287 CARRIZO ROAD,,MESCALERO,NM,80,ON ,0000000000000,636,101397,0.166,61.18
TWISTED SHOTZ PARTY PK SEXY2 6/15P,ASAHI BEER USA/MHW LTD,SPIRITS,ASSORTED SPIRITS,TWISTED SHOTZ ASAHI,LIQUOR,Liquor Products,TWISTED SHOTZ,MIXED PACKAGE,DNA--NEW ZEALAND,DNA--NEW ZEALAND,NEW ZEALAND,0.00,MIXED PACKAGE,MIXED PACKAGE,25ML,ML ,911117,SPECIALTIES,TWISTED SHOTZ,65006,5193839    ,INN OF THE MOUNTAIN GODS,287 CARRIZO ROAD,,MESCALERO,NM,80,ON ,0942100129871,155,115151,4.000,386.24
TWISTED SHOTZ TRAD PARTY PK 6/15PK,ASAHI BEER USA/MHW LTD,SPIRITS,ASSORTED SPIRITS,TWISTED SHOTZ ASAHI,LIQUOR,Liquor Products,TWISTED SHOTZ,MIXED PACKAGE,DNA--NEW ZEALAND,DNA--NEW ZEALAND,NEW ZEALAND,0.00,MIXED PACKAGE,MIXED PACKAGE,25ML,ML ,472344,SPECIALTIES,TWISTED SHOTZ,65006,5193839    ,INN OF THE MOUNTAIN GODS,287 CARRIZO ROAD,,MESCALERO,NM,80,ON ,0076642700370,155,115151,3.000,289.68
ANGELS ENVY BBN 86.6,BACARDI USA INC,SPIRITS,BOURBON,ANGELS ENVY (NW),LIQUOR,Liquor Products,ANGELS ENVY,,DNA--KENTUCKY,KENTUCKY,UNITED STATES,86.60,BLEND-GRAINS,TAWNY/BROWN,750ML,ML ,404725,BOURBON WHISKEY,HOUSE OF BACARDI PRESTIGE BRANDS,65006,5193839    ,INN OF THE MOUNTAIN GODS,287 CARRIZO ROAD,,MESCALERO,NM,80,ON ,0085004700300,1238,101079,2.664,665.48
DOM B&B 80,BACARDI USA INC,SPIRITS,CORDIALS/LIQUORS,B & B LIQUEUR,LIQUOR,Liquor Products,BB/BENEDICTINE,BLEND-PROPRIETARY,DNA--FRANCE,DNA--FRANCE,FRANCE,80.00,BLEND-OTHER,TAWNY/BROWN,1.0L,LT ,28783,SPECIALTIES,HOUSE OF BB AND BENEDICTINE,65006,5193839    ,INN OF THE MOUNTAIN GODS,287 CARRIZO ROAD,,MESCALERO,NM,80,ON ,0008048054530,714,101079,0.415,238.55
