item_desc,suppl_name,corp_item_prod_cat_name,corp_item_prod_class_name,brand_name,class_desc,category_desc,corp_item_pgrp_name,corp_item_flavor,corp_item_appel_name,corp_item_region_name,corp_item_cnty_name,corp_item_proof,varietal,color,corp_item_size,corp_item_uom,item_no,group_desc,corp_item_prod_super_group_name,customer_no,stdlinxscd,customer_name,address_1,address_2,city,state,site,premise_code,upc_cd,brand_no,suppl_no,decimal_case_qty,net_revenue_amt
CANDONI PINOT GRIGIO(MWO),AREL GROUP WINE & SPIRITS,WINE,WHITE WINE,CANDONI,PINOT GRIGIO/PINOT GRIS,Wine & Wine Coolers,CANDONI,,PROVINCIA DI PAVIA,LOMBARDY,ITALY,0.00,PINOT GRIGIO,WHITE,750ML,ML ,143951,GROUP 9999,CANDONI,3248,5267196    ,TUBAC GOLF RESORT,1 OTERO ROAD,,TUBAC,AZ,40,ON ,0081364500278,5723,102977,4.000,431.72
MISSION VODKA 80,ARIZONA DISTILLING CO,SPIRITS,VODKA,MISSION,VODKA,Liquor Products,MISSION,,DNA--ARIZONA,ARIZONA,UNITED STATES,80.00,BLEND-GRAINS,WHITE,750ML,ML ,922278,,MISSION,3248,5267196    ,TUBAC GOLF RESORT,1 OTERO ROAD,,TUBAC,AZ,40,ON ,0085477000410,1669,113100,2.000,155.92
ANGELS ENVY BBN 86.6,BACARDI USA INC,SPIRITS,BOURBON,ANGELS ENVY,WHISKEY BOURBON,Liquor Products,ANGELS ENVY,,DNA--KENTUCKY,KENTUCKY,UNITED STATES,86.60,BLEND-GRAINS,TAWNY/BROWN,750ML,ML ,404725,ANGELS ENVY,HOUSE OF BACARDI PRESTIGE BRANDS,3248,5267196    ,TUBAC GOLF RESORT,1 OTERO ROAD,,TUBAC,AZ,40,ON ,0085004700300,846,101079,4.319,1019.76
ANGELS ENVY RYE WSKY 100,BACARDI USA INC,SPIRITS,STRAIGHT RYE WHISKY,ANGELS ENVY,RUM,Liquor Products,ANGELS ENVY,,DNA--KENTUCKY,KENTUCKY,UNITED STATES,100.00,RYE,TAWNY/BROWN,750ML,ML ,410753,ANGELS ENVY,HOUSE OF BACARDI PRESTIGE BRANDS,3248,5267196    ,TUBAC GOLF RESORT,1 OTERO ROAD,,TUBAC,AZ,40,ON ,0085004700306,846,101079,0.333,132.38
BACARDI RUM SUPERIOR WHITE 80,BACARDI USA INC,SPIRITS,RUM,BACARDI RUM SUPERIOR,RUM,Liquor Products,BACARDI SPR/G/S/B/151,,DNA--PUERTO RICO,DNA--PUERTO RICO,PUERTO RICO,80.00,,WHITE,1.0L,LT ,28728,,HOUSE OF BACARDI,3248,5267196    ,TUBAC GOLF RESORT,1 OTERO ROAD,,TUBAC,AZ,40,ON ,0008048001530,709,101079,4.000,767.72
BOMBAY DRY GIN 86,BACARDI USA INC,SPIRITS,GIN,BOMBAY GIN,GIN,Liquor Products,BOMBAY ORIGINAL,BLEND-BOTANICALS,DNA--ENGLAND,ENGLAND,UNITED KINGDOM,86.00,BLEND-GRAINS,WHITE,1.0L,LT ,11286,,HOUSE OF BOMBAY,3248,5267196    ,TUBAC GOLF RESORT,1 OTERO ROAD,,TUBAC,AZ,40,ON ,0008048030001,771,101079,1.000,191.93
BOMBAY SAPPHIRE GIN 94,BACARDI USA INC,SPIRITS,GIN,BOMBAY SAPPHIRE GIN,GIN,Liquor Products,BOMBAY SAPPHIRE,BLEND-BOTANICALS,DNA--ENGLAND,ENGLAND,UNITED KINGDOM,94.00,BLEND-GRAINS,WHITE,1.0L,LT ,11291,,HOUSE OF BOMBAY,3248,5267196    ,TUBAC GOLF RESORT,1 OTERO ROAD,,TUBAC,AZ,40,ON ,0008048030101,722,101079,5.250,1897.76
DEWARS WHITE LABEL 80,BACARDI USA INC,SPIRITS,SCOTCH,DEWARS SCOTCH,SCOTCH BLENDED,Liquor Products,DEWARS WHITE LABEL,,DNA--ENGLAND,ENGLAND,UNITED KINGDOM,80.00,BLEND-GRAINS,TAWNY/BROWN,1.0L,LT ,19307,,HOUSE OF DEWARS,3248,5267196    ,TUBAC GOLF RESORT,1 OTERO ROAD,,TUBAC,AZ,40,ON ,0008048023001,738,101079,2.000,671.76
DOM B&B 80,BACARDI USA INC,SPIRITS,CORDIALS/LIQUORS,DOM B&B,BRANDY,Liquor Products,BB/BENEDICTINE,BLEND-PROPRIETARY,DNA--FRANCE,DNA--FRANCE,FRANCE,80.00,BLEND-OTHER,TAWNY/BROWN,750ML,ML ,28784,,HOUSE OF BB AND BENEDICTINE,3248,5267196    ,TUBAC GOLF RESORT,1 OTERO ROAD,,TUBAC,AZ,40,ON ,0008048054540,724,101079,0.250,77.07
GREY GOOSE VODKA 80,BACARDI USA INC,SPIRITS,VODKA,GREY GOOSE VODKA 80,VODKA,Liquor Products,HOUSE OF GREY GOOSE,,DNA--FRANCE,DNA--FRANCE,FRANCE,80.00,WHEAT,WHITE,1.0L,LT ,17098,GREY GOOSE VODKA,HOUSE OF GREY GOOSE,3248,5267196    ,TUBAC GOLF RESORT,1 OTERO ROAD,,TUBAC,AZ,40,ON ,0008048028001,730,101079,24.833,4972.01
GREY GOOSE VODKA NIGHT VISION 80,BACARDI USA INC,SPIRITS,VODKA,GREY GOOSE VODKA 80,VODKA,Liquor Products,HOUSE OF GREY GOOSE,,DNA--FRANCE,DNA--FRANCE,FRANCE,80.00,WHEAT,WHITE,1.0L,LT ,973137,GREY GOOSE VODKA,HOUSE OF GREY GOOSE,3248,5267196    ,TUBAC GOLF RESORT,1 OTERO ROAD,,TUBAC,AZ,40,ON ,0008048000468,730,101079,1.000,200.94
PATRON TEQ ANEJO 80,BACARDI USA INC,SPIRITS,TEQUILA,PATRON ANEJO,TEQUILA,Liquor Products,PATRON TEQUILA (EXCLUDING ROCA),,TEQUILA,JALISCO,MEXICO,80.00,100% BLUE AGAVE,TAWNY/BROWN,750ML,ML ,327,PATRON TEQUILAS,PATRON SPIRITS COMPANY,3248,5267196    ,TUBAC GOLF RESORT,1 OTERO ROAD,,TUBAC,AZ,40,ON ,0072173300001,9151,101079,0.083,0.00
PATRON TEQ REPOSADO 80,BACARDI USA INC,SPIRITS,TEQUILA,PATRON REPOSADO,TEQUILA,Liquor Products,PATRON TEQUILA (EXCLUDING ROCA),,TEQUILA,JALISCO,MEXICO,80.00,100% BLUE AGAVE,TAWNY/BROWN,750ML,ML ,43177,PATRON TEQUILAS,PATRON SPIRITS COMPANY,3248,5267196    ,TUBAC GOLF RESORT,1 OTERO ROAD,,TUBAC,AZ,40,ON ,0072173300015,9155,101079,2.000,971.79
PATRON TEQ SILVER 80,BACARDI USA INC,SPIRITS,TEQUILA,PATRON SILVER,TEQUILA,Liquor Products,PATRON TEQUILA (EXCLUDING ROCA),,TEQUILA,JALISCO,MEXICO,80.00,100% BLUE AGAVE,WHITE,750ML,ML ,328,PATRON TEQUILAS,PATRON SPIRITS COMPANY,3248,5267196    ,TUBAC GOLF RESORT,1 OTERO ROAD,,TUBAC,AZ,40,ON ,0072173300002,9159,101079,10.000,4744.98
