item_desc,suppl_name,corp_item_prod_cat_name,corp_item_prod_class_name,brand_name,class_desc,category_desc,corp_item_pgrp_name,corp_item_flavor,corp_item_appel_name,corp_item_region_name,corp_item_cnty_name,corp_item_proof,varietal,color,corp_item_size,corp_item_uom,item_no,group_desc,corp_item_prod_super_group_name,customer_no,stdlinxscd,customer_name,address_1,address_2,city,state,site,premise_code,upc_cd,brand_no,suppl_no,decimal_case_qty,net_revenue_amt
818 TEQ BLANCO 80,818 SPIRITS/MHW LTD,SPIRITS,TEQUILA,818,TEQUILA,Liquor Products,818 BLANCO,,TEQUILA,JALISCO,MEXICO,80.00,100% BLUE AGAVE,WHITE,750ML,ML ,511786,,818,3169,5217799    ,ARIZONA GRAND RESORT,8000 S ARIZONA GRAND PARKWAY,,PHOENIX,AZ,40,ON ,0019589368701,2853,114444,0.500,94.50
818 TEQ REPOSADO 80,818 SPIRITS/MHW LTD,SPIRITS,TEQUILA,818,TEQUILA,Liquor Products,818 REPOSADO,,TEQUILA,JALISCO,MEXICO,80.00,100% BLUE AGAVE,TAWNY/BROWN,750ML,ML ,511787,,818,3169,5217799    ,ARIZONA GRAND RESORT,8000 S ARIZONA GRAND PARKWAY,,PHOENIX,AZ,40,ON ,0019589303109,2853,114444,0.500,118.47
COPPER CITY BOURBON 90,ARIZONA DISTILLING CO,SPIRITS,BOURBON,COPPER CITY,WHISKEY BOURBON,Liquor Products,COPPER CITY,,DNA--ARIZONA,ARIZONA,UNITED STATES,90.00,BLEND-GRAINS,TAWNY/BROWN,750ML,ML ,922276,,COPPER CITY,3169,5217799    ,ARIZONA GRAND RESORT,8000 S ARIZONA GRAND PARKWAY,,PHOENIX,AZ,40,ON ,0085477000401,1666,113100,77.827,12117.13
MISSION VODKA 80,ARIZONA DISTILLING CO,SPIRITS,VODKA,MISSION,VODKA,Liquor Products,MISSION,,DNA--ARIZONA,ARIZONA,UNITED STATES,80.00,BLEND-GRAINS,WHITE,750ML,ML ,922278,,MISSION,3169,5217799    ,ARIZONA GRAND RESORT,8000 S ARIZONA GRAND PARKWAY,,PHOENIX,AZ,40,ON ,0085477000410,1669,113100,0.500,57.00
PROVISIONER ARIZONA ROSE,ARIZONA STRONGHOLD VINEYARDS,WINE,BLUSH/ROSE WINE,PROVISIONER,OTHER MISC WINES,Wine & Wine Coolers,PROVISIONER,,DNA--ARIZONA,ARIZONA,UNITED STATES,0.00,BLEND-OTHER,ROSE,750ML,ML ,473059,,PROVISIONER,3169,5217799    ,ARIZONA GRAND RESORT,8000 S ARIZONA GRAND PARKWAY,,PHOENIX,AZ,40,ON ,0085923800223,2641,112189,26.000,3005.38
ANGELS ENVY BBN 86.6,BACARDI USA INC,SPIRITS,BOURBON,ANGELS ENVY,WHISKEY BOURBON,Liquor Products,ANGELS ENVY,,DNA--KENTUCKY,KENTUCKY,UNITED STATES,86.60,BLEND-GRAINS,TAWNY/BROWN,750ML,ML ,404725,ANGELS ENVY,HOUSE OF BACARDI PRESTIGE BRANDS,3169,5217799    ,ARIZONA GRAND RESORT,8000 S ARIZONA GRAND PARKWAY,,PHOENIX,AZ,40,ON ,0085004700300,846,101079,20.000,4410.92
BACARDI RUM ANEJO CUATRO 4YR 80,BACARDI USA INC,SPIRITS,RUM,BACARDI RUM ANEJO,RUM,Liquor Products,BACARDI CUATRO,,DNA--PUERTO RICO,DNA--PUERTO RICO,PUERTO RICO,80.00,,TAWNY/BROWN,750ML,ML ,898675,,HOUSE OF BACARDI,3169,5217799    ,ARIZONA GRAND RESORT,8000 S ARIZONA GRAND PARKWAY,,PHOENIX,AZ,40,ON ,0008048098338,720,101079,3.000,532.50
BACARDI RUM ANEJO CUATRO 4YR 80,BACARDI USA INC,SPIRITS,RUM,BACARDI RUM ANEJO,RUM,Liquor Products,BACARDI CUATRO,,DNA--PUERTO RICO,DNA--PUERTO RICO,PUERTO RICO,80.00,,TAWNY/BROWN,1.0L,LT ,899136,,HOUSE OF BACARDI,3169,5217799    ,ARIZONA GRAND RESORT,8000 S ARIZONA GRAND PARKWAY,,PHOENIX,AZ,40,ON ,0008048098339,720,101079,89.000,8659.58
BACARDI RUM MANGO 70,BACARDI USA INC,SPIRITS,RUM,BACARDI RUM FLAVORS,RUM,Liquor Products,BACARDI FLAVORED RUMS,MANGO,DNA--FLORIDA,FLORIDA,UNITED STATES,70.00,,WHITE,750ML,ML ,408455,,HOUSE OF BACARDI,3169,5217799    ,ARIZONA GRAND RESORT,8000 S ARIZONA GRAND PARKWAY,,PHOENIX,AZ,40,ON ,0008048000483,714,101079,0.750,152.28
BACARDI RUM MANGO 70,BACARDI USA INC,SPIRITS,RUM,BACARDI RUM FLAVORS,RUM,Liquor Products,BACARDI FLAVORED RUMS,MANGO,DNA--FLORIDA,FLORIDA,UNITED STATES,70.00,,WHITE,1.0L,LT ,408454,,HOUSE OF BACARDI,3169,5217799    ,ARIZONA GRAND RESORT,8000 S ARIZONA GRAND PARKWAY,,PHOENIX,AZ,40,ON ,0008048000482,714,101079,2.000,359.86
BACARDI RUM SUPERIOR WHITE 12/10PK,BACARDI USA INC,SPIRITS,RUM,BACARDI RUM SUPERIOR,RUM,Liquor Products,BACARDI SPR/G/S/B/151,,DNA--PUERTO RICO,DNA--PUERTO RICO,PUERTO RICO,80.00,,WHITE,50ML,ML ,28732,,HOUSE OF BACARDI,3169,5217799    ,ARIZONA GRAND RESORT,8000 S ARIZONA GRAND PARKWAY,,PHOENIX,AZ,40,ON ,0008048001620,709,101079,4.000,570.92
BACARDI RUM SUPERIOR WHITE 80,BACARDI USA INC,SPIRITS,RUM,BACARDI RUM SUPERIOR,RUM,Liquor Products,BACARDI SPR/G/S/B/151,,DNA--PUERTO RICO,DNA--PUERTO RICO,PUERTO RICO,80.00,,WHITE,1.0L,LT ,28728,,HOUSE OF BACARDI,3169,5217799    ,ARIZONA GRAND RESORT,8000 S ARIZONA GRAND PARKWAY,,PHOENIX,AZ,40,ON ,0008048001530,709,101079,212.000,27002.62
BOMBAY DRY GIN 86,BACARDI USA INC,SPIRITS,GIN,BOMBAY GIN,GIN,Liquor Products,BOMBAY ORIGINAL,BLEND-BOTANICALS,DNA--ENGLAND,ENGLAND,UNITED KINGDOM,86.00,BLEND-GRAINS,WHITE,750ML,ML ,11287,,HOUSE OF BOMBAY,3169,5217799    ,ARIZONA GRAND RESORT,8000 S ARIZONA GRAND PARKWAY,,PHOENIX,AZ,40,ON ,0008048030002,771,101079,1.000,191.88
BOMBAY DRY GIN 86,BACARDI USA INC,SPIRITS,GIN,BOMBAY GIN,GIN,Liquor Products,BOMBAY ORIGINAL,BLEND-BOTANICALS,DNA--ENGLAND,ENGLAND,UNITED KINGDOM,86.00,BLEND-GRAINS,WHITE,1.0L,LT ,11286,,HOUSE OF BOMBAY,3169,5217799    ,ARIZONA GRAND RESORT,8000 S ARIZONA GRAND PARKWAY,,PHOENIX,AZ,40,ON ,0008048030001,771,101079,14.000,2687.02
BOMBAY SAPPHIRE GIN 94,BACARDI USA INC,SPIRITS,GIN,BOMBAY SAPPHIRE GIN,GIN,Liquor Products,BOMBAY SAPPHIRE,BLEND-BOTANICALS,DNA--ENGLAND,ENGLAND,UNITED KINGDOM,94.00,BLEND-GRAINS,WHITE,1.0L,LT ,11291,,HOUSE OF BOMBAY,3169,5217799    ,ARIZONA GRAND RESORT,8000 S ARIZONA GRAND PARKWAY,,PHOENIX,AZ,40,ON ,0008048030101,722,101079,18.000,6334.74
BOMBAY SAPPHIRE GIN 94,BACARDI USA INC,SPIRITS,GIN,BOMBAY SAPPHIRE GIN,GIN,Liquor Products,BOMBAY SAPPHIRE,BLEND-BOTANICALS,DNA--ENGLAND,ENGLAND,UNITED KINGDOM,94.00,BLEND-GRAINS,WHITE,750ML,ML ,11292,,HOUSE OF BOMBAY,3169,5217799    ,ARIZONA GRAND RESORT,8000 S ARIZONA GRAND PARKWAY,,PHOENIX,AZ,40,ON ,0008048030102,722,101079,3.000,755.64
