item_desc,suppl_name,corp_item_prod_cat_name,corp_item_prod_class_name,brand_name,class_desc,category_desc,corp_item_pgrp_name,corp_item_flavor,corp_item_appel_name,corp_item_region_name,corp_item_cnty_name,corp_item_proof,varietal,color,corp_item_size,corp_item_uom,item_no,group_desc,corp_item_prod_super_group_name,customer_no,stdlinxscd,customer_name,address_1,address_2,city,state,site,premise_code,upc_cd,brand_no,suppl_no,decimal_case_qty,net_revenue_amt
GREY GOOSE VODKA 80,BACARDI USA INC,SPIRITS,VODKA,GREY GOOSE ORIGINAL,VODKA IMPORTED,Liquor Products,HOUSE OF GREY GOOSE,,DNA--FRANCE,DNA--FRANCE,FRANCE,80.00,WHEAT,WHITE,1.0L,LT ,17098,VODKA IMPORTED,HOUSE OF GREY GOOSE,50465,7319620    ,WEDGEWOOD WEDDING BNQT CNTR,2441 VELLANO CLUB DR,,CHINO HILLS,CA,20,ON ,0008048028001,1265,101079,3.000,573.12
MARTINI&ROSSI VERMOUTH ROSSO,BACARDI USA INC,WINE,VERMOUTH,MARTINI VERMOUTH ROSSO,VERMOUTH FORTIFIED IMPORTED,Wine & Wine Coolers,MARTINI VERMOUTH,BLEND-BOTANICALS,DNA--PIEDMONT,PIEDMONT,ITALY,0.00,BLEND-OTHER,RED,1.0L,LT ,442533,NONE,HOUSE OF MARTINI,50465,7319620    ,WEDGEWOOD WEDDING BNQT CNTR,2441 VELLANO CLUB DR,,CHINO HILLS,CA,20,ON ,0001103441004,4964,101079,1.000,49.50
MARTINI&ROSSI VERMOUTH EXTRA DRY,BACARDI USA INC,WINE,VERMOUTH,MARTINI VERMOUTH XDRY,VERMOUTH FORTIFIED IMPORTED,Wine & Wine Coolers,MARTINI VERMOUTH,BLEND-BOTANICALS,DNA--PIEDMONT,PIEDMONT,ITALY,0.00,BLEND-OTHER,WHITE,1.0L,LT ,442542,NONE,HOUSE OF MARTINI,50465,7319620    ,WEDGEWOOD WEDDING BNQT CNTR,2441 VELLANO CLUB DR,,CHINO HILLS,CA,20,ON ,0001103442004,4965,101079,1.000,49.50
PATRON TEQ ANEJO 80,BACARDI USA INC,SPIRITS,TEQUILA,PATRON ANEJO,TEQUILA,Liquor Products,PATRON TEQUILA (EXCLUDING ROCA),,TEQUILA,JALISCO,MEXICO,80.00,100% BLUE AGAVE,TAWNY/BROWN,750ML,ML ,327,ANEJO TEQUILA,PATRON SPIRITS COMPANY,50465,7319620    ,WEDGEWOOD WEDDING BNQT CNTR,2441 VELLANO CLUB DR,,CHINO HILLS,CA,20,ON ,0072173300001,4157,101079,1.000,547.20
PATRON TEQ SILVER 80,BACARDI USA INC,SPIRITS,TEQUILA,PATRON SILVER,TEQUILA,Liquor Products,PATRON TEQUILA (EXCLUDING ROCA),,TEQUILA,JALISCO,MEXICO,80.00,100% BLUE AGAVE,WHITE,750ML,ML ,328,SILVER / PLATA TEQUILA,PATRON SPIRITS COMPANY,50465,7319620    ,WEDGEWOOD WEDDING BNQT CNTR,2441 VELLANO CLUB DR,,CHINO HILLS,CA,20,ON ,0072173300002,4160,101079,10.000,4614.00
CK MONDAVI CAB SAUV 16/17,C MONDAVI & FAMILY,WINE,RED WINE,CK MONDAVI VARIETALS 750ML,CA - CALIFORNIA,Wine & Wine Coolers,CK MONDAVI,,DNA--CALIFORNIA,CALIFORNIA,UNITED STATES,0.00,CABERNET SAUVIGNON,RED,750ML,ML ,53691,CALIFORNIA,CMF CORE,50465,7319620    ,WEDGEWOOD WEDDING BNQT CNTR,2441 VELLANO CLUB DR,,CHINO HILLS,CA,20,ON ,0008601250093,41416,100085,0.916,33.00
CK MONDAVI CHARD,C MONDAVI & FAMILY,WINE,WHITE WINE,CK MONDAVI VARIETALS 750ML,CA - CALIFORNIA,Wine & Wine Coolers,CK MONDAVI,,DNA--CALIFORNIA,CALIFORNIA,UNITED STATES,0.00,CHARDONNAY,WHITE,750ML,ML ,64126,CALIFORNIA,CMF CORE,50465,7319620    ,WEDGEWOOD WEDDING BNQT CNTR,2441 VELLANO CLUB DR,,CHINO HILLS,CA,20,ON ,0008601240073,41416,100085,26.000,1232.40
CK MONDAVI MERLOT(SC),C MONDAVI & FAMILY,WINE,RED WINE,CK MONDAVI VARIETALS 750ML,CA - CALIFORNIA,Wine & Wine Coolers,CK MONDAVI,,DNA--CALIFORNIA,CALIFORNIA,UNITED STATES,0.00,MERLOT,RED,750ML,ML ,479864,CALIFORNIA,CMF CORE,50465,7319620    ,WEDGEWOOD WEDDING BNQT CNTR,2441 VELLANO CLUB DR,,CHINO HILLS,CA,20,ON ,0008601250083,41416,100085,20.000,948.00
CK MONDAVI MOSCATO(SC),C MONDAVI & FAMILY,WINE,WHITE WINE,CK MONDAVI VARIETALS 750ML,CA - CALIFORNIA,Wine & Wine Coolers,CK MONDAVI,,DNA--CALIFORNIA,CALIFORNIA,UNITED STATES,0.00,MOSCATO,WHITE,750ML,ML ,479861,CALIFORNIA,CMF CORE,50465,7319620    ,WEDGEWOOD WEDDING BNQT CNTR,2441 VELLANO CLUB DR,,CHINO HILLS,CA,20,ON ,0008601240120,41416,100085,7.000,331.80
CK MONDAVI PINOT GRIGIO(SC),C MONDAVI & FAMILY,WINE,WHITE WINE,CK MONDAVI VARIETALS 750ML,CA - CALIFORNIA,Wine & Wine Coolers,CK MONDAVI,,DNA--CALIFORNIA,CALIFORNIA,UNITED STATES,0.00,PINOT GRIGIO,WHITE,750ML,ML ,479857,CALIFORNIA,CMF CORE,50465,7319620    ,WEDGEWOOD WEDDING BNQT CNTR,2441 VELLANO CLUB DR,,CHINO HILLS,CA,20,ON ,0008601240083,41416,100085,32.000,1516.80
