item_desc,suppl_name,corp_item_prod_cat_name,corp_item_prod_class_name,brand_name,class_desc,category_desc,corp_item_pgrp_name,corp_item_flavor,corp_item_appel_name,corp_item_region_name,corp_item_cnty_name,corp_item_proof,varietal,color,corp_item_size,corp_item_uom,item_no,group_desc,corp_item_prod_super_group_name,customer_no,stdlinxscd,customer_name,address_1,address_2,city,state,site,premise_code,upc_cd,brand_no,suppl_no,decimal_case_qty,net_revenue_amt
QUECHOL SOTOL TEXANUM 92.6,3 BADGE MIXOLOGY,SPIRITS,DISTILLED SPIRIT SPECIALTY,QUECHOL SOTOL,LIQUOR,Liquor Products,QUECHOL,,DNA--DURANGO,DURANGO,MEXICO,92.60,SOTOL,WHITE,750ML,ML ,558372,TEQUILA,QUECHOL,6420,5193837    ,BISHOPS LODGE,1297 BISHOPS LODGE ROAD,,SANTA FE,NM,80,ON ,0081003460031,798,102828,0.833,229.95
QUECHOL SOTOL WHEELERI 91,3 BADGE MIXOLOGY,SPIRITS,DISTILLED SPIRIT SPECIALTY,QUECHOL SOTOL,LIQUOR,Liquor Products,QUECHOL,,DNA--DURANGO,DURANGO,MEXICO,91.00,SOTOL,WHITE,750ML,ML ,558371,TEQUILA,QUECHOL,6420,5193837    ,BISHOPS LODGE,1297 BISHOPS LODGE ROAD,,SANTA FE,NM,80,ON ,0081003460032,798,102828,2.000,527.92
UNCLE VALS BOTANICAL GIN 90,3 BADGE MIXOLOGY,SPIRITS,GIN,UNCLE VALS,LIQUOR,Liquor Products,UNCLE VAL'S,BLEND-BOTANICALS,DNA--OREGON,OREGON,UNITED STATES,90.00,BLEND-GRAINS,WHITE,750ML,ML ,401363,GINS/FLAVORED GINS,UNCLE VAL'S,6420,5193837    ,BISHOPS LODGE,1297 BISHOPS LODGE ROAD,,SANTA FE,NM,80,ON ,0008592410031,1348,102828,0.000,0.00
ANGELS ENVY BBN 86.6,BACARDI USA INC,SPIRITS,BOURBON,ANGELS ENVY (NW),LIQUOR,Liquor Products,ANGELS ENVY,,DNA--KENTUCKY,KENTUCKY,UNITED STATES,86.60,BLEND-GRAINS,TAWNY/BROWN,750ML,ML ,404725,BOURBON WHISKEY,HOUSE OF BACARDI PRESTIGE BRANDS,6420,5193837    ,BISHOPS LODGE,1297 BISHOPS LODGE ROAD,,SANTA FE,NM,80,ON ,0085004700300,1238,101079,11.000,2687.56
ANGELS ENVY RYE WSKY 100,BACARDI USA INC,SPIRITS,STRAIGHT RYE WHISKY,ANGELS ENVY (NW),LIQUOR,Liquor Products,ANGELS ENVY,,DNA--KENTUCKY,KENTUCKY,UNITED STATES,100.00,RYE,TAWNY/BROWN,750ML,ML ,410753,BOURBON WHISKEY,HOUSE OF BACARDI PRESTIGE BRANDS,6420,5193837    ,BISHOPS LODGE,1297 BISHOPS LODGE ROAD,,SANTA FE,NM,80,ON ,0085004700306,1238,101079,3.000,1271.88
DOM B&B 80,BACARDI USA INC,SPIRITS,CORDIALS/LIQUORS,B & B LIQUEUR,LIQUOR,Liquor Products,BB/BENEDICTINE,BLEND-PROPRIETARY,DNA--FRANCE,DNA--FRANCE,FRANCE,80.00,BLEND-OTHER,TAWNY/BROWN,1.0L,LT ,28783,SPECIALTIES,HOUSE OF BB AND BENEDICTINE,6420,5193837    ,BISHOPS LODGE,1297 BISHOPS LODGE ROAD,,SANTA FE,NM,80,ON ,0008048054530,714,101079,0.250,158.97
DOM BENEDICTINE 80,BACARDI USA INC,SPIRITS,CORDIALS/LIQUORS,B & B LIQUEUR,LIQUOR,Liquor Products,BB/BENEDICTINE,BLEND-BOTANICALS,DNA--FRANCE,DNA--FRANCE,FRANCE,80.00,BLEND-OTHER,TAWNY/BROWN,750ML,ML ,28789,SPECIALTIES,HOUSE OF BB AND BENEDICTINE,6420,5193837    ,BISHOPS LODGE,1297 BISHOPS LODGE ROAD,,SANTA FE,NM,80,ON ,0008048055540,714,101079,0.250,102.27
BACARDI RUM SUPERIOR WHITE 80,BACARDI USA INC,SPIRITS,RUM,BACARDI FLAVORS,LIQUOR,Liquor Products,BACARDI SPR/G/S/B/151,,DNA--PUERTO RICO,DNA--PUERTO RICO,PUERTO RICO,80.00,,WHITE,1.0L,LT ,28728,RUM,HOUSE OF BACARDI,6420,5193837    ,BISHOPS LODGE,1297 BISHOPS LODGE ROAD,,SANTA FE,NM,80,ON ,0008048001530,300,101079,2.831,698.49
BOMBAY SAPPHIRE GIN 94,BACARDI USA INC,SPIRITS,GIN,BOMBAY SAPPHIRE EAST,LIQUOR,Liquor Products,BOMBAY SAPPHIRE,BLEND-BOTANICALS,DNA--ENGLAND,ENGLAND,UNITED KINGDOM,94.00,BLEND-GRAINS,WHITE,200ML,ML ,29121,GINS/FLAVORED GINS,HOUSE OF BOMBAY,6420,5193837    ,BISHOPS LODGE,1297 BISHOPS LODGE ROAD,,SANTA FE,NM,80,ON ,0008048000006,1275,101079,3.000,233.79
BOMBAY SAPPHIRE GIN 94,BACARDI USA INC,SPIRITS,GIN,BOMBAY SAPPHIRE GIN,LIQUOR,Liquor Products,BOMBAY SAPPHIRE,BLEND-BOTANICALS,DNA--ENGLAND,ENGLAND,UNITED KINGDOM,94.00,BLEND-GRAINS,WHITE,1.0L,LT ,11291,GINS/FLAVORED GINS,HOUSE OF BOMBAY,6420,5193837    ,BISHOPS LODGE,1297 BISHOPS LODGE ROAD,,SANTA FE,NM,80,ON ,0008048030101,1300,101079,6.333,1941.10
