item_desc,suppl_name,corp_item_prod_cat_name,corp_item_prod_class_name,brand_name,class_desc,category_desc,corp_item_pgrp_name,corp_item_flavor,corp_item_appel_name,corp_item_region_name,corp_item_cnty_name,corp_item_proof,varietal,color,corp_item_size,corp_item_uom,item_no,group_desc,corp_item_prod_super_group_name,customer_no,stdlinxscd,customer_name,address_1,address_2,city,state,site,premise_code,upc_cd,brand_no,suppl_no,decimal_case_qty,net_revenue_amt
DAILYS RTD BLUE HAWAIIAN POUCH LSE,AMERICAN BEVERAGE CORP(DAILYS),WINE,SPECIALTY WINES,DAILYS RTD POUCH,COCKTAILS (WINE BASED),Wine & Wine Coolers,DAILY'S,TROPICAL,DNA--UNITED STATES,DNA--UNITED STATES,UNITED STATES,0.00,ORANGE,BLUE,10 Z,OZ ,484083,,DAILY'S,18,5545942    ,CAMELBACK INN RESORT,5402 E LINCOLN DRIVE,,SCOTTSDALE,AZ,40,ON ,0007480618610,4450,100153,2.000,71.74
DAILYS RTD MARGARITA POUCH LSE,AMERICAN BEVERAGE CORP(DAILYS),WINE,SPECIALTY WINES,DAILYS RTD POUCH,COCKTAILS (WINE BASED),Wine & Wine Coolers,DAILY'S,LIME,DNA--UNITED STATES,DNA--UNITED STATES,UNITED STATES,0.00,BLEND-GENERIC,GREEN,10 Z,OZ ,485598,,DAILY'S,18,5545942    ,CAMELBACK INN RESORT,5402 E LINCOLN DRIVE,,SCOTTSDALE,AZ,40,ON ,0007480618410,4450,100153,3.000,107.61
DAILYS RTD PINA COLADA POUCH LSE,AMERICAN BEVERAGE CORP(DAILYS),WINE,SPECIALTY WINES,DAILYS RTD POUCH,COCKTAILS (WINE BASED),Wine & Wine Coolers,DAILY'S,PINEAPPLE & COCONUT,DNA--UNITED STATES,DNA--UNITED STATES,UNITED STATES,0.00,BLEND-GENERIC,WHITE,10 Z,OZ ,485582,,DAILY'S,18,5545942    ,CAMELBACK INN RESORT,5402 E LINCOLN DRIVE,,SCOTTSDALE,AZ,40,ON ,0007480618440,4450,100153,4.000,143.48
DAILYS RTD STRAW DAIQ POUCH LSE,AMERICAN BEVERAGE CORP(DAILYS),WINE,SPECIALTY WINES,DAILYS RTD POUCH,COCKTAILS (WINE BASED),Wine & Wine Coolers,DAILY'S,STRAWBERRY,DNA--UNITED STATES,DNA--UNITED STATES,UNITED STATES,0.00,BLEND-GENERIC,RED,10 Z,OZ ,485580,,DAILY'S,18,5545942    ,CAMELBACK INN RESORT,5402 E LINCOLN DRIVE,,SCOTTSDALE,AZ,40,ON ,0007480618420,4450,100153,3.000,107.61
COPPER CITY BOURBON 90,ARIZONA DISTILLING CO,SPIRITS,BOURBON,COPPER CITY,WHISKEY BOURBON,Liquor Products,COPPER CITY,,DNA--ARIZONA,ARIZONA,UNITED STATES,90.00,BLEND-GRAINS,TAWNY/BROWN,750ML,ML ,922276,,COPPER CITY,18,5545942    ,CAMELBACK INN RESORT,5402 E LINCOLN DRIVE,,SCOTTSDALE,AZ,40,ON ,0085477000401,1666,113100,2.331,390.79
ABERFELDY SCO SMALT 12YR 80,BACARDI USA INC,SPIRITS,SCOTCH,ABERFELDY SCOTCH,SCOTCH SINGLE MALT,Liquor Products,ABERFELDY SCOTCH,,DNA--HIGHLANDS,SCOTLAND,UNITED KINGDOM,80.00,BARLEY,TAWNY/BROWN,750ML,ML ,412191,ABERFELDY,HOUSE OF BACARDI SINGLE MALTS,18,5545942    ,CAMELBACK INN RESORT,5402 E LINCOLN DRIVE,,SCOTTSDALE,AZ,40,ON ,0008048022000,733,101079,0.500,113.97
ANGELS ENVY BBN 86.6,BACARDI USA INC,SPIRITS,BOURBON,ANGELS ENVY,WHISKEY BOURBON,Liquor Products,ANGELS ENVY,,DNA--KENTUCKY,KENTUCKY,UNITED STATES,86.60,BLEND-GRAINS,TAWNY/BROWN,750ML,ML ,404725,ANGELS ENVY,HOUSE OF BACARDI PRESTIGE BRANDS,18,5545942    ,CAMELBACK INN RESORT,5402 E LINCOLN DRIVE,,SCOTTSDALE,AZ,40,ON ,0085004700300,846,101079,31.000,6816.36
ANGELS ENVY RYE WSKY 100,BACARDI USA INC,SPIRITS,STRAIGHT RYE WHISKY,ANGELS ENVY,RUM,Liquor Products,ANGELS ENVY,,DNA--KENTUCKY,KENTUCKY,UNITED STATES,100.00,RYE,TAWNY/BROWN,750ML,ML ,410753,ANGELS ENVY,HOUSE OF BACARDI PRESTIGE BRANDS,18,5545942    ,CAMELBACK INN RESORT,5402 E LINCOLN DRIVE,,SCOTTSDALE,AZ,40,ON ,0085004700306,846,101079,18.833,7185.45
BACARDI RUM GOLD RSV OCHO 8YR 80,BACARDI USA INC,SPIRITS,RUM,BACARDI 8,RUM,Liquor Products,BACARDI 8,,DNA--PUERTO RICO,DNA--PUERTO RICO,PUERTO RICO,80.00,,TAWNY/BROWN,1.0L,LT ,893641,,HOUSE OF BACARDI,18,5545942    ,CAMELBACK INN RESORT,5402 E LINCOLN DRIVE,,SCOTTSDALE,AZ,40,ON ,0008048050530,700,101079,2.333,375.30
BACARDI RUM ANEJO CUATRO 4YR 80,BACARDI USA INC,SPIRITS,RUM,BACARDI RUM ANEJO,RUM,Liquor Products,BACARDI CUATRO,,DNA--PUERTO RICO,DNA--PUERTO RICO,PUERTO RICO,80.00,,TAWNY/BROWN,1.0L,LT ,899136,,HOUSE OF BACARDI,18,5545942    ,CAMELBACK INN RESORT,5402 E LINCOLN DRIVE,,SCOTTSDALE,AZ,40,ON ,0008048098339,720,101079,16.998,1746.18
BACARDI RUM SUPERIOR WHITE 12/10PK,BACARDI USA INC,SPIRITS,RUM,BACARDI RUM SUPERIOR,RUM,Liquor Products,BACARDI SPR/G/S/B/151,,DNA--PUERTO RICO,DNA--PUERTO RICO,PUERTO RICO,80.00,,WHITE,50ML,ML ,28732,,HOUSE OF BACARDI,18,5545942    ,CAMELBACK INN RESORT,5402 E LINCOLN DRIVE,,SCOTTSDALE,AZ,40,ON ,0008048001620,709,101079,7.000,957.11
BACARDI RUM SUPERIOR WHITE 80,BACARDI USA INC,SPIRITS,RUM,BACARDI RUM SUPERIOR,RUM,Liquor Products,BACARDI SPR/G/S/B/151,,DNA--PUERTO RICO,DNA--PUERTO RICO,PUERTO RICO,80.00,,WHITE,1.0L,LT ,28728,,HOUSE OF BACARDI,18,5545942    ,CAMELBACK INN RESORT,5402 E LINCOLN DRIVE,,SCOTTSDALE,AZ,40,ON ,0008048001530,709,101079,121.000,16861.16
BOMBAY SAPPHIRE GIN 94,BACARDI USA INC,SPIRITS,GIN,BOMBAY SAPPHIRE GIN,GIN,Liquor Products,BOMBAY SAPPHIRE,BLEND-BOTANICALS,DNA--ENGLAND,ENGLAND,UNITED KINGDOM,94.00,BLEND-GRAINS,WHITE,750ML,ML ,11292,,HOUSE OF BOMBAY,18,5545942    ,CAMELBACK INN RESORT,5402 E LINCOLN DRIVE,,SCOTTSDALE,AZ,40,ON ,0008048030102,722,101079,3.000,755.64
BOMBAY SAPPHIRE GIN 94,BACARDI USA INC,SPIRITS,GIN,BOMBAY SAPPHIRE GIN,GIN,Liquor Products,BOMBAY SAPPHIRE,BLEND-BOTANICALS,DNA--ENGLAND,ENGLAND,UNITED KINGDOM,94.00,BLEND-GRAINS,WHITE,1.0L,LT ,11291,,HOUSE OF BOMBAY,18,5545942    ,CAMELBACK INN RESORT,5402 E LINCOLN DRIVE,,SCOTTSDALE,AZ,40,ON ,0008048030101,722,101079,23.000,8158.39
CAZADORES TEQ BLANCO 80 PET 10/12P,BACARDI USA INC,SPIRITS,TEQUILA,CAZADORES TEQUILA,TEQUILA,Liquor Products,HOUSE OF CAZADORES,,TEQUILA,JALISCO,MEXICO,80.00,100% BLUE AGAVE,WHITE,50ML,ML ,535899,,HOUSE OF CAZADORES,18,5545942    ,CAMELBACK INN RESORT,5402 E LINCOLN DRIVE,,SCOTTSDALE,AZ,40,ON ,0008048098351,728,101079,0.000,0.00
DEWARS WHITE LABEL 80,BACARDI USA INC,SPIRITS,SCOTCH,DEWARS SCOTCH,SCOTCH BLENDED,Liquor Products,DEWARS WHITE LABEL,,DNA--SCOTLAND,SCOTLAND,UNITED KINGDOM,80.00,BLEND-GRAINS,TAWNY/BROWN,750ML,ML ,19315,,HOUSE OF DEWARS,18,5545942    ,CAMELBACK INN RESORT,5402 E LINCOLN DRIVE,,SCOTTSDALE,AZ,40,ON ,0008048023002,738,101079,3.749,873.66
DEWARS WHITE LABEL 80,BACARDI USA INC,SPIRITS,SCOTCH,DEWARS SCOTCH,SCOTCH BLENDED,Liquor Products,DEWARS WHITE LABEL,,DNA--ENGLAND,ENGLAND,UNITED KINGDOM,80.00,BLEND-GRAINS,TAWNY/BROWN,1.0L,LT ,19307,,HOUSE OF DEWARS,18,5545942    ,CAMELBACK INN RESORT,5402 E LINCOLN DRIVE,,SCOTTSDALE,AZ,40,ON ,0008048023001,738,101079,7.995,2750.27
