item_desc,suppl_name,corp_item_prod_cat_name,corp_item_prod_class_name,brand_name,class_desc,category_desc,corp_item_pgrp_name,corp_item_flavor,corp_item_appel_name,corp_item_region_name,corp_item_cnty_name,corp_item_proof,varietal,color,corp_item_size,corp_item_uom,item_no,group_desc,corp_item_prod_super_group_name,customer_no,stdlinxscd,customer_name,address_1,address_2,city,state,site,premise_code,upc_cd,brand_no,suppl_no,decimal_case_qty,net_revenue_amt
BOMBAY SAPPHIRE GIN 94,BACARDI USA INC,SPIRITS,GIN,BOMBAY SAPPHIRE,GIN IMPORTED,Liquor Products,BOMBAY SAPPHIRE,BLEND-BOTANICALS,DNA--ENGLAND,ENGLAND,UNITED KINGDOM,94.00,BLEND-GRAINS,WHITE,750ML,ML ,11292,NONE,HOUSE OF BOMBAY,30209,5243625    ,VINTNERS INN,4330-50 BARNES RD,,SANTA ROSA,CA,25,ON ,0008048030102,3988,101079,1.000,238.00
GREY GOOSE VODKA 80,BACARDI USA INC,SPIRITS,VODKA,GREY GOOSE ORIGINAL,VODKA IMPORTED,Liquor Products,HOUSE OF GREY GOOSE,,DNA--FRANCE,DNA--FRANCE,FRANCE,80.00,WHEAT,WHITE,1.0L,LT ,17098,VODKA IMPORTED,HOUSE OF GREY GOOSE,30209,5243625    ,VINTNERS INN,4330-50 BARNES RD,,SANTA ROSA,CA,25,ON ,0008048028001,1265,101079,9.000,1701.00
PATRON TEQ REPOSADO 80,BACARDI USA INC,SPIRITS,TEQUILA,PATRON REPO,TEQUILA,Liquor Products,PATRON TEQUILA (EXCLUDING ROCA),,TEQUILA,JALISCO,MEXICO,80.00,100% BLUE AGAVE,TAWNY/BROWN,750ML,ML ,43177,REPOSADO TEQUILA,PATRON SPIRITS COMPANY,30209,5243625    ,VINTNERS INN,4330-50 BARNES RD,,SANTA ROSA,CA,25,ON ,0072173300015,4159,101079,0.083,45.40
PATRON TEQ SILVER 80,BACARDI USA INC,SPIRITS,TEQUILA,PATRON SILVER,TEQUILA,Liquor Products,PATRON TEQUILA (EXCLUDING ROCA),,TEQUILA,JALISCO,MEXICO,80.00,100% BLUE AGAVE,WHITE,750ML,ML ,328,SILVER / PLATA TEQUILA,PATRON SPIRITS COMPANY,30209,5243625    ,VINTNERS INN,4330-50 BARNES RD,,SANTA ROSA,CA,25,ON ,0072173300002,4160,101079,0.332,166.80
B&G PINOT NOIR BISTRO,"BGPL-USA, INC",WINE,RED WINE,B&G BISTRO,FRENCH WINE,Wine & Wine Coolers,BISTRO / RESERVE VARIETALS,,DNA--FRANCE,DNA--FRANCE,FRANCE,0.00,PINOT NOIR,RED,750ML,ML ,140064,LANGUEDOC/ROUSSILLON RED,BARTON & GUESTIER,30209,5243625    ,VINTNERS INN,4330-50 BARNES RD,,SANTA ROSA,CA,25,ON ,0008700034507,43293,105928,16.000,1459.20
APEROL APERITIVO 22,CAMPARI AMERICA,SPIRITS,CORDIALS/LIQUORS,APEROL,CORDIALS IMPORTED,Liquor Products,APEROL,BLEND-PROPRIETARY,DNA--MARCHES,MARCHES,ITALY,22.00,,ORANGE,1.0L,LT ,557367,FLAVORED CORDIAL IMPORTED,APEROL,30209,5243625    ,VINTNERS INN,4330-50 BARNES RD,,SANTA ROSA,CA,25,ON ,0072105900238,3208,100478,1.663,316.46
CAMPARI APERITIVO 48,CAMPARI AMERICA,SPIRITS,CORDIALS/LIQUORS,CAMPARI,APERITIF / BITTERS IMPORTED,Liquor Products,CAMPARI,BLEND-PROPRIETARY,DNA--LOMBARDY,LOMBARDY,ITALY,48.00,,RED,1.0L,LT ,980581,NONE,CAMPARI,30209,5243625    ,VINTNERS INN,4330-50 BARNES RD,,SANTA ROSA,CA,25,ON ,0002105904100,1360,100478,1.079,432.29
COURVOISIER COG VS 80,CAMPARI AMERICA,SPIRITS,BRANDY,COURVOISIER VS,BRANDY IMPORTED,Liquor Products,COURVOISIER VS,,COGNAC,COGNAC,FRANCE,80.00,BLEND-COGNAC,TAWNY/BROWN,1.0L,LT ,407349,COGNAC,COURVOISIER,30209,5243625    ,VINTNERS INN,4330-50 BARNES RD,,SANTA ROSA,CA,25,ON ,0008068696103,281,100478,0.249,116.25
COURVOISIER COG VSOP 80,CAMPARI AMERICA,SPIRITS,BRANDY,COURVOISIER VSOP,BRANDY IMPORTED,Liquor Products,COURVOISIER VSOP,,COGNAC,COGNAC,FRANCE,80.00,BLEND-COGNAC,TAWNY/BROWN,750ML,ML ,406998,COGNAC,COURVOISIER,30209,5243625    ,VINTNERS INN,4330-50 BARNES RD,,SANTA ROSA,CA,25,ON ,0008068696204,282,100478,0.166,80.50
FRANGELICO LIQ 40,CAMPARI AMERICA,SPIRITS,CORDIALS/LIQUORS,FRANGELICO LIQUEUR,CORDIALS IMPORTED,Liquor Products,FRANGELICO LIQUEUR,HAZELNUT,DNA--ITALY,DNA--ITALY,ITALY,40.00,,WHITE,1.0L,LT ,311648,FLAVORED CORDIAL IMPORTED,FRANGELICO LIQUEUR,30209,5243625    ,VINTNERS INN,4330-50 BARNES RD,,SANTA ROSA,CA,25,ON ,0072105998100,1022,100478,0.166,74.98
