item_desc,suppl_name,corp_item_prod_cat_name,corp_item_prod_class_name,brand_name,class_desc,category_desc,corp_item_pgrp_name,corp_item_flavor,corp_item_appel_name,corp_item_region_name,corp_item_cnty_name,corp_item_proof,varietal,color,corp_item_size,corp_item_uom,item_no,group_desc,corp_item_prod_super_group_name,customer_no,stdlinxscd,customer_name,address_1,address_2,city,state,site,premise_code,upc_cd,brand_no,suppl_no,decimal_case_qty,net_revenue_amt
CHARLES SMITH BAND OF ROSES(SC)22,ACKLEY BRANDS LTD.,WINE,BLUSH/ROSE WINE,BETZ,DOMESTIC WINES - LO,Wine & Wine Coolers,CHARLES SMITH WINES,,DNA--WASHINGTON,WASHINGTON,UNITED STATES,0.00,BLEND-OTHER,ROSE,750ML,ML ,610918,,CHARLES SMITH WINES,126014,1794922    ,HILTON GRAND VAC CLUB LV STRIP,2650 LAS VEGAS BLVD SO,,LAS VEGAS,NV,30,ON ,0008600325310,13263,115896,2.333,321.13
CHARLES SMITH BAND OF ROSES(SC)22,ACKLEY BRANDS LTD.,WINE,BLUSH/ROSE WINE,BETZ,DOMESTIC WINES - LO,Wine & Wine Coolers,CHARLES SMITH WINES,,DNA--WASHINGTON,WASHINGTON,UNITED STATES,0.00,BLEND-OTHER,ROSE,750ML,ML ,610919,,CHARLES SMITH WINES,126014,1794922    ,HILTON GRAND VAC CLUB LV STRIP,2650 LAS VEGAS BLVD SO,,LAS VEGAS,NV,30,ON ,0008312001500,13263,115896,2.500,296.94
CHARLES SMITH VELV DEVIL MER(SC),ACKLEY BRANDS LTD.,WINE,RED WINE,BETZ,DOMESTIC WINES - LO,Wine & Wine Coolers,CHARLES SMITH WINES,,DNA--WASHINGTON,WASHINGTON,UNITED STATES,0.00,MERLOT,RED,750ML,ML ,602594,,CHARLES SMITH WINES,126014,1794922    ,HILTON GRAND VAC CLUB LV STRIP,2650 LAS VEGAS BLVD SO,,LAS VEGAS,NV,30,ON ,0008312001505,13263,115896,0.500,80.94
CHARLES SMITH VELV DEVIL MER(SC),ACKLEY BRANDS LTD.,WINE,RED WINE,CHARLES SMITH,DOMESTIC WINES - LO,Wine & Wine Coolers,CHARLES SMITH WINES,,DNA--WASHINGTON,WASHINGTON,UNITED STATES,0.00,MERLOT,RED,750ML,ML ,554463,,CHARLES SMITH WINES,126014,1794922    ,HILTON GRAND VAC CLUB LV STRIP,2650 LAS VEGAS BLVD SO,,LAS VEGAS,NV,30,ON ,0008600325302,9740,115896,1.000,108.00
CHARLES SMITH BAND OF ROSES(SC)20,ACKLEY BRANDS LTD.,WINE,BLUSH/ROSE WINE,CHARLES SMITH (AB) DO NOT USE,DOMESTIC WINES - LO,Wine & Wine Coolers,CHARLES SMITH WINES,,DNA--WASHINGTON,WASHINGTON,UNITED STATES,0.00,BLEND-OTHER,ROSE,750ML,ML ,537855,,CHARLES SMITH WINES,126014,1794922    ,HILTON GRAND VAC CLUB LV STRIP,2650 LAS VEGAS BLVD SO,,LAS VEGAS,NV,30,ON ,0008600325310,13179,115896,2.750,332.01
BOMBAY DRY GIN 86,BACARDI USA INC,SPIRITS,GIN,BOMBAY GIN 86 PR,GIN,Liquor Products,BOMBAY ORIGINAL,BLEND-BOTANICALS,DNA--ENGLAND,ENGLAND,UNITED KINGDOM,86.00,BLEND-GRAINS,WHITE,1.0L,LT ,11286,BOMBAY ORIGINAL,HOUSE OF BOMBAY,126014,1794922    ,HILTON GRAND VAC CLUB LV STRIP,2650 LAS VEGAS BLVD SO,,LAS VEGAS,NV,30,ON ,0008048030001,4425,101079,12.417,3920.05
BOMBAY SAPPHIRE GIN 94,BACARDI USA INC,SPIRITS,GIN,BOMBAY SAPPHIRE 94,GIN,Liquor Products,BOMBAY SAPPHIRE,BLEND-BOTANICALS,DNA--ENGLAND,ENGLAND,UNITED KINGDOM,94.00,BLEND-GRAINS,WHITE,1.0L,LT ,11291,BOMBAY SAPPHIRE,HOUSE OF BOMBAY,126014,1794922    ,HILTON GRAND VAC CLUB LV STRIP,2650 LAS VEGAS BLVD SO,,LAS VEGAS,NV,30,ON ,0008048030101,4426,101079,3.500,1449.30
BOMBAY SAPPHIRE GIN 94,BACARDI USA INC,SPIRITS,GIN,BOMBAY SAPPHIRE 94,GIN,Liquor Products,BOMBAY SAPPHIRE,BLEND-BOTANICALS,DNA--ENGLAND,ENGLAND,UNITED KINGDOM,94.00,BLEND-GRAINS,WHITE,750ML,ML ,11292,BOMBAY SAPPHIRE,HOUSE OF BOMBAY,126014,1794922    ,HILTON GRAND VAC CLUB LV STRIP,2650 LAS VEGAS BLVD SO,,LAS VEGAS,NV,30,ON ,0008048030102,4426,101079,0.250,78.27
BOMBAY SAPPHIRE GIN 94,BACARDI USA INC,SPIRITS,GIN,BOMBAY SAPPHIRE 94,GIN,Liquor Products,BOMBAY SAPPHIRE,BLEND-BOTANICALS,DNA--ENGLAND,ENGLAND,UNITED KINGDOM,94.00,BLEND-GRAINS,WHITE,375ML,ML ,29102,BOMBAY SAPPHIRE,HOUSE OF BOMBAY,126014,1794922    ,HILTON GRAND VAC CLUB LV STRIP,2650 LAS VEGAS BLVD SO,,LAS VEGAS,NV,30,ON ,0008048030103,4426,101079,3.000,417.00
DEWARS WHITE LABEL 80,BACARDI USA INC,SPIRITS,SCOTCH,DEWARS WHITE LABEL,SCOTCH,Liquor Products,DEWARS WHITE LABEL,,DNA--ENGLAND,ENGLAND,UNITED KINGDOM,80.00,BLEND-GRAINS,TAWNY/BROWN,1.0L,LT ,19307,DEWARS WHITE LABEL,HOUSE OF DEWARS,126014,1794922    ,HILTON GRAND VAC CLUB LV STRIP,2650 LAS VEGAS BLVD SO,,LAS VEGAS,NV,30,ON ,0008048023001,4421,101079,1.166,464.12
