item_desc,suppl_name,corp_item_prod_cat_name,corp_item_prod_class_name,brand_name,class_desc,category_desc,corp_item_pgrp_name,corp_item_flavor,corp_item_appel_name,corp_item_region_name,corp_item_cnty_name,corp_item_proof,varietal,color,corp_item_size,corp_item_uom,item_no,group_desc,corp_item_prod_super_group_name,customer_no,stdlinxscd,customer_name,address_1,address_2,city,state,site,premise_code,upc_cd,brand_no,suppl_no,decimal_case_qty,net_revenue_amt
BOMBAY SAPPHIRE GIN 94,BACARDI USA INC,SPIRITS,GIN,BOMBAY SAPPHIRE,GIN IMPORTED,Liquor Products,BOMBAY SAPPHIRE,BLEND-BOTANICALS,DNA--ENGLAND,ENGLAND,UNITED KINGDOM,94.00,BLEND-GRAINS,WHITE,750ML,ML ,11292,NONE,HOUSE OF BOMBAY,50547,7319596    ,WEDGEWOOD WEDDING & BNQT CNTR,8007 SOFTWINDS DR,,CORONA,CA,20,ON ,0008048030102,3988,101079,0.332,90.92
CAZADORES TEQ BLANCO 80,BACARDI USA INC,SPIRITS,TEQUILA,CAZADORES BLANCO,TEQUILA,Liquor Products,HOUSE OF CAZADORES,,TEQUILA,JALISCO,MEXICO,80.00,100% BLUE AGAVE,WHITE,1.0L,LT ,535809,,HOUSE OF CAZADORES,50547,7319596    ,WEDGEWOOD WEDDING & BNQT CNTR,8007 SOFTWINDS DR,,CORONA,CA,20,ON ,0008048017201,4833,101079,9.991,3805.36
CAZADORES TEQ BLANCO 80,BACARDI USA INC,SPIRITS,TEQUILA,CAZADORES BLANCO,TEQUILA,Liquor Products,HOUSE OF CAZADORES,,TEQUILA,JALISCO,MEXICO,80.00,100% BLUE AGAVE,WHITE,750ML,ML ,535798,,HOUSE OF CAZADORES,50547,7319596    ,WEDGEWOOD WEDDING & BNQT CNTR,8007 SOFTWINDS DR,,CORONA,CA,20,ON ,0008048017202,4833,101079,3.330,818.80
GREY GOOSE VODKA 80,BACARDI USA INC,SPIRITS,VODKA,GREY GOOSE ORIGINAL,VODKA IMPORTED,Liquor Products,HOUSE OF GREY GOOSE,,DNA--FRANCE,DNA--FRANCE,FRANCE,80.00,WHEAT,WHITE,1.0L,LT ,17098,VODKA IMPORTED,HOUSE OF GREY GOOSE,50547,7319596    ,WEDGEWOOD WEDDING & BNQT CNTR,8007 SOFTWINDS DR,,CORONA,CA,20,ON ,0008048028001,1265,101079,10.492,2141.16
MARTINI&ROSSI VERMOUTH EXTRA DRY,BACARDI USA INC,WINE,VERMOUTH,MARTINI VERMOUTH XDRY,VERMOUTH FORTIFIED IMPORTED,Wine & Wine Coolers,MARTINI VERMOUTH,BLEND-BOTANICALS,DNA--PIEDMONT,PIEDMONT,ITALY,0.00,BLEND-OTHER,WHITE,750ML,ML ,442540,NONE,HOUSE OF MARTINI,50547,7319596    ,WEDGEWOOD WEDDING & BNQT CNTR,8007 SOFTWINDS DR,,CORONA,CA,20,ON ,0001103442005,4965,101079,0.166,8.54
PATRON TEQ GRAN PLATINUM 80,BACARDI USA INC,SPIRITS,TEQUILA,PATRON GRAN PLATINUM,TEQUILA,Liquor Products,PATRON TEQUILA (EXCLUDING ROCA),,TEQUILA,JALISCO,MEXICO,80.00,100% BLUE AGAVE,WHITE,375ML,ML ,264796,SILVER / PLATA TEQUILA,PATRON SPIRITS COMPANY,50547,7319596    ,WEDGEWOOD WEDDING & BNQT CNTR,8007 SOFTWINDS DR,,CORONA,CA,20,ON ,0072173350044,4158,101079,0.166,76.29
PATRON TEQ SILVER 80,BACARDI USA INC,SPIRITS,TEQUILA,PATRON SILVER,TEQUILA,Liquor Products,PATRON TEQUILA (EXCLUDING ROCA),,TEQUILA,JALISCO,MEXICO,80.00,100% BLUE AGAVE,WHITE,750ML,ML ,328,SILVER / PLATA TEQUILA,PATRON SPIRITS COMPANY,50547,7319596    ,WEDGEWOOD WEDDING & BNQT CNTR,8007 SOFTWINDS DR,,CORONA,CA,20,ON ,0072173300002,4160,101079,37.746,17613.70
CK MONDAVI CABERNET SAUVIGNON,C MONDAVI & FAMILY,WINE,RED WINE,CK MONDAVI VARIETALS 1.5L,CA - CALIFORNIA,Wine & Wine Coolers,CK MONDAVI,,DNA--CALIFORNIA,CALIFORNIA,UNITED STATES,0.00,CABERNET SAUVIGNON,RED,1.5L,LT ,479879,CALIFORNIA,CMF CORE,50547,7319596    ,WEDGEWOOD WEDDING & BNQT CNTR,8007 SOFTWINDS DR,,CORONA,CA,20,ON ,0008601250094,2110,100085,2.000,94.44
CK MONDAVI CHARDONNAY,C MONDAVI & FAMILY,WINE,WHITE WINE,CK MONDAVI VARIETALS 1.5L,CA - CALIFORNIA,Wine & Wine Coolers,CK MONDAVI,,DNA--CALIFORNIA,CALIFORNIA,UNITED STATES,0.00,CHARDONNAY,WHITE,1.5L,LT ,479872,CALIFORNIA,CMF CORE,50547,7319596    ,WEDGEWOOD WEDDING & BNQT CNTR,8007 SOFTWINDS DR,,CORONA,CA,20,ON ,0008601240074,2110,100085,4.000,188.88
CK MONDAVI MERLOT,C MONDAVI & FAMILY,WINE,RED WINE,CK MONDAVI VARIETALS 1.5L,CA - CALIFORNIA,Wine & Wine Coolers,CK MONDAVI,,DNA--CALIFORNIA,CALIFORNIA,UNITED STATES,0.00,MERLOT,RED,1.5L,LT ,479886,CALIFORNIA,CMF CORE,50547,7319596    ,WEDGEWOOD WEDDING & BNQT CNTR,8007 SOFTWINDS DR,,CORONA,CA,20,ON ,0008601250084,2110,100085,1.000,47.22
