item_desc,suppl_name,corp_item_prod_cat_name,corp_item_prod_class_name,brand_name,class_desc,category_desc,corp_item_pgrp_name,corp_item_flavor,corp_item_appel_name,corp_item_region_name,corp_item_cnty_name,corp_item_proof,varietal,color,corp_item_size,corp_item_uom,item_no,group_desc,corp_item_prod_super_group_name,customer_no,stdlinxscd,customer_name,address_1,address_2,city,state,site,premise_code,upc_cd,brand_no,suppl_no,decimal_case_qty,net_revenue_amt
ANGELS ENVY BBN 86.6,BACARDI USA INC,SPIRITS,BOURBON,ANGELS ENVY BOURBON,WHISKEY DOMESTIC,Liquor Products,ANGELS ENVY,,DNA--KENTUCKY,KENTUCKY,UNITED STATES,86.60,BLEND-GRAINS,TAWNY/BROWN,750ML,ML ,404725,BOURBON,HOUSE OF BACARDI PRESTIGE BRANDS,73378,5229194    ,RANCHO VALENCIA RESORT,5921 VALENCIA CIRCLE,,RANCHO SANTA FE,CA,20,ON ,0085004700300,4891,101079,7.000,1530.60
ANGELS ENVY RYE WSKY 100,BACARDI USA INC,SPIRITS,STRAIGHT RYE WHISKY,ANGELS ENVY RYE,WHISKEY DOMESTIC,Liquor Products,ANGELS ENVY,,DNA--KENTUCKY,KENTUCKY,UNITED STATES,100.00,RYE,TAWNY/BROWN,750ML,ML ,410753,RYE WHISKEY,HOUSE OF BACARDI PRESTIGE BRANDS,73378,5229194    ,RANCHO VALENCIA RESORT,5921 VALENCIA CIRCLE,,RANCHO SANTA FE,CA,20,ON ,0085004700306,5205,101079,8.500,3301.81
GREY GOOSE VOD LE CITRON 80,BACARDI USA INC,SPIRITS,VODKA,GREY GOOSE LE CITRON,VODKA IMPORTED,Liquor Products,HOUSE OF GREY GOOSE,CITRUS,DNA--FRANCE,DNA--FRANCE,FRANCE,80.00,WHEAT,WHITE,1.0L,LT ,89687,FLAVORED VODKA IMPORTED,HOUSE OF GREY GOOSE,73378,5229194    ,RANCHO VALENCIA RESORT,5921 VALENCIA CIRCLE,,RANCHO SANTA FE,CA,20,ON ,0008308957010,1267,101079,10.000,1850.16
GREY GOOSE VODKA 80,BACARDI USA INC,SPIRITS,VODKA,GREY GOOSE ORIGINAL,VODKA IMPORTED,Liquor Products,HOUSE OF GREY GOOSE,,DNA--FRANCE,DNA--FRANCE,FRANCE,80.00,WHEAT,WHITE,1.0L,LT ,17098,VODKA IMPORTED,HOUSE OF GREY GOOSE,73378,5229194    ,RANCHO VALENCIA RESORT,5921 VALENCIA CIRCLE,,RANCHO SANTA FE,CA,20,ON ,0008048028001,1265,101079,70.000,10986.00
PATRON TEQ REPOSADO 80,BACARDI USA INC,SPIRITS,TEQUILA,PATRON REPO,TEQUILA,Liquor Products,PATRON TEQUILA (EXCLUDING ROCA),,TEQUILA,JALISCO,MEXICO,80.00,100% BLUE AGAVE,TAWNY/BROWN,750ML,ML ,43177,REPOSADO TEQUILA,PATRON SPIRITS COMPANY,73378,5229194    ,RANCHO VALENCIA RESORT,5921 VALENCIA CIRCLE,,RANCHO SANTA FE,CA,20,ON ,0072173300015,4159,101079,0.500,272.40
PATRON TEQ REPOSADO 80 BAR,BACARDI USA INC,SPIRITS,TEQUILA,PATRON REPO,TEQUILA,Liquor Products,PATRON TEQUILA (EXCLUDING ROCA),,TEQUILA,JALISCO,MEXICO,80.00,100% BLUE AGAVE,TAWNY/BROWN,750ML,ML ,469089,REPOSADO TEQUILA,PATRON SPIRITS COMPANY,73378,5229194    ,RANCHO VALENCIA RESORT,5921 VALENCIA CIRCLE,,RANCHO SANTA FE,CA,20,ON ,0072173300015,4159,101079,0.166,45.60
PATRON TEQ SILVER 80 BAR PK,BACARDI USA INC,SPIRITS,TEQUILA,PATRON SILVER,TEQUILA,Liquor Products,PATRON TEQUILA (EXCLUDING ROCA),,TEQUILA,JALISCO,MEXICO,80.00,100% BLUE AGAVE,WHITE,750ML,ML ,109101,SILVER / PLATA TEQUILA,PATRON SPIRITS COMPANY,73378,5229194    ,RANCHO VALENCIA RESORT,5921 VALENCIA CIRCLE,,RANCHO SANTA FE,CA,20,ON ,0072173300032,4160,101079,1.000,230.70
PATRON TEQUILA SILVER 80 BAR,BACARDI USA INC,SPIRITS,TEQUILA,PATRON SILVER,TEQUILA,Liquor Products,PATRON TEQUILA (EXCLUDING ROCA),,TEQUILA,JALISCO,MEXICO,80.00,100% BLUE AGAVE,WHITE,750ML,ML ,118695,SILVER / PLATA TEQUILA,PATRON SPIRITS COMPANY,73378,5229194    ,RANCHO VALENCIA RESORT,5921 VALENCIA CIRCLE,,RANCHO SANTA FE,CA,20,ON ,0072173300002,4160,101079,3.166,1476.60
AVERNA AMARO 58,CAMPARI AMERICA,SPIRITS,CORDIALS/LIQUORS,AMARO AVERNA,APERITIF / BITTERS IMPORTED,Liquor Products,AMARO AVERNA,BLEND-PROPRIETARY,DNA--MARCHES,MARCHES,ITALY,58.00,,TAWNY/BROWN,750ML,ML ,557370,NONE,AMARO AVERNA,73378,5229194    ,RANCHO VALENCIA RESORT,5921 VALENCIA CIRCLE,,RANCHO SANTA FE,CA,20,ON ,0800040020394,42949,100478,2.000,270.80
APEROL APERITIVO 22,CAMPARI AMERICA,SPIRITS,CORDIALS/LIQUORS,APEROL,CORDIALS IMPORTED,Liquor Products,APEROL,BLEND-PROPRIETARY,DNA--MARCHES,MARCHES,ITALY,22.00,,ORANGE,1.0L,LT ,557367,FLAVORED CORDIAL IMPORTED,APEROL,73378,5229194    ,RANCHO VALENCIA RESORT,5921 VALENCIA CIRCLE,,RANCHO SANTA FE,CA,20,ON ,0072105900238,3208,100478,50.000,8517.09
APEROL APERITIVO 22,CAMPARI AMERICA,SPIRITS,CORDIALS/LIQUORS,APEROL,APERITIF / BITTERS IMPORTED,Liquor Products,APEROL,BLEND-PROPRIETARY,DNA--MARCHES,MARCHES,ITALY,22.00,,ORANGE,750ML,ML ,557366,NONE,APEROL,73378,5229194    ,RANCHO VALENCIA RESORT,5921 VALENCIA CIRCLE,,RANCHO SANTA FE,CA,20,ON ,0072105900131,3208,100478,1.000,135.43
CAMPARI APERITIVO 48,CAMPARI AMERICA,SPIRITS,CORDIALS/LIQUORS,CAMPARI,APERITIF / BITTERS IMPORTED,Liquor Products,CAMPARI,BLEND-PROPRIETARY,DNA--LOMBARDY,LOMBARDY,ITALY,48.00,,RED,1.0L,LT ,980581,NONE,CAMPARI,73378,5229194    ,RANCHO VALENCIA RESORT,5921 VALENCIA CIRCLE,,RANCHO SANTA FE,CA,20,ON ,0002105904100,1360,100478,3.000,1076.85
CAMPARI APERITIVO 48,CAMPARI AMERICA,SPIRITS,CORDIALS/LIQUORS,CAMPARI,APERITIF / BITTERS IMPORTED,Liquor Products,CAMPARI,BLEND-PROPRIETARY,DNA--ITALY,DNA--ITALY,ITALY,48.00,,WHITE,1.0L,LT ,606739,NONE,CAMPARI,73378,5229194    ,RANCHO VALENCIA RESORT,5921 VALENCIA CIRCLE,,RANCHO SANTA FE,CA,20,ON ,0072105904100,1360,100478,12.000,2276.04
CAMPARI APERITIVO 48,CAMPARI AMERICA,SPIRITS,CORDIALS/LIQUORS,CAMPARI,APERITIF / BITTERS IMPORTED,Liquor Products,CAMPARI,BLEND-PROPRIETARY,DNA--LOMBARDY,LOMBARDY,ITALY,48.00,,RED,750ML,ML ,980582,NONE,CAMPARI,73378,5229194    ,RANCHO VALENCIA RESORT,5921 VALENCIA CIRCLE,,RANCHO SANTA FE,CA,20,ON ,0072105904750,1360,100478,1.000,289.65
CYNAR RICETTA ORIGINALE 33,CAMPARI AMERICA,SPIRITS,CORDIALS/LIQUORS,CYNAR,APERITIF / BITTERS IMPORTED,Liquor Products,CYNAR,OTHER,DNA--MARCHES,MARCHES,ITALY,33.00,,TAWNY/BROWN,1.0L,LT ,557424,NONE,CYNAR,73378,5229194    ,RANCHO VALENCIA RESORT,5921 VALENCIA CIRCLE,,RANCHO SANTA FE,CA,20,ON ,0088734100001,1933,100478,0.250,83.22
FRANGELICO LIQ 40,CAMPARI AMERICA,SPIRITS,CORDIALS/LIQUORS,FRANGELICO LIQUEUR,CORDIALS IMPORTED,Liquor Products,FRANGELICO LIQUEUR,HAZELNUT,DNA--ITALY,DNA--ITALY,ITALY,40.00,,WHITE,1.0L,LT ,311648,FLAVORED CORDIAL IMPORTED,FRANGELICO LIQUEUR,73378,5229194    ,RANCHO VALENCIA RESORT,5921 VALENCIA CIRCLE,,RANCHO SANTA FE,CA,20,ON ,0072105998100,1022,100478,3.000,1245.25
GRAND MARNIER 80,CAMPARI AMERICA,SPIRITS,CORDIALS/LIQUORS,GRAND MARNIER LESS CUVEES,CORDIALS IMPORTED,Liquor Products,GRAND MARNIER LESS CUVEES,ORANGE,DNA--FRANCE,DNA--FRANCE,FRANCE,80.00,BLEND-COGNAC,TAWNY/BROWN,1.0L,LT ,991348,FLAVORED CORDIAL IMPORTED,GRAND MARNIER,73378,5229194    ,RANCHO VALENCIA RESORT,5921 VALENCIA CIRCLE,,RANCHO SANTA FE,CA,20,ON ,0064918890048,167,100478,30.000,6745.18
GOSLINGS RUM BLACK SEAL 80,CASTLE BRANDS USA CORP,SPIRITS,RUM,GOSLING'S RUM,RUM IMPORTED,Liquor Products,GOSLINGS,,DNA--BERMUDA,DNA--BERMUDA,BERMUDA,80.00,,TAWNY/BROWN,1.0L,LT ,20013,DARK RUM IMPORTED,GOSLINGS,73378,5229194    ,RANCHO VALENCIA RESORT,5921 VALENCIA CIRCLE,,RANCHO SANTA FE,CA,20,ON ,0072109419904,3027,104841,1.000,256.20
CINCORO TEQ ANEJO 80,CINCO SPIRITS/PARK STREET IMPO,SPIRITS,TEQUILA,CINCORO,TEQUILA,Liquor Products,CINCORO ANEJO,,TEQUILA,JALISCO,MEXICO,80.00,100% BLUE AGAVE,TAWNY/BROWN,750ML,ML ,966899,,CINCORO,73378,5229194    ,RANCHO VALENCIA RESORT,5921 VALENCIA CIRCLE,,RANCHO SANTA FE,CA,20,ON ,0085000864905,6620,113775,0.499,308.61
CINCORO TEQ BLANCO 80,CINCO SPIRITS/PARK STREET IMPO,SPIRITS,TEQUILA,CINCORO,TEQUILA,Liquor Products,CINCORO BLANCO,,TEQUILA,JALISCO,MEXICO,80.00,100% BLUE AGAVE,WHITE,750ML,ML ,966900,,CINCORO,73378,5229194    ,RANCHO VALENCIA RESORT,5921 VALENCIA CIRCLE,,RANCHO SANTA FE,CA,20,ON ,0085000864901,6620,113775,2.000,660.00
