item_desc,suppl_name,corp_item_prod_cat_name,corp_item_prod_class_name,brand_name,class_desc,category_desc,corp_item_pgrp_name,corp_item_flavor,corp_item_appel_name,corp_item_region_name,corp_item_cnty_name,corp_item_proof,varietal,color,corp_item_size,corp_item_uom,item_no,group_desc,corp_item_prod_super_group_name,customer_no,stdlinxscd,customer_name,address_1,address_2,city,state,site,premise_code,upc_cd,brand_no,suppl_no,decimal_case_qty,net_revenue_amt
IWA 5 SAKE JUNMAI DAIGINJO ASSEM 3,ABCK CORP/MHW LTD,WINE,SAKE,IWA 5,OTHER IMPORTED WINES,Wine & Wine Coolers,IWA 5,,DNA--TOYAMA,CHUBU,JAPAN,0.00,,OTHER,720ML,ML ,573136,SAKE JAPAN,IWA 5,1001,5220352    ,HALEKULANI HOTEL,2199 KALIA RD.,,HONOLULU,HI,50,ON ,0457003709003,2101,106989,2.000,1609.00
ANTHILL FARMS P NOIR CAMPBELL 17,ANTHILL FARMS WINERY,WINE,RED WINE,ANTHILL FARMS,WINE DOMESTIC,Wine & Wine Coolers,ANTHILL FARMS,,SONOMA COAST,CALIFORNIA,UNITED STATES,0.00,PINOT NOIR,RED,750ML,ML ,945147,AMERICAN WINERIES,ANTHILL FARMS,1001,5220352    ,HALEKULANI HOTEL,2199 KALIA RD.,,HONOLULU,HI,50,ON ,0000000000000,318,104782,0.000,0.00
ANTHILL FARMS P NOIR HAWK HILL 19,ANTHILL FARMS WINERY,WINE,RED WINE,ANTHILL FARMS,WINE DOMESTIC,Wine & Wine Coolers,ANTHILL FARMS,,RUSSIAN RIVER VALLEY,CALIFORNIA,UNITED STATES,0.00,PINOT NOIR,RED,750ML,ML ,542254,AMERICAN WINERIES,ANTHILL FARMS,1001,5220352    ,HALEKULANI HOTEL,2199 KALIA RD.,,HONOLULU,HI,50,ON ,0000000000000,318,104782,0.000,0.00
ANTHILL FARMS P NOIR TINA MARIE 15,ANTHILL FARMS WINERY,WINE,RED WINE,ANTHILL FARMS,WINE DOMESTIC,Wine & Wine Coolers,ANTHILL FARMS,,RUSSIAN RIVER VALLEY,CALIFORNIA,UNITED STATES,0.00,PINOT NOIR,RED,750ML,ML ,481577,AMERICAN WINERIES,ANTHILL FARMS,1001,5220352    ,HALEKULANI HOTEL,2199 KALIA RD.,,HONOLULU,HI,50,ON ,0000000000000,318,104782,0.000,0.00
AU BON CLIMAT P NOIR S BARB 21,AU BON CLIMAT,WINE,RED WINE,AU BON CLIMAT,WINE DOMESTIC,Wine & Wine Coolers,AU BON CLIMAT,,DNA--SANTA BARBARA COUNTY,CALIFORNIA,UNITED STATES,0.00,PINOT NOIR,RED,750ML,ML ,569691,AMERICAN WINERIES,AU BON CLIMAT,1001,5220352    ,HALEKULANI HOTEL,2199 KALIA RD.,,HONOLULU,HI,50,ON ,0085075500004,8268,100032,22.000,4804.00
AU BON CLIMAT P NOIR S BARB 22,AU BON CLIMAT,WINE,RED WINE,AU BON CLIMAT,WINE DOMESTIC,Wine & Wine Coolers,AU BON CLIMAT,,DNA--SANTA BARBARA COUNTY,CALIFORNIA,UNITED STATES,0.00,PINOT NOIR,RED,750ML,ML ,607972,AMERICAN WINERIES,AU BON CLIMAT,1001,5220352    ,HALEKULANI HOTEL,2199 KALIA RD.,,HONOLULU,HI,50,ON ,0085075500004,8268,100032,16.000,3525.00
AU BON CLIMAT P NOIR S BARB 23,AU BON CLIMAT,WINE,RED WINE,AU BON CLIMAT,WINE DOMESTIC,Wine & Wine Coolers,AU BON CLIMAT,,DNA--SANTA BARBARA COUNTY,CALIFORNIA,UNITED STATES,0.00,PINOT NOIR,RED,750ML,ML ,639214,AMERICAN WINERIES,AU BON CLIMAT,1001,5220352    ,HALEKULANI HOTEL,2199 KALIA RD.,,HONOLULU,HI,50,ON ,0085075500004,8268,100032,11.000,2412.50
HALEKULANI SILK PRIVATE LABEL RED,AU BON CLIMAT,WINE,RED WINE,AU BON CLIMAT,WINE DOMESTIC,Wine & Wine Coolers,HALEKULANI,,DNA--CALIFORNIA,CALIFORNIA,UNITED STATES,0.00,BLEND-OTHER,RED,750ML,ML ,58845,UNASSIGNED GROUP,HALEKULANI,1001,5220352    ,HALEKULANI HOTEL,2199 KALIA RD.,,HONOLULU,HI,50,ON ,0000000000000,8268,100032,117.000,18715.50
ANGELS ENVY BBN 86.6,BACARDI USA INC,SPIRITS,BOURBON,ANGELS ENVY,WHISKEY STRGHT/IRISH,Liquor Products,ANGELS ENVY,,DNA--KENTUCKY,KENTUCKY,UNITED STATES,86.60,BLEND-GRAINS,TAWNY/BROWN,750ML,ML ,404725,WHISKEY BOURBON,HOUSE OF BACARDI PRESTIGE BRANDS,1001,5220352    ,HALEKULANI HOTEL,2199 KALIA RD.,,HONOLULU,HI,50,ON ,0085004700300,371,101079,4.659,1251.04
BACARDI RUM ANEJO CUATRO 4YR 80,BACARDI USA INC,SPIRITS,RUM,BACARDI RUM,RUM,Liquor Products,BACARDI CUATRO,,DNA--PUERTO RICO,DNA--PUERTO RICO,PUERTO RICO,80.00,,TAWNY/BROWN,750ML,ML ,898675,RUM IMPORTED,HOUSE OF BACARDI,1001,5220352    ,HALEKULANI HOTEL,2199 KALIA RD.,,HONOLULU,HI,50,ON ,0008048098338,241,101079,0.000,0.00
BACARDI RUM ANEJO CUATRO 4YR 80,BACARDI USA INC,SPIRITS,RUM,BACARDI RUM,RUM,Liquor Products,BACARDI CUATRO,,DNA--PUERTO RICO,DNA--PUERTO RICO,PUERTO RICO,80.00,,TAWNY/BROWN,1.0L,LT ,899136,RUM IMPORTED,HOUSE OF BACARDI,1001,5220352    ,HALEKULANI HOTEL,2199 KALIA RD.,,HONOLULU,HI,50,ON ,0008048098339,241,101079,3.996,519.04
