item_desc,suppl_name,corp_item_prod_cat_name,corp_item_prod_class_name,brand_name,class_desc,category_desc,corp_item_pgrp_name,corp_item_flavor,corp_item_appel_name,corp_item_region_name,corp_item_cnty_name,corp_item_proof,varietal,color,corp_item_size,corp_item_uom,item_no,group_desc,corp_item_prod_super_group_name,customer_no,stdlinxscd,customer_name,address_1,address_2,city,state,site,premise_code,upc_cd,brand_no,suppl_no,decimal_case_qty,net_revenue_amt
BOMBAY SAPPHIRE GIN 94,BACARDI USA INC,SPIRITS,GIN,BOMBAY SAPPHIRE 94,GIN,Liquor Products,BOMBAY SAPPHIRE,BLEND-BOTANICALS,DNA--ENGLAND,ENGLAND,UNITED KINGDOM,94.00,BLEND-GRAINS,WHITE,1.0L,LT ,11291,BOMBAY SAPPHIRE,HOUSE OF BOMBAY,236805,5265557    ,MT ROSE  SLIDE,22222 MOUNT ROSE HWY,,RENO,NV,30,ON ,0008048030101,4426,101079,0.500,205.50
GREY GOOSE VODKA 80,BACARDI USA INC,SPIRITS,VODKA,GREY GOOSE VODKA,VODKA,Liquor Products,HOUSE OF GREY GOOSE,,DNA--FRANCE,DNA--FRANCE,FRANCE,80.00,WHEAT,WHITE,1.0L,LT ,17098,HOUSE OF GREY GOOSE,HOUSE OF GREY GOOSE,236805,5265557    ,MT ROSE  SLIDE,22222 MOUNT ROSE HWY,,RENO,NV,30,ON ,0008048028001,4434,101079,1.000,245.30
PATRON TEQ SILVER 80 BAR,BACARDI USA INC,SPIRITS,TEQUILA,PATRON SILVER TEQUILA,TEQUILA,Liquor Products,PATRON TEQUILA (EXCLUDING ROCA),,TEQUILA,JALISCO,MEXICO,80.00,100% BLUE AGAVE,WHITE,750ML,ML ,109101,PATRON TEQUILA (EXCLUDING ROCA,PATRON SPIRITS COMPANY,236805,5265557    ,MT ROSE  SLIDE,22222 MOUNT ROSE HWY,,RENO,NV,30,ON ,0072173300002,4611,101079,1.000,246.00
ALLGAUER FESTBEIR BUBLE BIER KEG,BINDING BRAUEREI USA,BEER,BEER KEG,ALLGAUER,IMPORTED BEER,Beer & Malt Coolers,ALLGAUER,,DNA--BAVARIA,BAVARIA,GERMANY,0.00,BARLEY,AMBER,13.2G,GL ,536042,,ALLGAUER,236805,5265557    ,MT ROSE  SLIDE,22222 MOUNT ROSE HWY,,RENO,NV,30,ON ,0099999999999,11015,101556,7.000,1176.00
BRAUFACTUM PROGUSTA IPA KEG,BINDING BRAUEREI USA,BEER,BEER KEG,BRAUFACTUM,IMPORTED BEER,Beer & Malt Coolers,BRAUFACTUM,,DNA--GERMANY,DNA--GERMANY,GERMANY,0.00,BARLEY,AMBER,50.0L,LT ,939359,,BRAUFACTUM,236805,5265557    ,MT ROSE  SLIDE,22222 MOUNT ROSE HWY,,RENO,NV,30,ON ,0000000000000,11014,101556,5.000,875.00
SCHOFFERHOFER EMPTY KEG,BINDING BRAUEREI USA,BEER,EMPTY KEGS,EMPTY KEG SCHOFFERHOFER,EMPTY KEGS,Misc Service Charge,SCHOFFERHOFER,,DNA--GERMANY,DNA--GERMANY,GERMANY,0.00,,,50.0L,LT ,908058,,SCHOFFERHOFER,236805,5265557    ,MT ROSE  SLIDE,22222 MOUNT ROSE HWY,,RENO,NV,30,ON ,0000000000000,10336,101556,-10.000,0.00
RADEBERGER PILSNER KEG,BINDING BRAUEREI USA,BEER,BEER KEG,RADEBERGER,IMPORTED BEER,Beer & Malt Coolers,RADEBERGER,,DNA--GERMANY,DNA--GERMANY,GERMANY,0.00,BARLEY,GOLDEN,50.0L,LT ,169641,,RADEBERGER,236805,5265557    ,MT ROSE  SLIDE,22222 MOUNT ROSE HWY,,RENO,NV,30,ON ,0099999999999,10305,101556,6.000,1032.00
SION KOLSCH KEG,BINDING BRAUEREI USA,BEER,BEER KEG,SION,IMPORTED BEER,Beer & Malt Coolers,SION,,DNA--GERMANY,DNA--GERMANY,GERMANY,0.00,BARLEY,GOLDEN,50.0L,LT ,961612,,SION,236805,5265557    ,MT ROSE  SLIDE,22222 MOUNT ROSE HWY,,RENO,NV,30,ON ,0000000000000,11389,101556,5.000,705.00
APEROL APERITIVO 22,CAMPARI AMERICA,SPIRITS,CORDIALS/LIQUORS,APEROL,LIQUOR LO,Liquor Products,APEROL,BLEND-PROPRIETARY,DNA--MARCHES,MARCHES,ITALY,22.00,,ORANGE,1.0L,LT ,557367,,APEROL,236805,5265557    ,MT ROSE  SLIDE,22222 MOUNT ROSE HWY,,RENO,NV,30,ON ,0072105900238,1803,100478,1.500,295.62
CAMPARI APERITIVO 48,CAMPARI AMERICA,SPIRITS,CORDIALS/LIQUORS,CAMPARI APERTIVO,APERTIFS - LIQUOR,Liquor Products,CAMPARI,BLEND-PROPRIETARY,DNA--LOMBARDY,LOMBARDY,ITALY,48.00,,RED,1.0L,LT ,980581,CAMPARI,CAMPARI,236805,5265557    ,MT ROSE  SLIDE,22222 MOUNT ROSE HWY,,RENO,NV,30,ON ,0072105904100,1812,100478,0.250,115.38
