item_desc,suppl_name,corp_item_prod_cat_name,corp_item_prod_class_name,brand_name,class_desc,category_desc,corp_item_pgrp_name,corp_item_flavor,corp_item_appel_name,corp_item_region_name,corp_item_cnty_name,corp_item_proof,varietal,color,corp_item_size,corp_item_uom,item_no,group_desc,corp_item_prod_super_group_name,customer_no,stdlinxscd,customer_name,address_1,address_2,city,state,site,premise_code,upc_cd,brand_no,suppl_no,decimal_case_qty,net_revenue_amt
CANDONI PINOT NOIR,AREL GROUP WINE & SPIRITS,WINE,RED WINE,CANDONI,ITALIAN WINES,Wine & Wine Coolers,CANDONI,,PROVINCIA DI PAVIA,LOMBARDY,ITALY,0.00,PINOT NOIR,RED,750ML,ML ,139574,VENETO,CANDONI,12322,5218451    ,SAN DIEGO MISSION BAY RESORTS,1775 E MISSION BAY DR,,SAN DIEGO,CA,20,ON ,0081364500279,43008,102977,6.000,648.00
ANGELS ENVY BBN 86.6,BACARDI USA INC,SPIRITS,BOURBON,ANGELS ENVY BOURBON,WHISKEY DOMESTIC,Liquor Products,ANGELS ENVY,,DNA--KENTUCKY,KENTUCKY,UNITED STATES,86.60,BLEND-GRAINS,TAWNY/BROWN,750ML,ML ,404725,BOURBON,HOUSE OF BACARDI PRESTIGE BRANDS,12322,5218451    ,SAN DIEGO MISSION BAY RESORTS,1775 E MISSION BAY DR,,SAN DIEGO,CA,20,ON ,0085004700300,4891,101079,18.830,4141.60
BACARDI RUM GOLD RSV OCHO 8YR 80,BACARDI USA INC,SPIRITS,RUM,BACARDI 8,RUM DOMESTIC,Liquor Products,BACARDI 8,,DNA--PUERTO RICO,DNA--PUERTO RICO,PUERTO RICO,80.00,,TAWNY/BROWN,750ML,ML ,893644,DARK RUM DOMESTIC,HOUSE OF BACARDI,12322,5218451    ,SAN DIEGO MISSION BAY RESORTS,1775 E MISSION BAY DR,,SAN DIEGO,CA,20,ON ,0008048050540,4791,101079,1.166,292.16
BACARDI RUM GOLD RSV OCHO 8YR 80,BACARDI USA INC,SPIRITS,RUM,BACARDI 8,RUM DOMESTIC,Liquor Products,BACARDI 8,,DNA--PUERTO RICO,DNA--PUERTO RICO,PUERTO RICO,80.00,,TAWNY/BROWN,1.0L,LT ,893641,DARK RUM DOMESTIC,HOUSE OF BACARDI,12322,5218451    ,SAN DIEGO MISSION BAY RESORTS,1775 E MISSION BAY DR,,SAN DIEGO,CA,20,ON ,0008048050530,4791,101079,12.496,2130.30
BACARDI RUM GRAN RSV DIEZ 80,BACARDI USA INC,SPIRITS,RUM,BACARDI ANEJO,RUM IMPORTED,Liquor Products,BACARDI DIEZ,,DNA--PUERTO RICO,DNA--PUERTO RICO,PUERTO RICO,80.00,,TAWNY/BROWN,750ML,ML ,899308,ANEJO RUM,HOUSE OF BACARDI,12322,5218451    ,SAN DIEGO MISSION BAY RESORTS,1775 E MISSION BAY DR,,SAN DIEGO,CA,20,ON ,0008048098340,4792,101079,0.167,32.00
BOMBAY SAPPHIRE GIN 94,BACARDI USA INC,SPIRITS,GIN,BOMBAY SAPPHIRE,GIN IMPORTED,Liquor Products,BOMBAY SAPPHIRE,BLEND-BOTANICALS,DNA--ENGLAND,ENGLAND,UNITED KINGDOM,94.00,BLEND-GRAINS,WHITE,750ML,ML ,11292,NONE,HOUSE OF BOMBAY,12322,5218451    ,SAN DIEGO MISSION BAY RESORTS,1775 E MISSION BAY DR,,SAN DIEGO,CA,20,ON ,0008048030102,3988,101079,1.000,246.36
GREY GOOSE VODKA 80,BACARDI USA INC,SPIRITS,VODKA,GREY GOOSE ORIGINAL,VODKA IMPORTED,Liquor Products,HOUSE OF GREY GOOSE,,DNA--FRANCE,DNA--FRANCE,FRANCE,80.00,WHEAT,WHITE,1.0L,LT ,17098,VODKA IMPORTED,HOUSE OF GREY GOOSE,12322,5218451    ,SAN DIEGO MISSION BAY RESORTS,1775 E MISSION BAY DR,,SAN DIEGO,CA,20,ON ,0008048028001,1265,101079,45.499,8619.06
PATRON TEQ ANEJO 80,BACARDI USA INC,SPIRITS,TEQUILA,PATRON ANEJO,TEQUILA,Liquor Products,PATRON TEQUILA (EXCLUDING ROCA),,TEQUILA,JALISCO,MEXICO,80.00,100% BLUE AGAVE,TAWNY/BROWN,750ML,ML ,327,ANEJO TEQUILA,PATRON SPIRITS COMPANY,12322,5218451    ,SAN DIEGO MISSION BAY RESORTS,1775 E MISSION BAY DR,,SAN DIEGO,CA,20,ON ,0072173300001,4157,101079,0.166,91.65
PATRON TEQ REPOSADO 80,BACARDI USA INC,SPIRITS,TEQUILA,PATRON REPO,TEQUILA,Liquor Products,PATRON TEQUILA (EXCLUDING ROCA),,TEQUILA,JALISCO,MEXICO,80.00,100% BLUE AGAVE,TAWNY/BROWN,200ML,ML ,288243,REPOSADO TEQUILA,PATRON SPIRITS COMPANY,12322,5218451    ,SAN DIEGO MISSION BAY RESORTS,1775 E MISSION BAY DR,,SAN DIEGO,CA,20,ON ,0072173300109,4159,101079,2.000,352.00
PATRON TEQ REPOSADO 80,BACARDI USA INC,SPIRITS,TEQUILA,PATRON REPO,TEQUILA,Liquor Products,PATRON TEQUILA (EXCLUDING ROCA),,TEQUILA,JALISCO,MEXICO,80.00,100% BLUE AGAVE,TAWNY/BROWN,750ML,ML ,43177,REPOSADO TEQUILA,PATRON SPIRITS COMPANY,12322,5218451    ,SAN DIEGO MISSION BAY RESORTS,1775 E MISSION BAY DR,,SAN DIEGO,CA,20,ON ,0072173300015,4159,101079,50.000,25034.40
PATRON TEQ REPOSADO 80 BAR,BACARDI USA INC,SPIRITS,TEQUILA,PATRON REPO,TEQUILA,Liquor Products,PATRON TEQUILA (EXCLUDING ROCA),,TEQUILA,JALISCO,MEXICO,80.00,100% BLUE AGAVE,TAWNY/BROWN,750ML,ML ,469089,REPOSADO TEQUILA,PATRON SPIRITS COMPANY,12322,5218451    ,SAN DIEGO MISSION BAY RESORTS,1775 E MISSION BAY DR,,SAN DIEGO,CA,20,ON ,0072173300015,4159,101079,13.000,3065.70
PATRON TEQ SILVER 80,BACARDI USA INC,SPIRITS,TEQUILA,PATRON SILVER,TEQUILA,Liquor Products,PATRON TEQUILA (EXCLUDING ROCA),,TEQUILA,JALISCO,MEXICO,80.00,100% BLUE AGAVE,WHITE,750ML,ML ,328,SILVER / PLATA TEQUILA,PATRON SPIRITS COMPANY,12322,5218451    ,SAN DIEGO MISSION BAY RESORTS,1775 E MISSION BAY DR,,SAN DIEGO,CA,20,ON ,0072173300002,4160,101079,47.333,21583.40
PATRON TEQ SILVER 80 BAR PK,BACARDI USA INC,SPIRITS,TEQUILA,PATRON SILVER,TEQUILA,Liquor Products,PATRON TEQUILA (EXCLUDING ROCA),,TEQUILA,JALISCO,MEXICO,80.00,100% BLUE AGAVE,WHITE,750ML,ML ,109101,SILVER / PLATA TEQUILA,PATRON SPIRITS COMPANY,12322,5218451    ,SAN DIEGO MISSION BAY RESORTS,1775 E MISSION BAY DR,,SAN DIEGO,CA,20,ON ,0072173300032,4160,101079,4.000,850.80
PATRON TEQUILA SILVER 80 BAR,BACARDI USA INC,SPIRITS,TEQUILA,PATRON SILVER,TEQUILA,Liquor Products,PATRON TEQUILA (EXCLUDING ROCA),,TEQUILA,JALISCO,MEXICO,80.00,100% BLUE AGAVE,WHITE,750ML,ML ,118695,SILVER / PLATA TEQUILA,PATRON SPIRITS COMPANY,12322,5218451    ,SAN DIEGO MISSION BAY RESORTS,1775 E MISSION BAY DR,,SAN DIEGO,CA,20,ON ,0072173300002,4160,101079,3.000,1333.20
CK MONDAVI CABERNET SAUVIGNON,C MONDAVI & FAMILY,WINE,RED WINE,CK MONDAVI VARIETALS 1.5L,CA - CALIFORNIA,Wine & Wine Coolers,CK MONDAVI,,DNA--CALIFORNIA,CALIFORNIA,UNITED STATES,0.00,CABERNET SAUVIGNON,RED,1.5L,LT ,479879,CALIFORNIA,CMF CORE,12322,5218451    ,SAN DIEGO MISSION BAY RESORTS,1775 E MISSION BAY DR,,SAN DIEGO,CA,20,ON ,0008601250094,2110,100085,58.000,2738.76
CK MONDAVI SAUV BLANC,C MONDAVI & FAMILY,WINE,WHITE WINE,CK MONDAVI VARIETALS 1.5L,CA - CALIFORNIA,Wine & Wine Coolers,CK MONDAVI,,DNA--CALIFORNIA,CALIFORNIA,UNITED STATES,0.00,SAUVIGNON BLANC,WHITE,1.5L,LT ,83609,CALIFORNIA,CMF CORE,12322,5218451    ,SAN DIEGO MISSION BAY RESORTS,1775 E MISSION BAY DR,,SAN DIEGO,CA,20,ON ,0008601240064,2110,100085,144.166,6783.13
CK MONDAVI SAUVIGNON BLANC(SC),C MONDAVI & FAMILY,WINE,WHITE WINE,CK MONDAVI VARIETALS 750ML,CA - CALIFORNIA,Wine & Wine Coolers,CK MONDAVI,,DNA--CALIFORNIA,CALIFORNIA,UNITED STATES,0.00,SAUVIGNON BLANC,WHITE,750ML,ML ,479853,CALIFORNIA,CMF CORE,12322,5218451    ,SAN DIEGO MISSION BAY RESORTS,1775 E MISSION BAY DR,,SAN DIEGO,CA,20,ON ,0008601240063,41416,100085,4.000,189.60
AVERNA AMARO 58,CAMPARI AMERICA,SPIRITS,CORDIALS/LIQUORS,AMARO AVERNA,APERITIF / BITTERS IMPORTED,Liquor Products,AMARO AVERNA,BLEND-PROPRIETARY,DNA--MARCHES,MARCHES,ITALY,58.00,,TAWNY/BROWN,1.0L,LT ,557371,NONE,AMARO AVERNA,12322,5218451    ,SAN DIEGO MISSION BAY RESORTS,1775 E MISSION BAY DR,,SAN DIEGO,CA,20,ON ,0800040020379,42949,100478,2.996,606.33
APEROL APERITIVO 22,CAMPARI AMERICA,SPIRITS,CORDIALS/LIQUORS,APEROL,CORDIALS IMPORTED,Liquor Products,APEROL,BLEND-PROPRIETARY,DNA--MARCHES,MARCHES,ITALY,22.00,,ORANGE,1.0L,LT ,557367,FLAVORED CORDIAL IMPORTED,APEROL,12322,5218451    ,SAN DIEGO MISSION BAY RESORTS,1775 E MISSION BAY DR,,SAN DIEGO,CA,20,ON ,0072105900238,3208,100478,23.832,4172.18
