item_desc,suppl_name,corp_item_prod_cat_name,corp_item_prod_class_name,brand_name,class_desc,category_desc,corp_item_pgrp_name,corp_item_flavor,corp_item_appel_name,corp_item_region_name,corp_item_cnty_name,corp_item_proof,varietal,color,corp_item_size,corp_item_uom,item_no,group_desc,corp_item_prod_super_group_name,customer_no,stdlinxscd,customer_name,address_1,address_2,city,state,site,premise_code,upc_cd,brand_no,suppl_no,decimal_case_qty,net_revenue_amt
MOODY HILLS RED BIB,ASV WINES INC,WINE,RED WINE,MOODY HILLS,CA - CALIFORNIA,Wine & Wine Coolers,MOODY HILLS,,DNA--CALIFORNIA,CALIFORNIA,UNITED STATES,0.00,BLEND-GENERIC,RED,18.0L,LT ,449014,CALIFORNIA,MOODY HILLS,84881,5218439    ,TEMECULA CREEK INN,44501 RAINBOW CYN RD,,TEMECULA,CA,20,ON ,0076166600185,5204,102453,5.000,258.67
ANGELS ENVY BBN 86.6,BACARDI USA INC,SPIRITS,BOURBON,ANGELS ENVY BOURBON,WHISKEY DOMESTIC,Liquor Products,ANGELS ENVY,,DNA--KENTUCKY,KENTUCKY,UNITED STATES,86.60,BLEND-GRAINS,TAWNY/BROWN,750ML,ML ,404725,BOURBON,HOUSE OF BACARDI PRESTIGE BRANDS,84881,5218439    ,TEMECULA CREEK INN,44501 RAINBOW CYN RD,,TEMECULA,CA,20,ON ,0085004700300,4891,101079,3.499,827.53
BOMBAY SAPPHIRE GIN 94,BACARDI USA INC,SPIRITS,GIN,BOMBAY SAPPHIRE,GIN IMPORTED,Liquor Products,BOMBAY SAPPHIRE,BLEND-BOTANICALS,DNA--ENGLAND,ENGLAND,UNITED KINGDOM,94.00,BLEND-GRAINS,WHITE,750ML,ML ,11292,NONE,HOUSE OF BOMBAY,84881,5218439    ,TEMECULA CREEK INN,44501 RAINBOW CYN RD,,TEMECULA,CA,20,ON ,0008048030102,3988,101079,1.000,246.36
GREY GOOSE VODKA 80,BACARDI USA INC,SPIRITS,VODKA,GREY GOOSE ORIGINAL,VODKA IMPORTED,Liquor Products,HOUSE OF GREY GOOSE,,DNA--FRANCE,DNA--FRANCE,FRANCE,80.00,WHEAT,WHITE,1.0L,LT ,17098,VODKA IMPORTED,HOUSE OF GREY GOOSE,84881,5218439    ,TEMECULA CREEK INN,44501 RAINBOW CYN RD,,TEMECULA,CA,20,ON ,0008048028001,1265,101079,58.000,10751.40
LEBLON CACHACA 80,BACARDI USA INC,SPIRITS,RUM,LEBLON CACHACA,RUM IMPORTED,Liquor Products,CACHACA RUM,,DNA--BRAZIL,DNA--BRAZIL,BRAZIL,80.00,,WHITE,1.0L,LT ,484344,CACHACA,HOUSE OF NICHE BRANDS,84881,5218439    ,TEMECULA CREEK INN,44501 RAINBOW CYN RD,,TEMECULA,CA,20,ON ,0008048000726,3478,101079,0.000,0.00
PATRON TEQ SILVER 80,BACARDI USA INC,SPIRITS,TEQUILA,PATRON SILVER,TEQUILA,Liquor Products,PATRON TEQUILA (EXCLUDING ROCA),,TEQUILA,JALISCO,MEXICO,80.00,100% BLUE AGAVE,WHITE,750ML,ML ,328,SILVER / PLATA TEQUILA,PATRON SPIRITS COMPANY,84881,5218439    ,TEMECULA CREEK INN,44501 RAINBOW CYN RD,,TEMECULA,CA,20,ON ,0072173300002,4160,101079,24.000,11043.60
PATRON TEQ SILVER 80 10/6PK,BACARDI USA INC,SPIRITS,TEQUILA,PATRON SILVER,TEQUILA,Liquor Products,PATRON TEQUILA (EXCLUDING ROCA),,TEQUILA,JALISCO,MEXICO,80.00,100% BLUE AGAVE,WHITE,50ML,ML ,565987,SILVER / PLATA TEQUILA,PATRON SPIRITS COMPANY,84881,5218439    ,TEMECULA CREEK INN,44501 RAINBOW CYN RD,,TEMECULA,CA,20,ON ,0072173350023,4160,101079,18.000,4368.00
PATRON TEQUILA SILVER 80 BAR,BACARDI USA INC,SPIRITS,TEQUILA,PATRON SILVER,TEQUILA,Liquor Products,PATRON TEQUILA (EXCLUDING ROCA),,TEQUILA,JALISCO,MEXICO,80.00,100% BLUE AGAVE,WHITE,750ML,ML ,118695,SILVER / PLATA TEQUILA,PATRON SPIRITS COMPANY,84881,5218439    ,TEMECULA CREEK INN,44501 RAINBOW CYN RD,,TEMECULA,CA,20,ON ,0072173300002,4160,101079,34.000,15654.60
APEROL APERITIVO 22,CAMPARI AMERICA,SPIRITS,CORDIALS/LIQUORS,APEROL,APERITIF / BITTERS IMPORTED,Liquor Products,APEROL,BLEND-PROPRIETARY,DNA--MARCHES,MARCHES,ITALY,22.00,,ORANGE,750ML,ML ,557366,NONE,APEROL,84881,5218439    ,TEMECULA CREEK INN,44501 RAINBOW CYN RD,,TEMECULA,CA,20,ON ,0072105900131,3208,100478,1.000,135.43
APEROL APERITIVO 22,CAMPARI AMERICA,SPIRITS,CORDIALS/LIQUORS,APEROL,CORDIALS IMPORTED,Liquor Products,APEROL,BLEND-PROPRIETARY,DNA--MARCHES,MARCHES,ITALY,22.00,,ORANGE,1.0L,LT ,557367,FLAVORED CORDIAL IMPORTED,APEROL,84881,5218439    ,TEMECULA CREEK INN,44501 RAINBOW CYN RD,,TEMECULA,CA,20,ON ,0072105900238,3208,100478,18.665,3223.29
