item_desc,suppl_name,corp_item_prod_cat_name,corp_item_prod_class_name,brand_name,class_desc,category_desc,corp_item_pgrp_name,corp_item_flavor,corp_item_appel_name,corp_item_region_name,corp_item_cnty_name,corp_item_proof,varietal,color,corp_item_size,corp_item_uom,item_no,group_desc,corp_item_prod_super_group_name,customer_no,stdlinxscd,customer_name,address_1,address_2,city,state,site,premise_code,upc_cd,brand_no,suppl_no,decimal_case_qty,net_revenue_amt
ANGELS ENVY BBN 86.6,BACARDI USA INC,SPIRITS,BOURBON,ANGELS ENVY BOURBON,WHISKEY DOMESTIC,Liquor Products,ANGELS ENVY,,DNA--KENTUCKY,KENTUCKY,UNITED STATES,86.60,BLEND-GRAINS,TAWNY/BROWN,750ML,ML ,404725,BOURBON,HOUSE OF BACARDI PRESTIGE BRANDS,111676,5252682    ,EVERLINE RESORT AND SPA,400 SQUAW CREEK RD,,OLYMPIC VALLEY,CA,25,ON ,0085004700300,4891,101079,2.000,421.20
BOMBAY SAPPHIRE GIN 94,BACARDI USA INC,SPIRITS,GIN,BOMBAY SAPPHIRE,GIN IMPORTED,Liquor Products,BOMBAY SAPPHIRE,BLEND-BOTANICALS,DNA--ENGLAND,ENGLAND,UNITED KINGDOM,94.00,BLEND-GRAINS,WHITE,750ML,ML ,11292,NONE,HOUSE OF BOMBAY,111676,5252682    ,EVERLINE RESORT AND SPA,400 SQUAW CREEK RD,,OLYMPIC VALLEY,CA,25,ON ,0008048030102,3988,101079,1.000,246.36
CAZADORES TEQ REPOSADO 80,BACARDI USA INC,SPIRITS,TEQUILA,CAZADORES REPOSADO,TEQUILA,Liquor Products,HOUSE OF CAZADORES,,TEQUILA,JALISCO,MEXICO,80.00,100% BLUE AGAVE,TAWNY/BROWN,1.0L,LT ,535796,,HOUSE OF CAZADORES,111676,5252682    ,EVERLINE RESORT AND SPA,400 SQUAW CREEK RD,,OLYMPIC VALLEY,CA,25,ON ,0008048017010,4834,101079,3.000,1170.24
GREY GOOSE VODKA 80,BACARDI USA INC,SPIRITS,VODKA,GREY GOOSE ORIGINAL,VODKA IMPORTED,Liquor Products,HOUSE OF GREY GOOSE,,DNA--FRANCE,DNA--FRANCE,FRANCE,80.00,WHEAT,WHITE,1.0L,LT ,17098,VODKA IMPORTED,HOUSE OF GREY GOOSE,111676,5252682    ,EVERLINE RESORT AND SPA,400 SQUAW CREEK RD,,OLYMPIC VALLEY,CA,25,ON ,0008048028001,1265,101079,61.000,9516.00
HAVANA CLUB RUM ANEJO BLANCO 80,BACARDI USA INC,SPIRITS,RUM,HAVANA CLUB SILVER,RUM IMPORTED,Liquor Products,HAVANA CLUB,,DNA--PUERTO RICO,DNA--PUERTO RICO,PUERTO RICO,80.00,,WHITE,750ML,ML ,415222,LIGHT RUM IMPORTED,HOUSE OF NICHE BRANDS,111676,5252682    ,EVERLINE RESORT AND SPA,400 SQUAW CREEK RD,,OLYMPIC VALLEY,CA,25,ON ,0008048000689,5207,101079,2.000,341.80
PATRON TEQ REPOSADO 80,BACARDI USA INC,SPIRITS,TEQUILA,PATRON REPO,TEQUILA,Liquor Products,PATRON TEQUILA (EXCLUDING ROCA),,TEQUILA,JALISCO,MEXICO,80.00,100% BLUE AGAVE,TAWNY/BROWN,750ML,ML ,43177,REPOSADO TEQUILA,PATRON SPIRITS COMPANY,111676,5252682    ,EVERLINE RESORT AND SPA,400 SQUAW CREEK RD,,OLYMPIC VALLEY,CA,25,ON ,0072173300015,4159,101079,0.332,165.40
PATRON TEQ SILVER 80 BAR PK,BACARDI USA INC,SPIRITS,TEQUILA,PATRON SILVER,TEQUILA,Liquor Products,PATRON TEQUILA (EXCLUDING ROCA),,TEQUILA,JALISCO,MEXICO,80.00,100% BLUE AGAVE,WHITE,750ML,ML ,109101,SILVER / PLATA TEQUILA,PATRON SPIRITS COMPANY,111676,5252682    ,EVERLINE RESORT AND SPA,400 SQUAW CREEK RD,,OLYMPIC VALLEY,CA,25,ON ,0072173300032,4160,101079,23.000,4699.90
SANTA TERESA RUM 1796 SOLERA 80,BACARDI USA INC,SPIRITS,RUM,SANTA TERESA RUM,RUM IMPORTED,Liquor Products,SANTA TERESA,,DNA--VENEZUELA,DNA--VENEZUELA,VENEZUELA,80.00,,TAWNY/BROWN,750ML,ML ,548482,DARK RUM IMPORTED,HOUSE OF BACARDI OTHER,111676,5252682    ,EVERLINE RESORT AND SPA,400 SQUAW CREEK RD,,OLYMPIC VALLEY,CA,25,ON ,0085001811402,5479,101079,1.000,199.74
APEROL APERITIVO 22,CAMPARI AMERICA,SPIRITS,CORDIALS/LIQUORS,APEROL,CORDIALS IMPORTED,Liquor Products,APEROL,BLEND-PROPRIETARY,DNA--MARCHES,MARCHES,ITALY,22.00,,ORANGE,1.0L,LT ,557367,FLAVORED CORDIAL IMPORTED,APEROL,111676,5252682    ,EVERLINE RESORT AND SPA,400 SQUAW CREEK RD,,OLYMPIC VALLEY,CA,25,ON ,0072105900238,3208,100478,31.000,4900.44
CAMPARI APERITIVO 48,CAMPARI AMERICA,SPIRITS,CORDIALS/LIQUORS,CAMPARI,APERITIF / BITTERS IMPORTED,Liquor Products,CAMPARI,BLEND-PROPRIETARY,DNA--ITALY,DNA--ITALY,ITALY,48.00,,WHITE,1.0L,LT ,606739,NONE,CAMPARI,111676,5252682    ,EVERLINE RESORT AND SPA,400 SQUAW CREEK RD,,OLYMPIC VALLEY,CA,25,ON ,0072105904100,1360,100478,4.000,770.61
