item_desc,suppl_name,corp_item_prod_cat_name,corp_item_prod_class_name,brand_name,class_desc,category_desc,corp_item_pgrp_name,corp_item_flavor,corp_item_appel_name,corp_item_region_name,corp_item_cnty_name,corp_item_proof,varietal,color,corp_item_size,corp_item_uom,item_no,group_desc,corp_item_prod_super_group_name,customer_no,stdlinxscd,customer_name,address_1,address_2,city,state,site,premise_code,upc_cd,brand_no,suppl_no,decimal_case_qty,net_revenue_amt
818 EIGHT RESERVE TEQ ANEJO 80,818 SPIRITS/MHW LTD,SPIRITS,TEQUILA,EIGHT RESERVE,TEQUILA,Liquor Products,EIGHT RESERVE,,TEQUILA,JALISCO,MEXICO,80.00,100% BLUE AGAVE,TAWNY/BROWN,750ML,ML ,565513,,EIGHT RESERVE,823,5266037    ,LOEW'S VENTANA CANYON RESORT,7000 N RESORT RD,,TUCSON,AZ,40,ON ,0086000671344,3341,114444,0.333,174.87
ANGELS ENVY BBN 86.6,BACARDI USA INC,SPIRITS,BOURBON,ANGELS ENVY,WHISKEY BOURBON,Liquor Products,ANGELS ENVY,,DNA--KENTUCKY,KENTUCKY,UNITED STATES,86.60,BLEND-GRAINS,TAWNY/BROWN,750ML,ML ,404725,ANGELS ENVY,HOUSE OF BACARDI PRESTIGE BRANDS,823,5266037    ,LOEW'S VENTANA CANYON RESORT,7000 N RESORT RD,,TUCSON,AZ,40,ON ,0085004700300,846,101079,18.486,4334.47
ANGELS ENVY RYE WSKY 100,BACARDI USA INC,SPIRITS,STRAIGHT RYE WHISKY,ANGELS ENVY,RUM,Liquor Products,ANGELS ENVY,,DNA--KENTUCKY,KENTUCKY,UNITED STATES,100.00,RYE,TAWNY/BROWN,750ML,ML ,410753,ANGELS ENVY,HOUSE OF BACARDI PRESTIGE BRANDS,823,5266037    ,LOEW'S VENTANA CANYON RESORT,7000 N RESORT RD,,TUCSON,AZ,40,ON ,0085004700306,846,101079,4.662,1885.20
BACARDI RUM GOLD RSV OCHO 8YR 80,BACARDI USA INC,SPIRITS,RUM,BACARDI 8,RUM,Liquor Products,BACARDI 8,,DNA--PUERTO RICO,DNA--PUERTO RICO,PUERTO RICO,80.00,,TAWNY/BROWN,1.0L,LT ,893641,,HOUSE OF BACARDI,823,5266037    ,LOEW'S VENTANA CANYON RESORT,7000 N RESORT RD,,TUCSON,AZ,40,ON ,0008048050530,700,101079,11.000,1748.56
BACARDI RUM ANEJO CUATRO 4YR 80,BACARDI USA INC,SPIRITS,RUM,BACARDI RUM ANEJO,RUM,Liquor Products,BACARDI CUATRO,,DNA--PUERTO RICO,DNA--PUERTO RICO,PUERTO RICO,80.00,,TAWNY/BROWN,1.0L,LT ,899136,,HOUSE OF BACARDI,823,5266037    ,LOEW'S VENTANA CANYON RESORT,7000 N RESORT RD,,TUCSON,AZ,40,ON ,0008048098339,720,101079,0.166,0.00
BACARDI RUM COCO 70,BACARDI USA INC,SPIRITS,RUM,BACARDI RUM FLAVORS,RUM,Liquor Products,BACARDI FLAVORED RUMS,COCONUT,DNA--PUERTO RICO,DNA--PUERTO RICO,PUERTO RICO,70.00,,WHITE,1.0L,LT ,73965,,HOUSE OF BACARDI,823,5266037    ,LOEW'S VENTANA CANYON RESORT,7000 N RESORT RD,,TUCSON,AZ,40,ON ,0008048040062,714,101079,0.166,0.00
BACARDI RUM MANGO CHILE 70,BACARDI USA INC,SPIRITS,RUM,BACARDI RUM FLAVORS,RUM,Liquor Products,BACARDI FLAVORED RUMS,MANGO,DNA--UNITED STATES,DNA--UNITED STATES,UNITED STATES,70.00,,WHITE,1.0L,LT ,554462,,HOUSE OF BACARDI,823,5266037    ,LOEW'S VENTANA CANYON RESORT,7000 N RESORT RD,,TUCSON,AZ,40,ON ,0008048098825,714,101079,0.332,0.00
BACARDI RUM SPICED 70,BACARDI USA INC,SPIRITS,RUM,BACARDI RUM OAKHEART,RUM,Liquor Products,BACARDI SPICED RUM,BLEND-SPICES,DNA--UNITED STATES,DNA--UNITED STATES,UNITED STATES,70.00,,TAWNY/BROWN,1.0L,LT ,960685,,HOUSE OF BACARDI,823,5266037    ,LOEW'S VENTANA CANYON RESORT,7000 N RESORT RD,,TUCSON,AZ,40,ON ,0008048000151,710,101079,0.332,0.00
BACARDI RUM SUPERIOR WHITE 80,BACARDI USA INC,SPIRITS,RUM,BACARDI RUM SUPERIOR,RUM,Liquor Products,BACARDI SPR/G/S/B/151,,DNA--PUERTO RICO,DNA--PUERTO RICO,PUERTO RICO,80.00,,WHITE,1.0L,LT ,28728,,HOUSE OF BACARDI,823,5266037    ,LOEW'S VENTANA CANYON RESORT,7000 N RESORT RD,,TUCSON,AZ,40,ON ,0008048001530,709,101079,43.161,8315.25
BOMBAY DRY GIN 86,BACARDI USA INC,SPIRITS,GIN,BOMBAY GIN,GIN,Liquor Products,BOMBAY ORIGINAL,BLEND-BOTANICALS,DNA--ENGLAND,ENGLAND,UNITED KINGDOM,86.00,BLEND-GRAINS,WHITE,750ML,ML ,11287,,HOUSE OF BOMBAY,823,5266037    ,LOEW'S VENTANA CANYON RESORT,7000 N RESORT RD,,TUCSON,AZ,40,ON ,0008048030002,771,101079,1.750,384.69
