item_desc,suppl_name,corp_item_prod_cat_name,corp_item_prod_class_name,brand_name,class_desc,category_desc,corp_item_pgrp_name,corp_item_flavor,corp_item_appel_name,corp_item_region_name,corp_item_cnty_name,corp_item_proof,varietal,color,corp_item_size,corp_item_uom,item_no,group_desc,corp_item_prod_super_group_name,customer_no,stdlinxscd,customer_name,address_1,address_2,city,state,site,premise_code,upc_cd,brand_no,suppl_no,decimal_case_qty,net_revenue_amt
KIRK & SWEENEY RUM RESERVA 80,3 BADGE MIXOLOGY,SPIRITS,RUM,KIRK&SWEENEY,RUM,Liquor Products,KIRK AND SWEENEY,,DNA--DOMINICAN REPUBLIC,DNA--DOMINICAN REPUBLIC,DOMINICAN REPUBLIC,80.00,,TAWNY/BROWN,750ML,ML ,992136,,KIRK AND SWEENEY,209,5220818    ,SCOTT,4925 N SCOTTSDALE RD,,SCOTTSDALE,AZ,40,ON ,0085644200508,766,102828,0.166,25.00
818 TEQ ANEJO 80,818 SPIRITS/MHW LTD,SPIRITS,TEQUILA,818,TEQUILA,Liquor Products,818 ANEJO,,TEQUILA,JALISCO,MEXICO,80.00,100% BLUE AGAVE,TAWNY/BROWN,750ML,ML ,511785,,818,209,5220818    ,SCOTT,4925 N SCOTTSDALE RD,,SCOTTSDALE,AZ,40,ON ,0019589315429,2853,114444,0.333,121.06
818 TEQ BLANCO 80,818 SPIRITS/MHW LTD,SPIRITS,TEQUILA,818,TEQUILA,Liquor Products,818 BLANCO,,TEQUILA,JALISCO,MEXICO,80.00,100% BLUE AGAVE,WHITE,750ML,ML ,511786,,818,209,5220818    ,SCOTT,4925 N SCOTTSDALE RD,,SCOTTSDALE,AZ,40,ON ,0019589368701,2853,114444,0.666,82.74
818 TEQ REPOSADO 80,818 SPIRITS/MHW LTD,SPIRITS,TEQUILA,818,TEQUILA,Liquor Products,818 REPOSADO,,TEQUILA,JALISCO,MEXICO,80.00,100% BLUE AGAVE,TAWNY/BROWN,750ML,ML ,511787,,818,209,5220818    ,SCOTT,4925 N SCOTTSDALE RD,,SCOTTSDALE,AZ,40,ON ,0019589303109,2853,114444,0.831,227.63
818 EIGHT RESERVE TEQ ANEJO 80 SS,818 SPIRITS/MHW LTD,SPIRITS,TEQUILA,EIGHT RESERVE,TEQUILA,Liquor Products,EIGHT RESERVE,,TEQUILA,JALISCO,MEXICO,80.00,100% BLUE AGAVE,TAWNY/BROWN,750ML,ML ,565512,,EIGHT RESERVE,209,5220818    ,SCOTT,4925 N SCOTTSDALE RD,,SCOTTSDALE,AZ,40,ON ,0086000671344,3341,114444,0.333,135.20
CANDONI PINOT GRIGIO,AREL GROUP WINE & SPIRITS,WINE,WHITE WINE,CANDONI,PINOT GRIGIO/PINOT GRIS,Wine & Wine Coolers,CANDONI,,VENEZIA,VENETO,ITALY,0.00,PINOT GRIGIO,WHITE,750ML,ML ,54331,GROUP 9999,CANDONI,209,5220818    ,SCOTT,4925 N SCOTTSDALE RD,,SCOTTSDALE,AZ,40,ON ,0081364500261,5723,102977,2.000,191.86
CANDONI PINOT GRIGIO(MWO),AREL GROUP WINE & SPIRITS,WINE,WHITE WINE,CANDONI,PINOT GRIGIO/PINOT GRIS,Wine & Wine Coolers,CANDONI,,PROVINCIA DI PAVIA,LOMBARDY,ITALY,0.00,PINOT GRIGIO,WHITE,750ML,ML ,143951,GROUP 9999,CANDONI,209,5220818    ,SCOTT,4925 N SCOTTSDALE RD,,SCOTTSDALE,AZ,40,ON ,0081364500278,5723,102977,2.000,203.86
ANGELS ENVY BBN 86.6,BACARDI USA INC,SPIRITS,BOURBON,ANGELS ENVY,WHISKEY BOURBON,Liquor Products,ANGELS ENVY,,DNA--KENTUCKY,KENTUCKY,UNITED STATES,86.60,BLEND-GRAINS,TAWNY/BROWN,750ML,ML ,404725,ANGELS ENVY,HOUSE OF BACARDI PRESTIGE BRANDS,209,5220818    ,SCOTT,4925 N SCOTTSDALE RD,,SCOTTSDALE,AZ,40,ON ,0085004700300,846,101079,8.302,1955.41
ANGELS ENVY BBN CLUBS 86.6PAD(48),BACARDI USA INC,SPIRITS,BOURBON,ANGELS ENVY,WHISKEY BOURBON,Liquor Products,ANGELS ENVY,,DNA--KENTUCKY,KENTUCKY,UNITED STATES,86.60,BLEND-GRAINS,TAWNY/BROWN,750ML,ML ,570898,,HOUSE OF BACARDI PRESTIGE BRANDS,209,5220818    ,SCOTT,4925 N SCOTTSDALE RD,,SCOTTSDALE,AZ,40,ON ,0085004700300,846,101079,0.083,38.69
BACARDI RUM GOLD RSV OCHO 8YR 80,BACARDI USA INC,SPIRITS,RUM,BACARDI 8,RUM,Liquor Products,BACARDI 8,,DNA--PUERTO RICO,DNA--PUERTO RICO,PUERTO RICO,80.00,,TAWNY/BROWN,1.0L,LT ,893641,,HOUSE OF BACARDI,209,5220818    ,SCOTT,4925 N SCOTTSDALE RD,,SCOTTSDALE,AZ,40,ON ,0008048050530,700,101079,0.333,57.38
BACARDI RUM MANGO CHILE 70,BACARDI USA INC,SPIRITS,RUM,BACARDI RUM FLAVORS,RUM,Liquor Products,BACARDI FLAVORED RUMS,MANGO,DNA--UNITED STATES,DNA--UNITED STATES,UNITED STATES,70.00,,WHITE,1.0L,LT ,554462,,HOUSE OF BACARDI,209,5220818    ,SCOTT,4925 N SCOTTSDALE RD,,SCOTTSDALE,AZ,40,ON ,0008048098825,714,101079,0.083,0.00
BACARDI RUM SPICED 70,BACARDI USA INC,SPIRITS,RUM,BACARDI RUM OAKHEART,RUM,Liquor Products,BACARDI SPICED RUM,BLEND-SPICES,DNA--UNITED STATES,DNA--UNITED STATES,UNITED STATES,70.00,,TAWNY/BROWN,1.0L,LT ,960685,,HOUSE OF BACARDI,209,5220818    ,SCOTT,4925 N SCOTTSDALE RD,,SCOTTSDALE,AZ,40,ON ,0008048000151,710,101079,0.083,0.00
BACARDI RUM SUPERIOR WHITE 80,BACARDI USA INC,SPIRITS,RUM,BACARDI RUM SUPERIOR,RUM,Liquor Products,BACARDI SPR/G/S/B/151,,DNA--PUERTO RICO,DNA--PUERTO RICO,PUERTO RICO,80.00,,WHITE,1.0L,LT ,28728,,HOUSE OF BACARDI,209,5220818    ,SCOTT,4925 N SCOTTSDALE RD,,SCOTTSDALE,AZ,40,ON ,0008048001530,709,101079,213.000,28859.16
BOMBAY SAPPHIRE GIN 94,BACARDI USA INC,SPIRITS,GIN,BOMBAY SAPPHIRE GIN,GIN,Liquor Products,BOMBAY SAPPHIRE,BLEND-BOTANICALS,DNA--ENGLAND,ENGLAND,UNITED KINGDOM,94.00,BLEND-GRAINS,WHITE,375ML,ML ,29102,,HOUSE OF BOMBAY,209,5220818    ,SCOTT,4925 N SCOTTSDALE RD,,SCOTTSDALE,AZ,40,ON ,0008048030103,722,101079,0.166,25.98
BOMBAY SAPPHIRE GIN 94,BACARDI USA INC,SPIRITS,GIN,BOMBAY SAPPHIRE GIN,GIN,Liquor Products,BOMBAY SAPPHIRE,BLEND-BOTANICALS,DNA--ENGLAND,ENGLAND,UNITED KINGDOM,94.00,BLEND-GRAINS,WHITE,1.0L,LT ,11291,,HOUSE OF BOMBAY,209,5220818    ,SCOTT,4925 N SCOTTSDALE RD,,SCOTTSDALE,AZ,40,ON ,0008048030101,722,101079,10.662,3883.66
BOMBAY SAPPHIRE GIN 94,BACARDI USA INC,SPIRITS,GIN,BOMBAY SAPPHIRE GIN,GIN,Liquor Products,BOMBAY SAPPHIRE,BLEND-BOTANICALS,DNA--ENGLAND,ENGLAND,UNITED KINGDOM,94.00,BLEND-GRAINS,WHITE,750ML,ML ,11292,,HOUSE OF BOMBAY,209,5220818    ,SCOTT,4925 N SCOTTSDALE RD,,SCOTTSDALE,AZ,40,ON ,0008048030102,722,101079,1.415,369.33
