item_desc,suppl_name,corp_item_prod_cat_name,corp_item_prod_class_name,brand_name,class_desc,category_desc,corp_item_pgrp_name,corp_item_flavor,corp_item_appel_name,corp_item_region_name,corp_item_cnty_name,corp_item_proof,varietal,color,corp_item_size,corp_item_uom,item_no,group_desc,corp_item_prod_super_group_name,customer_no,stdlinxscd,customer_name,address_1,address_2,city,state,site,premise_code,upc_cd,brand_no,suppl_no,decimal_case_qty,net_revenue_amt
LA PIVON ROJO,3 BADGE MIXOLOGY,WINE,VERMOUTH,LA PIVON,OTHER RED,Wine & Wine Coolers,LA PIVON,BLEND-BOTANICALS,DNA--SPAIN,DNA--SPAIN,SPAIN,0.00,BLEND-OTHER,RED,750ML,ML ,923183,,LA PIVON,15298,7694083    ,ADERO SCOTTSDALE,13225 N EAGLE RIDGE D,,FOUNTAIN HILLS,AZ,40,ON ,0085644200565,1852,102828,4.000,383.84
CANDONI PROSECCO(SC),AREL GROUP WINE & SPIRITS,WINE,SPARKLING WINE,CANDONI,SPARKLING IMPORTED,Wine & Wine Coolers,CANDONI,,PROSECCO TREVISO,VENETO,ITALY,0.00,GLERA/PROSECCO,WHITE,187ML,ML ,361383,GROUP 9999,CANDONI,15298,7694083    ,ADERO SCOTTSDALE,13225 N EAGLE RIDGE D,,FOUNTAIN HILLS,AZ,40,ON ,0081364500151,5723,102977,2.000,156.20
COMMERCE GIN 85,ARIZONA DISTILLING CO,SPIRITS,GIN,COMMERCE,GIN,Liquor Products,COMMERCE,BLEND-BOTANICALS,DNA--ARIZONA,ARIZONA,UNITED STATES,85.00,BLEND-GRAINS,WHITE,750ML,ML ,922275,,COMMERCE,15298,7694083    ,ADERO SCOTTSDALE,13225 N EAGLE RIDGE D,,FOUNTAIN HILLS,AZ,40,ON ,0085477000414,1668,113100,1.000,113.96
BACARDI RUM MANGO CHILE 70,BACARDI USA INC,SPIRITS,RUM,BACARDI RUM FLAVORS,RUM,Liquor Products,BACARDI FLAVORED RUMS,MANGO,DNA--UNITED STATES,DNA--UNITED STATES,UNITED STATES,70.00,,WHITE,1.0L,LT ,554462,,HOUSE OF BACARDI,15298,7694083    ,ADERO SCOTTSDALE,13225 N EAGLE RIDGE D,,FOUNTAIN HILLS,AZ,40,ON ,0008048098825,714,101079,0.083,0.00
BACARDI RUM SPICED 70,BACARDI USA INC,SPIRITS,RUM,BACARDI RUM OAKHEART,RUM,Liquor Products,BACARDI SPICED RUM,BLEND-SPICES,DNA--UNITED STATES,DNA--UNITED STATES,UNITED STATES,70.00,,TAWNY/BROWN,1.0L,LT ,960685,,HOUSE OF BACARDI,15298,7694083    ,ADERO SCOTTSDALE,13225 N EAGLE RIDGE D,,FOUNTAIN HILLS,AZ,40,ON ,0008048000151,710,101079,0.083,0.00
BACARDI RUM SUPERIOR WHITE 80,BACARDI USA INC,SPIRITS,RUM,BACARDI RUM SUPERIOR,RUM,Liquor Products,BACARDI SPR/G/S/B/151,,DNA--PUERTO RICO,DNA--PUERTO RICO,PUERTO RICO,80.00,,WHITE,1.0L,LT ,28728,,HOUSE OF BACARDI,15298,7694083    ,ADERO SCOTTSDALE,13225 N EAGLE RIDGE D,,FOUNTAIN HILLS,AZ,40,ON ,0008048001530,709,101079,7.915,1479.36
BOMBAY SAPPHIRE GIN 94,BACARDI USA INC,SPIRITS,GIN,BOMBAY SAPPHIRE GIN,GIN,Liquor Products,BOMBAY SAPPHIRE,BLEND-BOTANICALS,DNA--ENGLAND,ENGLAND,UNITED KINGDOM,94.00,BLEND-GRAINS,WHITE,1.0L,LT ,11291,,HOUSE OF BOMBAY,15298,7694083    ,ADERO SCOTTSDALE,13225 N EAGLE RIDGE D,,FOUNTAIN HILLS,AZ,40,ON ,0008048030101,722,101079,7.579,2840.11
DEWARS WHITE LABEL 80,BACARDI USA INC,SPIRITS,SCOTCH,DEWARS SCOTCH,SCOTCH BLENDED,Liquor Products,DEWARS WHITE LABEL,,DNA--SCOTLAND,SCOTLAND,UNITED KINGDOM,80.00,BLEND-GRAINS,TAWNY/BROWN,750ML,ML ,19315,,HOUSE OF DEWARS,15298,7694083    ,ADERO SCOTTSDALE,13225 N EAGLE RIDGE D,,FOUNTAIN HILLS,AZ,40,ON ,0008048023002,738,101079,0.416,111.55
DEWARS WHITE LABEL 80,BACARDI USA INC,SPIRITS,SCOTCH,DEWARS SCOTCH,SCOTCH BLENDED,Liquor Products,DEWARS WHITE LABEL,,DNA--ENGLAND,ENGLAND,UNITED KINGDOM,80.00,BLEND-GRAINS,TAWNY/BROWN,1.0L,LT ,19307,,HOUSE OF DEWARS,15298,7694083    ,ADERO SCOTTSDALE,13225 N EAGLE RIDGE D,,FOUNTAIN HILLS,AZ,40,ON ,0008048023001,738,101079,2.000,742.74
GREY GOOSE VOD LA POIRE 80,BACARDI USA INC,SPIRITS,VODKA,GREY GOOSE FLAVORS,VODKA,Liquor Products,HOUSE OF GREY GOOSE,PEAR,DNA--FRANCE,DNA--FRANCE,FRANCE,80.00,WHEAT,WHITE,1.0L,LT ,152373,,HOUSE OF GREY GOOSE,15298,7694083    ,ADERO SCOTTSDALE,13225 N EAGLE RIDGE D,,FOUNTAIN HILLS,AZ,40,ON ,0008048028332,731,101079,0.166,0.00
GREY GOOSE VODKA 80,BACARDI USA INC,SPIRITS,VODKA,GREY GOOSE VODKA 80,VODKA,Liquor Products,HOUSE OF GREY GOOSE,,DNA--FRANCE,DNA--FRANCE,FRANCE,80.00,WHEAT,WHITE,1.0L,LT ,17098,GREY GOOSE VODKA,HOUSE OF GREY GOOSE,15298,7694083    ,ADERO SCOTTSDALE,13225 N EAGLE RIDGE D,,FOUNTAIN HILLS,AZ,40,ON ,0008048028001,730,101079,60.500,11466.87
GREY GOOSE VODKA NIGHT VISION 80,BACARDI USA INC,SPIRITS,VODKA,GREY GOOSE VODKA 80,VODKA,Liquor Products,HOUSE OF GREY GOOSE,,DNA--FRANCE,DNA--FRANCE,FRANCE,80.00,WHEAT,WHITE,1.0L,LT ,973137,GREY GOOSE VODKA,HOUSE OF GREY GOOSE,15298,7694083    ,ADERO SCOTTSDALE,13225 N EAGLE RIDGE D,,FOUNTAIN HILLS,AZ,40,ON ,0008048000468,730,101079,3.000,539.82
PATRON TEQ REP EL ALTO 80,BACARDI USA INC,SPIRITS,TEQUILA,PATRON GRAN,TEQUILA,Liquor Products,PATRON TEQUILA (EXCLUDING ROCA),,TEQUILA,JALISCO,MEXICO,80.00,100% BLUE AGAVE,WHITE,750ML,ML ,568062,,PATRON SPIRITS COMPANY,15298,7694083    ,ADERO SCOTTSDALE,13225 N EAGLE RIDGE D,,FOUNTAIN HILLS,AZ,40,ON ,0072173300585,9154,101079,0.166,124.69
PATRON TEQ REPOSADO 80,BACARDI USA INC,SPIRITS,TEQUILA,PATRON REPOSADO,TEQUILA,Liquor Products,PATRON TEQUILA (EXCLUDING ROCA),,TEQUILA,JALISCO,MEXICO,80.00,100% BLUE AGAVE,TAWNY/BROWN,750ML,ML ,43177,PATRON TEQUILAS,PATRON SPIRITS COMPANY,15298,7694083    ,ADERO SCOTTSDALE,13225 N EAGLE RIDGE D,,FOUNTAIN HILLS,AZ,40,ON ,0072173300015,9155,101079,0.499,265.14
PATRON TEQ SILVER 80,BACARDI USA INC,SPIRITS,TEQUILA,PATRON SILVER,TEQUILA,Liquor Products,PATRON TEQUILA (EXCLUDING ROCA),,TEQUILA,JALISCO,MEXICO,80.00,100% BLUE AGAVE,WHITE,750ML,ML ,328,PATRON TEQUILAS,PATRON SPIRITS COMPANY,15298,7694083    ,ADERO SCOTTSDALE,13225 N EAGLE RIDGE D,,FOUNTAIN HILLS,AZ,40,ON ,0072173300002,9159,101079,4.000,1814.55
PATRON TEQUILA SILVER 80 BAR,BACARDI USA INC,SPIRITS,TEQUILA,PATRON SILVER,TEQUILA,Liquor Products,PATRON TEQUILA (EXCLUDING ROCA),,TEQUILA,JALISCO,MEXICO,80.00,100% BLUE AGAVE,WHITE,750ML,ML ,118695,PATRON TEQUILAS,PATRON SPIRITS COMPANY,15298,7694083    ,ADERO SCOTTSDALE,13225 N EAGLE RIDGE D,,FOUNTAIN HILLS,AZ,40,ON ,0072173300002,9159,101079,6.416,2801.33
ST GERMAIN LIQUEUR 40,BACARDI USA INC,SPIRITS,CORDIALS/LIQUORS,ST GERMAIN LIQ,CORDIALS AND LIQUEURS,Liquor Products,ST GERMAIN,ELDERFLOWER,DNA--FRANCE,DNA--FRANCE,FRANCE,40.00,,PURPLE,750ML,ML ,175921,,HOUSE OF BACARDI PRESTIGE BRANDS,15298,7694083    ,ADERO SCOTTSDALE,13225 N EAGLE RIDGE D,,FOUNTAIN HILLS,AZ,40,ON ,0008048000469,726,101079,2.166,411.67
LES HAUTS DE LAGARDE BORD BL(ORG),BWSC LLC DBA WINC INC,WINE,WHITE WINE,LES HAUTS DE LAGARDE,OTHER WHITE WINES,Wine & Wine Coolers,LES HAUTS DE LAGARDE,,BORDEAUX,BORDEAUX,FRANCE,0.00,BLEND-BORDEAUX SAUVIGNON BLANC,WHITE,750ML,ML ,321086,GROUP 9999,LES HAUTS DE LAGARDE,15298,7694083    ,ADERO SCOTTSDALE,13225 N EAGLE RIDGE D,,FOUNTAIN HILLS,AZ,40,ON ,0018555400090,663,113381,12.000,1679.16
LES HAUTS DE LAGARDE BORD RG(ORG),BWSC LLC DBA WINC INC,WINE,RED WINE,LES HAUTS DE LAGARDE,MERITAGE BORD BLENDS,Wine & Wine Coolers,LES HAUTS DE LAGARDE,,BORDEAUX,BORDEAUX,FRANCE,0.00,BLEND-BORDEAUX MERLOT BASED,RED,750ML,ML ,320294,GROUP 9999,LES HAUTS DE LAGARDE,15298,7694083    ,ADERO SCOTTSDALE,13225 N EAGLE RIDGE D,,FOUNTAIN HILLS,AZ,40,ON ,0018555400089,663,113381,1.000,137.93
CK MONDAVI CAB SAUV FAM SEL(SC,C MONDAVI & FAMILY,WINE,RED WINE,CK MONDAVI,CABERNET SAUVIGNON,Wine & Wine Coolers,CK MONDAVI,,DNA--CALIFORNIA,CALIFORNIA,UNITED STATES,0.00,CABERNET SAUVIGNON,RED,750ML,ML ,593959,,CMF CORE,15298,7694083    ,ADERO SCOTTSDALE,13225 N EAGLE RIDGE D,,FOUNTAIN HILLS,AZ,40,ON ,0008601200002,8770,100085,1.000,119.93
FRENCH BLUE BORDEAUX ROSE 21,C MONDAVI & FAMILY,WINE,BLUSH/ROSE WINE,FRENCH BLUE,OTHER WHITE WINES,Wine & Wine Coolers,FRENCH BLUE,,DNA--BORDEAUX,BORDEAUX,FRANCE,0.00,BLEND-BORDEAUX MERLOT BASED,ROSE,750ML,ML ,536415,,CMF CORE,15298,7694083    ,ADERO SCOTTSDALE,13225 N EAGLE RIDGE D,,FOUNTAIN HILLS,AZ,40,ON ,0085239300529,2520,100085,2.000,235.06
ANCHO REYES ANCHO CHILE LIQ 80,CAMPARI AMERICA,SPIRITS,CORDIALS/LIQUORS,ANCHO REYES,CORDIALS AND LIQUEURS,Liquor Products,ANCHO REYES,CHILI PEPPER,DNA--MEXICO,DNA--MEXICO,MEXICO,80.00,,TAWNY/BROWN,750ML,ML ,430016,,ANCHO REYES,15298,7694083    ,ADERO SCOTTSDALE,13225 N EAGLE RIDGE D,,FOUNTAIN HILLS,AZ,40,ON ,0008366487316,2202,100478,18.163,2572.38
ANCHO REYES VERDE POBLANO LIQ 80,CAMPARI AMERICA,SPIRITS,CORDIALS/LIQUORS,ANCHO REYES,CORDIALS AND LIQUEURS,Liquor Products,ANCHO REYES,CHILI PEPPER,DNA--MEXICO,DNA--MEXICO,MEXICO,80.00,,GREEN,750ML,ML ,893462,,ANCHO REYES,15298,7694083    ,ADERO SCOTTSDALE,13225 N EAGLE RIDGE D,,FOUNTAIN HILLS,AZ,40,ON ,0008366487368,2202,100478,0.666,103.96
APEROL APERITIVO 22,CAMPARI AMERICA,SPIRITS,CORDIALS/LIQUORS,APEROL,CORDIALS AND LIQUEURS,Liquor Products,APEROL,BLEND-PROPRIETARY,DNA--MARCHES,MARCHES,ITALY,22.00,,ORANGE,1.0L,LT ,557367,APEROL,APEROL,15298,7694083    ,ADERO SCOTTSDALE,13225 N EAGLE RIDGE D,,FOUNTAIN HILLS,AZ,40,ON ,0072105900238,1888,100478,24.333,3890.15
AVERNA AMARO 58,CAMPARI AMERICA,SPIRITS,CORDIALS/LIQUORS,AVERNA AMARO,CORDIALS AND LIQUEURS,Liquor Products,AMARO AVERNA,BLEND-PROPRIETARY,DNA--MARCHES,MARCHES,ITALY,58.00,,TAWNY/BROWN,1.0L,LT ,557371,AVERNA,AMARO AVERNA,15298,7694083    ,ADERO SCOTTSDALE,13225 N EAGLE RIDGE D,,FOUNTAIN HILLS,AZ,40,ON ,0800040020379,1634,100478,0.666,166.80
CAMPARI APERITIVO 48,CAMPARI AMERICA,SPIRITS,CORDIALS/LIQUORS,CAMPARI,CORDIALS AND LIQUEURS,Liquor Products,CAMPARI,BLEND-PROPRIETARY,DNA--ITALY,DNA--ITALY,ITALY,48.00,,WHITE,1.0L,LT ,606739,CAMPARI,CAMPARI,15298,7694083    ,ADERO SCOTTSDALE,13225 N EAGLE RIDGE D,,FOUNTAIN HILLS,AZ,40,ON ,0002105904100,3211,100478,3.666,658.68
CAMPARI APERITIVO 48,CAMPARI AMERICA,SPIRITS,CORDIALS/LIQUORS,CAMPARI,CORDIALS AND LIQUEURS,Liquor Products,CAMPARI,BLEND-PROPRIETARY,DNA--LOMBARDY,LOMBARDY,ITALY,48.00,,RED,1.0L,LT ,980581,CAMPARI,CAMPARI,15298,7694083    ,ADERO SCOTTSDALE,13225 N EAGLE RIDGE D,,FOUNTAIN HILLS,AZ,40,ON ,0002105904100,3211,100478,1.250,444.50
CINZANO PROSECCO,CAMPARI AMERICA,WINE,SPARKLING WINE,CINZANO VERMOUTH/ASTI SPU,SPARKLING DOMESTIC,Wine & Wine Coolers,CINZANO SPARKLING,,PROSECCO,VENETO,ITALY,0.00,GLERA/PROSECCO,WHITE,750ML,ML ,300381,,CINZANO SPARKLING WINES,15298,7694083    ,ADERO SCOTTSDALE,13225 N EAGLE RIDGE D,,FOUNTAIN HILLS,AZ,40,ON ,0008678590010,5818,100478,0.000,0.00
